Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Q1 Freq (Hz)	Q3 Freq Rel.	Begin Clock Time	calltype
224	Spectrogram 1	6	53931.206967784	54002.420164846	0.0	440.5	71.213	3.9	0.0	0.1161	14:58:51.207	c
225	Spectrogram 1	6	54014.424675207	54101.304775622	0.0	502.2	86.880	3.9	0.0	0.0234	15:00:14.425	c
226	Spectrogram 1	6	54125.517088422	54180.046050743	0.0	242.3	54.529	3.9	0.0	0.0645	15:02:05.517	c
227	Spectrogram 1	6	54194.492156432	54252.073112913	0.0	405.3	57.581	3.9	0.0	0.0291	15:03:14.492	c
228	Spectrogram 1	6	54445.976475197	54541.198692981	0.0	383.3	95.222	3.9	0.0	0.0306	15:07:25.976	sd
229	Spectrogram 1	6	54299.326118437	54363.621462069	0.0	546.3	64.295	3.9	0.0	0.0360	15:04:59.326	c
230	Spectrogram 1	6	54809.205547664	54884.691536549	0.0	528.6	75.486	3.9	0.0	0.0444	15:13:29.206	c
231	Spectrogram 1	6	54615.505651658	54662.913294273	0.0	259.9	47.408	156.2	0.0	0.6212	15:10:15.506	c
232	Spectrogram 1	6	54986.424675207	55065.979989638	0.0	356.8	79.555	3.9	0.0	0.0769	15:16:26.425	c
233	Spectrogram 1	6	54715.814526375	54756.914714393	96.9	229.1	41.100	168.0	113.3	0.5455	15:11:55.815	c
234	Spectrogram 1	6	55098.860590053	55166.614860399	0.0	277.5	67.754	0.0	0.0	0.0282	15:18:18.861	c
235	Spectrogram 1	6	55378.626721364	55442.108199887	0.0	515.4	63.481	3.9	0.0	0.0229	15:22:58.627	c
236	Spectrogram 1	6	55191.844678787	55276.486650151	0.0	220.3	84.642	3.9	0.0	0.0893	15:19:51.845	c
237	Spectrogram 1	6	55522.599909194	55632.064766390	0.0	211.5	109.465	3.9	0.0	0.3148	15:25:22.600	sd
238	Spectrogram 1	6	55670.112960249	55758.417324604	0.0	497.8	88.304	3.9	0.0	0.1417	15:27:50.113	sd
239	Spectrogram 1	6	56043.392642615	56101.990930482	0.0	555.1	58.598	0.0	0.0	0.1831	15:34:03.393	c
240	Spectrogram 1	6	56296.097759043	56340.046474943	0.0	229.1	43.949	164.1	3.9	0.5172	15:38:16.098	c
241	Spectrogram 1	6	56397.627431424	56478.810476074	22.0	396.5	81.183	109.4	97.7	0.3368	15:39:57.627	su
242	Spectrogram 1	6	56130.272743029	56265.781283723	0.0	211.5	135.509	3.9	0.0	0.4815	15:35:30.273	c
243	Spectrogram 1	6	56507.214818387	56555.436326112	0.0	211.5	48.222	3.9	0.0	0.3519	15:41:47.215	c
244	Spectrogram 1	6	56641.706027694	56725.941066503	0.0	559.5	84.235	3.9	0.0	0.1818	15:44:01.706	c
245	Spectrogram 1	6	56814.245430859	56912.519642803	0.0	255.5	98.274	7.8	0.0	0.0462	15:46:54.245	c
246	Spectrogram 1	6	56918.013232291	56964.200077242	0.0	141.0	46.187	3.9	0.0	0.0833	15:48:38.013	c
247	Spectrogram 1	6	57282.543864732	57348.670404861	0.0	533.0	66.127	3.9	0.0	0.0294	15:54:42.544	c
248	Spectrogram 1	6	56984.872701017	57033.704607573	79.3	233.5	48.832	82.0	105.5	0.5263	15:49:44.873	sd
249	Spectrogram 1	6	57128.723359081	57172.875541258	0.0	136.6	44.152	3.9	0.0	0.1176	15:52:08.723	c
250	Spectrogram 1	6	57372.679425584	57419.680135644	0.0	211.5	47.001	3.9	0.0	0.0370	15:56:12.679	c
251	Spectrogram 1	6	57142.965998493	57218.858919932	74.9	211.5	75.893	89.8	93.8	0.5000	15:52:22.966	c
252	Spectrogram 1	6	57472.500431236	57546.358689902	79.3	233.5	73.858	164.1	105.5	0.6053	15:57:52.500	c
253	Spectrogram 1	6	57546.969088734	57621.844678787	0.0	96.9	74.876	3.9	0.0	0.0417	15:59:06.969	su
254	Spectrogram 1	6	57758.980949699	57809.440586473	79.3	405.3	50.460	191.4	113.3	0.4878	16:02:38.981	c
255	Spectrogram 1	6	57795.808345893	57872.311666164	105.7	224.7	76.503	136.7	125.0	0.5517	16:03:15.808	c
256	Spectrogram 1	6	57870.073537114	57932.537684250	26.4	462.6	62.464	156.2	97.7	0.5225	16:04:30.074	sd
257	Spectrogram 1	6	58506.150713263	58570.242590618	0.0	484.6	64.092	0.0	0.0	0.0323	16:15:06.151	sd
258	Spectrogram 1	6	58852.857249812	58936.888822344	70.5	251.1	84.032	175.8	105.5	0.5778	16:20:52.857	sd
259	Spectrogram 1	6	58673.086343822	58777.668010363	0.0	246.7	104.582	0.0	0.0	0.0476	16:17:53.086	c
260	Spectrogram 1	6	59055.021792954	59134.170174830	26.4	277.5	79.148	171.9	85.9	0.5781	16:24:15.022	c
261	Spectrogram 1	6	59323.190346458	59389.113420309	0.0	259.9	65.923	3.9	0.0	0.0455	16:28:43.190	sd
262	Spectrogram 1	6	59225.526533346	59299.181325735	0.0	132.2	73.655	0.0	0.0	0.0303	16:27:05.527	su
263	Spectrogram 1	6	59649.876251319	59719.868650716	0.0	202.6	69.992	0.0	0.0	0.1961	16:34:09.876	su
264	Spectrogram 1	6	59733.500891296	59775.211478146	0.0	167.4	41.711	3.9	0.0	0.6429	16:35:33.501	c
265	Spectrogram 1	6	59553.433235870	59639.906403730	0.0	233.5	86.473	3.9	0.0	0.1356	16:32:33.433	su
266	Spectrogram 1	6	60182.876961379	60280.337308214	0.0	484.6	97.460	7.8	3.9	0.5161	16:43:02.877	su
267	Spectrogram 1	6	59960.895252826	60045.333757913	35.2	251.1	84.439	179.7	109.4	0.6667	16:39:20.895	c
268	Spectrogram 1	6	60281.151173323	60316.350839299	0.0	123.3	35.200	3.9	0.0	0.8387	16:44:41.151	c
269	Spectrogram 1	6	60105.874050550	60165.489669804	0.0	255.5	59.616	3.9	0.0	0.4923	16:41:45.874	sd
270	Spectrogram 1	6	60369.985000000	60431.431815750	0.0	202.6	61.447	3.9	0.0	0.2157	16:46:09.985	sd
271	Spectrogram 1	6	60642.629811605	60693.903313489	17.6	224.7	51.274	171.9	105.5	0.7500	16:50:42.630	c
272	Spectrogram 1	6	60715.063806330	60773.051695365	22.0	207.0	57.988	82.0	89.8	0.7021	16:51:55.064	sd
273	Spectrogram 1	6	60772.441296534	60848.130751696	70.5	462.6	75.689	171.9	113.3	0.4646	16:52:52.441	c
274	Spectrogram 1	6	61193.108588232	61268.594577117	17.6	251.1	75.486	85.9	78.1	0.5254	16:59:53.109	c
275	Spectrogram 1	6	61290.162002512	61377.245569204	13.2	541.9	87.084	62.5	93.8	0.5522	17:01:30.162	c
276	Spectrogram 1	6	61108.873549423	61158.519321088	22.0	193.8	49.646	62.5	82.0	0.7674	16:58:28.874	c
277	Spectrogram 1	6	61413.198197061	61470.779153542	26.4	215.9	57.581	70.3	78.1	0.6875	17:03:33.198	c
278	Spectrogram 1	6	61504.758021854	61542.195816880	13.2	255.5	37.438	15.6	85.9	0.6066	17:05:04.758	c
279	Spectrogram 1	6	61870.712918237	61944.774643180	0.0	528.6	74.062	355.5	105.5	0.6741	17:11:10.713	c
280	Spectrogram 1	6	62057.928185127	62146.232549483	0.0	215.9	88.304	7.8	7.8	0.6545	17:14:17.928	sd
281	Spectrogram 1	6	62371.362490203	62433.623171063	0.0	511.0	62.261	355.5	109.4	0.5923	17:19:31.362	su
282	Spectrogram 1	6	62785.009431989	62835.672535041	0.0	713.7	50.663	355.5	347.7	0.5055	17:26:25.009	c
283	Spectrogram 1	6	62559.968212819	62631.995274990	0.0	215.9	72.027	58.6	58.6	0.6182	17:22:39.968	sd
284	Spectrogram 1	6	63210.173015072	63267.347038998	0.0	607.9	57.174	351.6	101.6	0.5806	17:33:30.173	c
285	Spectrogram 1	6	62946.480719668	62991.853699510	0.0	233.5	45.373	160.2	66.4	0.7119	17:29:06.481	c
286	Spectrogram 1	6	63362.691786549	63432.887652223	4.4	343.6	70.196	7.8	74.2	0.6353	17:36:02.692	su
287	Spectrogram 1	6	63432.684185946	63468.087318199	26.4	189.4	35.403	82.0	82.0	0.7561	17:37:12.684	c
288	Spectrogram 1	6	63506.471699006	63559.372931108	17.6	259.9	52.901	117.2	70.3	0.6066	17:38:26.472	sd
289	Spectrogram 1	6	63757.752551493	63847.674455162	0.0	894.3	89.922	355.5	152.3	0.3991	17:42:37.753	su
290	Spectrogram 1	6	63923.160444047	64015.737600226	0.0	374.4	92.577	351.6	3.9	0.9474	17:45:23.160	c
291	Spectrogram 1	6	64266.937516202	64311.700097212	0.0	638.8	44.763	351.6	0.0	0.5521	17:51:06.938	c
292	Spectrogram 1	6	64538.564996421	64600.011812170	0.0	630.0	61.447	3.9	3.9	0.5590	17:55:38.565	su
293	Spectrogram 1	6	64617.102979465	64668.376481349	0.0	242.3	51.274	3.9	0.0	0.2097	17:56:57.103	c
294	Spectrogram 1	6	64708.459337980	64772.347749058	0.0	374.4	63.888	82.0	0.0	0.9474	17:58:28.459	c
295	Spectrogram 1	6	64350.765622457	64412.619370761	0.0	255.5	61.854	171.9	0.0	0.4462	17:52:30.766	sd
296	Spectrogram 1	6	64420.351089299	64464.706737754	0.0	374.4	44.356	0.0	0.0	0.9474	17:53:40.351	c
297	Spectrogram 1	6	64817.843258666	64867.082097777	0.0	837.0	49.239	0.0	0.0	0.4159	18:00:17.843	c
298	Spectrogram 1	6	65112.055495667	65177.775103240	0.0	568.3	65.720	3.9	0.0	0.6207	18:05:12.055	sd
299	Spectrogram 1	6	65211.753971552	65279.915174454	0.0	537.4	68.161	0.0	0.0	0.6569	18:06:51.754	su
300	Spectrogram 1	6	64974.285034412	65027.186266514	0.0	343.6	52.901	0.0	0.0	0.1954	18:02:54.285	c
301	Spectrogram 1	6	65293.669944800	65340.467188583	0.0	387.7	46.797	0.0	0.0	0.2121	18:08:13.670	c
302	Spectrogram 1	6	65522.366040505	65590.323777129	123.3	220.3	67.958	168.0	152.3	0.6250	18:12:02.366	c
303	Spectrogram 1	6	65384.008971929	65450.135512057	22.0	339.2	66.127	171.9	97.7	0.5125	18:09:44.009	c
304	Spectrogram 1	6	65454.759519846	65512.747408882	8.8	497.8	57.988	355.5	175.8	0.7097	18:10:54.760	c
305	Spectrogram 1	6	65807.951757347	65873.060966089	26.4	550.7	65.109	168.0	140.6	0.6316	18:16:47.952	su
306	Spectrogram 1	6	65995.344198757	66046.821166918	0.0	299.6	51.477	0.0	0.0	0.0132	18:19:55.344	c
307	Spectrogram 1	6	66125.359149962	66175.004921628	0.0	638.8	49.646	0.0	0.0	0.1350	18:22:05.359	c
308	Spectrogram 1	6	65906.018744786	65990.660716150	0.0	502.2	84.642	0.0	0.0	0.2188	18:18:26.019	sd
309	Spectrogram 1	6	66280.726449322	66349.091118500	0.0	229.1	68.365	0.0	0.0	0.0172	18:24:40.726	c
310	Spectrogram 1	6	66652.302825798	66704.797125346	0.0	281.9	52.494	0.0	0.0	0.0139	18:30:52.303	c
311	Spectrogram 1	6	66422.589398707	66478.542624969	0.0	511.0	55.953	0.0	0.0	0.0077	18:27:02.589	su
312	Spectrogram 1	6	66991.353219480	67050.358439902	13.2	533.0	59.005	171.9	89.8	0.5985	18:36:31.353	su
313	Spectrogram 1	6	66768.557645818	66815.761822155	8.8	255.5	47.204	168.0	70.3	0.6452	18:32:48.558	c
314	Spectrogram 1	6	67232.583287867	67274.700807272	0.0	171.8	42.118	160.2	0.0	0.0465	18:40:32.583	c
315	Spectrogram 1	6	67412.424935565	67458.001381684	52.9	229.1	45.576	89.8	89.8	0.6591	18:43:32.425	c
316	Spectrogram 1	6	67755.003751507	67831.507071778	35.2	215.9	76.503	82.0	82.0	0.7111	18:49:15.004	sd
317	Spectrogram 1	6	68056.133841937	68109.442006594	44.1	220.3	53.308	160.2	93.8	0.7273	18:54:16.134	c
318	Spectrogram 1	6	68371.046877609	68431.883294527	13.2	224.7	60.836	82.0	54.7	0.6981	18:59:31.047	su
319	Spectrogram 1	6	68640.232762500	68685.984500000	0.0	224.7	45.752	0.0	0.0	0.0175	19:04:00.233	c
320	Spectrogram 1	6	68910.123401093	68986.423255087	61.7	418.5	76.300	85.9	101.6	0.3736	19:08:30.123	sd
321	Spectrogram 1	6	69046.038874341	69106.875291258	35.2	484.6	60.836	164.1	101.6	0.5088	19:10:46.039	su
322	Spectrogram 1	6	69446.989970422	69512.506111718	39.6	440.5	65.516	168.0	121.1	0.6337	19:17:26.990	su
323	Spectrogram 1	6	69306.801705350	69367.434655991	48.5	405.3	60.633	156.2	97.7	0.4000	19:15:06.802	sd
324	Spectrogram 1	6	69715.972214835	69801.021118754	0.0	268.7	85.049	0.0	0.0	0.0147	19:21:55.972	c
325	Spectrogram 1	6	70035.414270223	70104.796270788	22.0	348.0	69.382	152.3	78.1	0.4940	19:27:15.414	su
326	Spectrogram 1	6	69853.515418301	69916.386497992	48.5	599.1	62.871	171.9	125.0	0.4714	19:24:13.515	sd
327	Spectrogram 1	6	70428.145952901	70474.332797852	61.7	233.5	46.187	82.0	85.9	0.5349	19:33:48.146	c
328	Spectrogram 1	6	70237.498051055	70273.104649586	105.7	237.9	35.607	148.4	144.5	0.5312	19:30:37.498	c
329	Spectrogram 1	6	70708.238080256	70774.364620384	13.2	572.7	66.127	156.2	85.9	0.3310	19:38:28.238	su
330	Spectrogram 1	6	70887.084938018	70942.020832894	30.8	356.8	54.936	82.0	82.0	0.4096	19:41:27.085	c
331	Spectrogram 1	6	70654.522983044	70692.774643180	70.5	537.4	38.252	82.0	109.4	0.5763	19:37:34.523	c
332	Spectrogram 1	6	70951.380281650	71026.255871703	61.7	220.3	74.876	82.0	85.9	0.5750	19:42:31.380	c
333	Spectrogram 1	6	71062.595398832	71137.674455162	52.9	185.0	75.079	160.2	85.9	0.7879	19:44:22.595	c
334	Spectrogram 1	6	71446.129331575	71509.203877543	0.0	524.2	63.075	160.2	0.0	0.2761	19:50:46.129	c
335	Spectrogram 1	6	71270.682550740	71340.268017582	0.0	577.1	69.585	308.6	0.0	0.0340	19:47:50.683	su
336	Spectrogram 1	6	71344.947741961	71399.680170559	66.1	511.0	54.732	82.0	93.8	0.5398	19:49:04.948	c
337	Spectrogram 1	6	71850.742820648	71913.613900339	4.4	550.7	62.871	164.1	82.0	0.2971	19:57:30.743	su
338	Spectrogram 1	6	71717.472409005	71757.758731914	92.5	387.7	40.286	156.2	140.6	0.3333	19:55:17.472	c
339	Spectrogram 1	6	72025.113420309	72082.897843067	8.8	365.6	57.784	156.2	93.8	0.4667	20:00:25.113	c
340	Spectrogram 1	6	72406.735220045	72455.974059156	88.1	475.8	49.239	168.0	136.7	0.4184	20:06:46.735	c
341	Spectrogram 1	6	72555.184665976	72617.648813112	79.3	572.7	62.464	82.0	105.5	0.2480	20:09:15.185	su
342	Spectrogram 1	6	72622.735470045	72675.433235870	83.7	259.9	52.698	89.8	105.5	0.5000	20:10:22.735	c
343	Spectrogram 1	6	72729.962198191	72779.811436134	48.5	343.6	49.849	82.0	78.1	0.4324	20:12:09.962	c
344	Spectrogram 1	6	73103.852279390	73156.753511492	39.6	546.3	52.901	175.8	74.2	0.2734	20:18:23.852	c
345	Spectrogram 1	6	73189.715048417	73261.742110588	61.7	555.1	72.027	82.0	109.4	0.3571	20:19:49.715	su
346	Spectrogram 1	6	73278.222879050	73334.989970422	70.5	211.5	56.767	82.0	93.8	0.6857	20:21:18.223	c
347	Spectrogram 1	6	73370.393102675	73421.666604559	57.3	387.7	51.274	160.2	105.5	0.5714	20:22:50.393	c
348	Spectrogram 1	6	73946.528663527	73992.308575923	79.3	233.5	45.780	89.8	97.7	0.5789	20:32:26.529	c
349	Spectrogram 1	6	74174.445778198	74249.524834528	30.8	506.6	75.079	82.0	78.1	0.3140	20:36:14.446	sd
350	Spectrogram 1	6	74824.934175961	74888.212188206	57.3	480.2	63.278	160.2	97.7	0.2991	20:47:04.934	su
351	Spectrogram 1	6	74747.006591748	74796.448897136	79.3	207.0	49.442	164.1	109.4	0.7188	20:45:47.007	c
352	Spectrogram 1	6	75370.142862660	75435.862470234	92.5	515.4	65.720	148.4	148.4	0.2430	20:56:10.143	su
353	Spectrogram 1	6	75499.669944800	75545.042924642	66.1	215.9	45.373	168.0	140.6	0.7105	20:58:19.670	c
354	Spectrogram 1	6	75728.976439337	75766.617700641	74.9	255.5	37.641	160.2	97.7	0.5111	21:02:08.976	c
355	Spectrogram 1	6	75972.648103052	76030.839458365	70.5	541.9	58.191	148.4	140.6	0.2353	21:06:12.648	sd
356	Spectrogram 1	6	76537.796484928	76596.801705350	74.9	537.4	59.005	152.3	132.8	0.2650	21:15:37.796	sd
357	Spectrogram 1	6	76689.582327807	76725.595858892	88.1	198.2	36.014	168.0	128.9	0.7778	21:18:09.582	c
358	Spectrogram 1	6	76863.545994913	76923.161614167	61.7	290.7	59.616	148.4	93.8	0.4828	21:21:03.546	su
359	Spectrogram 1	6	77038.242590618	77087.888362283	123.3	229.1	49.646	144.5	148.4	0.5769	21:23:58.243	c
360	Spectrogram 1	6	77147.123965771	77204.094523420	39.6	519.8	56.971	152.3	70.3	0.2705	21:25:47.124	su
361	Spectrogram 1	6	77456.488320271	77509.593018651	79.3	326.0	53.105	160.2	148.4	0.3871	21:30:56.488	su
362	Spectrogram 1	6	77676.638832329	77728.319266767	74.9	224.7	51.680	171.9	117.2	0.6757	21:34:36.639	c
363	Spectrogram 1	6	77808.688446307	77871.559525998	44.1	546.3	62.871	148.4	93.8	0.2835	21:36:48.688	su
364	Spectrogram 1	6	77579.585418048	77636.759441974	88.1	268.7	57.174	156.2	128.9	0.4889	21:32:59.585	c
365	Spectrogram 1	6	78082.958934816	78142.778020348	74.9	497.8	59.819	148.4	113.3	0.2523	21:41:22.959	c
366	Spectrogram 1	6	78393.695586850	78451.480009608	57.3	506.6	57.784	152.3	105.5	0.2807	21:46:33.696	c
367	Spectrogram 1	6	78450.869610776	78499.904983610	83.7	193.8	49.035	160.2	117.2	0.7778	21:47:30.870	c
368	Spectrogram 1	6	79182.046474943	79231.285314054	57.3	251.1	49.239	156.2	140.6	0.5918	21:59:42.046	c
369	Spectrogram 1	6	79054.721660323	79113.930347023	0.0	555.1	59.209	0.0	0.0	0.0211	21:57:34.722	su
370	Spectrogram 1	6	79413.917094574	79479.229769593	22.0	273.1	65.313	171.9	50.8	0.5397	22:03:33.917	sd
371	Spectrogram 1	6	79678.830187641	79731.731419744	70.5	489.0	52.901	156.2	144.5	0.2547	22:07:58.830	sd
372	Spectrogram 1	6	79932.878631500	80022.607259797	52.9	475.8	89.729	156.2	101.6	0.2804	22:12:12.879	sd
373	Spectrogram 1	6	80200.640252449	80267.173725132	22.0	506.6	66.533	156.2	50.8	0.2927	22:16:40.640	c
374	Spectrogram 1	6	80470.152133384	80536.685606066	0.0	440.5	66.533	3.9	0.0	0.0446	22:21:10.152	sd
375	Spectrogram 1	6	80571.681805765	80624.786504145	57.3	343.6	53.105	156.2	89.8	0.3889	22:22:51.682	sd
376	Spectrogram 1	6	80649.405923700	80697.423965147	83.7	224.7	48.018	156.2	144.5	0.6286	22:24:09.406	c
377	Spectrogram 1	6	80723.264182366	80782.065936511	17.6	440.5	58.802	23.4	39.1	0.3271	22:25:23.264	sd
378	Spectrogram 1	6	81069.075917295	81137.440586473	0.0	462.6	68.365	152.3	0.0	0.1949	22:31:09.076	sd
379	Spectrogram 1	6	81221.268692728	81281.087778259	17.6	392.1	59.819	156.2	50.8	0.3684	22:33:41.269	su
380	Spectrogram 1	6	81356.899763188	81427.502561417	0.0	607.9	70.603	3.9	0.0	0.0452	22:35:56.900	sd
381	Spectrogram 1	6	81414.480719668	81465.754221552	101.3	207.0	51.274	152.3	148.4	0.6667	22:36:54.481	c
382	Spectrogram 1	6	81521.786956041	81580.385243908	74.9	511.0	58.598	156.2	144.5	0.2364	22:38:41.787	sd
383	Spectrogram 1	6	81874.843968726	81935.680385644	30.8	572.7	60.836	152.3	70.3	0.2609	22:44:34.844	su
384	Spectrogram 1	6	81753.985000000	81793.660924077	30.8	603.5	39.676	164.1	144.5	0.2466	22:42:33.985	sd
385	Spectrogram 1	6	81984.746433495	82046.803648077	22.0	475.8	62.057	148.4	85.9	0.3217	22:46:24.746	sd
386	Spectrogram 1	6	82148.536786735	82197.165227014	118.9	246.7	48.628	156.2	152.3	0.4688	22:49:08.537	c
387	Spectrogram 1	6	82362.064766390	82418.424925207	57.3	533.0	56.360	93.8	85.9	0.2727	22:52:42.065	su
388	Spectrogram 1	6	82404.182285795	82459.525113225	26.4	427.3	55.343	156.2	74.2	0.3529	22:53:24.182	c
389	Spectrogram 1	6	82684.355349661	82752.313086285	35.2	330.4	67.958	156.2	85.9	0.4459	22:58:04.355	sd
390	Spectrogram 1	6	82847.861300113	82908.087318199	26.4	471.4	60.226	152.3	78.1	0.3274	23:00:47.861	su
391	Spectrogram 1	6	82913.377441409	82964.244010739	88.1	211.5	50.867	168.0	128.9	0.6774	23:01:53.377	c
392	Spectrogram 1	6	84898.274163150	84937.136222118	118.9	211.5	38.862	164.1	136.7	0.6522	23:34:58.274	c
393	Spectrogram 1	6	85891.124131747	85944.228830127	118.9	211.5	53.105	171.9	148.4	0.6087	23:51:31.124	c
394	Spectrogram 1	6	86289.720777694	86351.167593444	0.0	511.0	61.447	0.0	0.0	0.0154	23:58:09.721	su
