Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Q1 Freq (Hz)	Q3 Freq Rel.	Begin Clock Time	calltype
226	Spectrogram 1	6	60925.117452778	60991.084798229	0.0	255.5	65.967	121.1	74.2	0.4769	16:55:25.117	c
227	Spectrogram 1	6	60988.236270347	61051.514282592	0.0	726.9	63.278	0.0	70.3	0.3226	16:56:28.236	su
228	Spectrogram 1	6	61458.976299548	61528.154833836	0.0	207.0	69.179	0.0	3.9	0.5849	17:04:18.976	sd
229	Spectrogram 1	6	61609.995856442	61695.248226638	0.0	656.4	85.252	0.0	3.9	0.2619	17:06:49.996	su
230	Spectrogram 1	6	61800.643758289	61883.454533157	0.0	281.9	82.811	0.0	0.0	0.4167	17:10:00.644	c
231	Spectrogram 1	6	62232.677615674	62299.007622080	0.0	779.7	66.330	0.0	0.0	0.0050	17:17:12.678	su
232	Spectrogram 1	6	62295.752161643	62342.752871703	0.0	224.7	47.001	0.0	0.0	0.0175	17:18:15.752	c
233	Spectrogram 1	6	62057.289684627	62112.429045780	0.0	207.0	55.139	0.0	0.0	0.0189	17:14:17.290	c
234	Spectrogram 1	6	62399.784779387	62471.873021289	0.0	273.1	72.088	0.0	0.0	0.0145	17:19:59.785	c
235	Spectrogram 1	6	62468.414094574	62514.600939525	114.5	198.2	46.187	160.2	121.1	0.6500	17:21:08.414	c
236	Spectrogram 1	6	62811.051305576	62878.602109646	0.0	678.4	67.551	0.0	0.0	0.0058	17:26:51.051	su
237	Spectrogram 1	6	62634.381843940	62674.668166849	0.0	189.4	40.286	0.0	0.0	0.0208	17:23:54.382	c
238	Spectrogram 1	6	62998.973209307	63072.424535418	0.0	361.2	73.451	0.0	0.0	0.0109	17:29:58.973	sd
239	Spectrogram 1	6	63158.287304446	63205.491480784	79.3	207.0	47.204	117.2	113.3	0.7188	17:32:38.287	c
240	Spectrogram 1	6	63234.383692163	63270.193756971	0.0	198.2	35.810	0.0	0.0	0.0200	17:33:54.384	c
241	Spectrogram 1	6	63520.376341560	63587.316746797	26.4	643.2	66.940	105.5	105.5	0.3822	17:38:40.376	su
242	Spectrogram 1	6	63961.003361718	64026.519503014	0.0	229.1	65.516	0.0	3.9	0.5172	17:46:01.003	c
243	Spectrogram 1	6	64233.241240769	64299.164314619	0.0	652.0	65.923	89.8	89.8	0.3795	17:50:33.241	su
244	Spectrogram 1	6	64066.912258985	64112.488705104	57.3	224.7	45.576	89.8	89.8	0.5238	17:47:46.912	su
245	Spectrogram 1	6	64610.183316127	64660.642952901	0.0	185.0	50.460	70.3	70.3	0.7447	17:56:50.183	c
246	Spectrogram 1	6	64752.813176526	64829.723429352	0.0	506.6	76.910	70.3	89.8	0.5116	17:59:12.813	c
247	Spectrogram 1	6	64981.835268274	65042.671685192	0.0	568.3	60.836	23.4	109.4	0.4621	18:03:01.835	su
248	Spectrogram 1	6	65302.091188772	65339.528983798	0.0	189.4	37.438	0.0	3.9	0.7083	18:08:22.091	c
249	Spectrogram 1	6	65693.275903542	65743.735540317	0.0	193.8	50.460	0.0	0.0	0.0204	18:14:53.276	c
250	Spectrogram 1	6	65791.898198253	65849.864000565	0.0	674.0	57.966	3.9	0.0	0.4419	18:16:31.898	su
251	Spectrogram 1	6	65894.219649020	65946.713948568	79.3	211.5	52.494	203.1	125.0	0.8485	18:18:14.220	c
252	Spectrogram 1	6	65962.584318199	66020.368740957	0.0	127.8	57.784	0.0	0.0	0.0312	18:19:22.584	c
253	Spectrogram 1	6	66467.099749435	66533.633222118	0.0	546.3	66.533	171.9	0.0	0.2806	18:27:47.100	su
254	Spectrogram 1	6	66619.495991145	66704.951827619	0.0	193.8	85.456	0.0	0.0	0.0204	18:30:19.496	c
255	Spectrogram 1	6	66762.698058902	66800.746252761	0.0	215.9	38.048	0.0	0.0	0.0182	18:32:42.698	c
256	Spectrogram 1	6	66895.925725509	66947.809626225	0.0	202.6	51.884	43.0	0.0	0.0392	18:34:55.926	c
257	Spectrogram 1	6	67203.159804258	67260.944227016	0.0	590.3	57.784	0.0	0.0	0.2185	18:40:03.160	su
258	Spectrogram 1	6	67893.155543896	67954.195427091	0.0	718.1	61.040	3.9	0.0	0.0055	18:51:33.156	su
259	Spectrogram 1	6	68696.482000000	68739.209918237	0.0	185.0	42.728	168.0	0.0	0.0213	19:04:56.482	c
260	Spectrogram 1	6	68905.014275937	68968.088821905	0.0	550.7	63.075	0.0	0.0	0.0071	19:08:25.014	su
261	Spectrogram 1	6	69555.232220045	69616.679035795	0.0	643.2	61.447	0.0	0.0	0.2012	19:19:15.232	su
262	Spectrogram 1	6	69189.603319706	69233.552035607	0.0	533.0	43.949	0.0	0.0	0.0074	19:13:09.603	c
263	Spectrogram 1	6	69842.649133384	69893.108770158	0.0	740.1	50.460	0.0	0.0	0.3492	19:24:02.649	sd
264	Spectrogram 1	6	70219.998141296	70246.652223625	0.0	634.4	26.654	0.0	3.9	0.4938	19:30:19.998	sd
265	Spectrogram 1	6	70539.440196684	70591.934496232	0.0	643.2	52.494	35.2	43.0	0.4451	19:35:39.440	sd
266	Spectrogram 1	6	70738.552745667	70823.194717031	0.0	251.1	84.642	222.7	101.6	0.9062	19:38:58.553	su
267	Spectrogram 1	6	71245.509772231	71297.597139224	0.0	211.5	52.087	35.2	35.2	0.7407	19:47:25.510	c
268	Spectrogram 1	6	71924.599269405	71999.067926903	0.0	493.4	74.469	226.6	160.2	0.6429	19:58:44.599	c
269	Spectrogram 1	6	71740.869220987	71782.783274115	0.0	427.3	41.914	132.8	113.3	0.5229	19:55:40.869	c
270	Spectrogram 1	6	72027.756672005	72064.177135644	0.0	533.0	36.420	226.6	160.2	0.5882	20:00:27.757	c
271	Spectrogram 1	6	72091.350841939	72152.481500000	0.0	585.9	61.131	230.5	175.8	0.5302	20:01:31.351	su
272	Spectrogram 1	6	71850.446769596	71896.430148269	0.0	185.0	45.983	160.2	27.3	0.8511	19:57:30.447	c
273	Spectrogram 1	6	72693.132992087	72767.194717031	0.0	568.3	74.062	0.0	140.6	0.5586	20:11:33.133	c
274	Spectrogram 1	6	72584.482000000	72622.530193858	74.9	207.0	38.048	148.4	125.0	0.7879	20:09:44.482	c
275	Spectrogram 1	6	73262.850915224	73355.224605126	0.0	202.6	92.374	0.0	0.0	0.8039	20:21:02.851	sd
276	Spectrogram 1	6	73881.214178598	73951.613510550	0.0	440.5	70.399	0.0	0.0	0.3661	20:31:21.214	c
277	Spectrogram 1	6	73713.354499812	73776.225579503	0.0	370.0	62.871	230.5	3.9	0.7766	20:28:33.354	sd
278	Spectrogram 1	6	74141.163144499	74192.640112660	4.4	207.0	51.477	109.4	58.6	0.7255	20:35:41.163	c
279	Spectrogram 1	6	74622.483420121	74697.969409005	13.2	215.9	75.486	160.2	117.2	0.8431	20:43:42.483	su
280	Spectrogram 1	6	75127.202317634	75191.701127543	0.0	348.0	64.499	0.0	3.9	0.4270	20:52:07.202	su
281	Spectrogram 1	6	75313.959943669	75364.012647889	0.0	215.9	50.053	85.9	0.0	0.5636	20:55:13.960	c
282	Spectrogram 1	6	75806.495281085	75868.959428222	0.0	273.1	62.464	43.0	0.0	0.3333	21:03:26.495	su
283	Spectrogram 1	6	76367.777803693	76407.657194047	110.1	211.5	39.879	117.2	125.0	0.6000	21:12:47.778	c
284	Spectrogram 1	6	76816.340008666	76858.254061794	0.0	312.8	41.914	0.0	3.9	0.6125	21:20:16.340	c
285	Spectrogram 1	6	76905.051305576	76960.394133007	0.0	229.1	55.343	0.0	0.0	0.6897	21:21:45.051	c
286	Spectrogram 1	6	77117.592628862	77183.515702713	0.0	224.7	65.923	199.2	78.1	0.8246	21:25:17.593	c
287	Spectrogram 1	6	77360.124431424	77400.817686888	92.5	220.3	40.693	199.2	128.9	0.8125	21:29:20.124	c
288	Spectrogram 1	6	77197.358926153	77260.026539567	0.0	378.9	62.668	0.0	93.8	0.5312	21:26:37.359	su
289	Spectrogram 1	6	77586.501461567	77643.675485494	0.0	220.3	57.174	0.0	3.9	0.7321	21:33:06.501	c
290	Spectrogram 1	6	77907.571247174	77971.256191974	0.0	255.5	63.685	0.0	3.9	0.6000	21:38:27.571	su
291	Spectrogram 1	6	77980.534704220	78062.938546534	0.0	193.8	82.404	148.4	3.9	0.7755	21:39:40.535	su
292	Spectrogram 1	6	78541.613760550	78623.610670309	0.0	603.5	81.997	0.0	3.9	0.2987	21:49:01.614	su
293	Spectrogram 1	6	78966.980809910	79010.929525810	0.0	198.2	43.949	0.0	0.0	0.7400	21:56:06.981	c
294	Spectrogram 1	6	79157.926711253	79219.983925835	0.0	502.2	62.057	0.0	0.0	0.2969	21:59:17.927	su
295	Spectrogram 1	6	79738.850929540	79802.128941786	0.0	414.1	63.278	0.0	0.0	0.3679	22:08:58.851	su
296	Spectrogram 1	6	80325.159804258	80388.437816503	0.0	299.6	63.278	0.0	0.0	0.5000	22:18:45.160	c
297	Spectrogram 1	6	80973.851889601	81064.394383007	0.0	449.3	90.542	0.0	0.0	0.3391	22:29:33.852	c
298	Spectrogram 1	6	81521.259888846	81604.884528823	0.0	427.3	83.625	160.2	0.0	0.3761	22:38:41.260	su
299	Spectrogram 1	6	81838.218228900	81889.695197061	0.0	202.6	51.477	156.2	0.0	0.7255	22:43:58.218	c
300	Spectrogram 1	6	82156.846419179	82198.760472306	0.0	528.6	41.914	0.0	0.0	0.2963	22:49:16.846	c
301	Spectrogram 1	6	82077.587854184	82118.281109648	26.4	224.7	40.693	148.4	113.3	0.6600	22:47:57.588	c
302	Spectrogram 1	6	82874.920505087	82923.345479088	0.0	202.6	48.425	156.2	0.0	0.6078	23:01:14.921	c
303	Spectrogram 1	6	83249.908854182	83318.883922193	0.0	497.8	68.975	0.0	0.0	0.2677	23:07:29.909	su
304	Spectrogram 1	6	83403.648423323	83432.540634702	136.6	215.9	28.892	168.0	148.4	0.5500	23:10:03.648	c
305	Spectrogram 1	6	83604.876571590	83643.128231726	105.7	224.7	38.252	152.3	128.9	0.5172	23:13:24.877	c
306	Spectrogram 1	6	83725.532074039	83796.134872268	70.5	215.9	70.603	144.5	117.2	0.5833	23:15:25.532	c
307	Spectrogram 1	6	84332.513572532	84388.263332517	4.4	229.1	55.750	7.8	23.4	0.6429	23:25:32.514	c
308	Spectrogram 1	6	84981.213969665	85045.305847020	0.0	400.9	64.092	3.9	0.0	0.2647	23:36:21.214	c
309	Spectrogram 1	6	85307.565566692	85385.086218350	0.0	189.4	77.521	0.0	0.0	0.1250	23:41:47.566	su
310	Spectrogram 1	6	86010.257152035	86069.669305011	0.0	220.3	59.412	0.0	0.0	0.4286	23:53:30.257	c
311	Spectrogram 1	6	86063.565316692	86116.059616240	101.3	211.5	52.494	164.1	121.1	0.5357	23:54:23.565	c
312	Spectrogram 1	6	86201.009480784	86242.923533911	0.0	229.1	41.914	0.0	0.0	0.3966	23:56:41.009	c
