Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Q1 Freq (Hz)	Q3 Freq Rel.	Begin Clock Time	calltype
225	Spectrogram 1	6	49218.456546534	49282.955356443	0.0	229.1	64.499	0.0	0.0	0.0172	13:40:18.457	c
226	Spectrogram 1	6	50016.166883384	50068.254250377	4.4	440.5	52.087	171.9	97.7	0.3727	13:53:36.167	c
227	Spectrogram 1	6	50239.288453090	50299.311004898	66.1	431.7	60.023	132.8	125.0	0.5269	13:57:19.288	c
228	Spectrogram 1	6	50750.925204032	50811.761620950	0.0	405.3	60.836	0.0	0.0	0.0097	14:05:50.925	c
229	Spectrogram 1	6	50918.377950264	50973.313845139	0.0	273.1	54.936	0.0	0.0	0.0145	14:08:38.378	c
230	Spectrogram 1	6	51022.145751696	51077.285112849	0.0	295.2	55.139	0.0	0.0	0.0133	14:10:22.146	sd
231	Spectrogram 1	6	54906.279892427	54975.784422758	66.1	220.3	69.505	171.9	93.8	0.6667	15:15:06.280	c
232	Spectrogram 1	6	55460.970557649	55514.685654861	110.1	189.4	53.715	171.9	140.6	0.7895	15:24:20.971	c
233	Spectrogram 1	6	56331.114889224	56391.747839864	145.4	585.9	60.633	148.4	160.2	0.4144	15:38:51.115	su
234	Spectrogram 1	6	57137.086406933	57183.883650716	118.9	224.7	46.797	171.9	168.0	0.5000	15:52:17.086	c
235	Spectrogram 1	6	60249.024431989	60307.215787302	0.0	480.2	58.191	3.9	0.0	0.0082	16:44:09.024	su
236	Spectrogram 1	6	60064.683984740	60109.446565750	13.2	224.7	44.763	179.7	66.4	0.6604	16:41:04.684	c
237	Spectrogram 1	6	61732.987178975	61789.347337792	0.0	718.1	56.360	3.9	0.0	0.1202	17:08:52.987	su
238	Spectrogram 1	6	62058.126290128	62082.949175961	22.0	312.8	24.823	136.7	125.0	0.4189	17:14:18.126	c
239	Spectrogram 1	6	62301.797953843	62358.158112660	52.9	519.8	56.360	140.6	105.5	0.2017	17:18:21.798	su
240	Spectrogram 1	6	62387.050324039	62444.631280520	88.1	440.5	57.581	132.8	125.0	0.2022	17:19:47.050	su
241	Spectrogram 1	6	62496.922113791	62537.818835531	30.8	453.7	40.897	58.6	54.7	0.2407	17:21:36.922	c
242	Spectrogram 1	6	62794.512340995	62844.361578937	35.2	770.9	49.849	144.5	93.8	0.1497	17:26:34.512	su
243	Spectrogram 1	6	62965.163581014	63005.653370200	35.2	383.3	40.490	70.3	58.6	0.2500	17:29:25.164	c
244	Spectrogram 1	6	63271.966757347	63328.123449887	39.6	418.5	56.157	74.2	70.3	0.2604	17:34:31.967	c
245	Spectrogram 1	6	63354.777532216	63421.717937453	0.0	806.2	66.940	0.0	0.0	0.1553	17:35:54.778	su
246	Spectrogram 1	6	63450.203216277	63484.589017144	0.0	308.4	34.386	0.0	0.0	0.0128	17:37:30.203	sd
247	Spectrogram 1	6	64030.001170121	64088.395991711	26.4	326.0	58.395	54.7	54.7	0.3158	17:47:10.001	c
248	Spectrogram 1	6	63875.773731914	63930.506160512	0.0	766.5	54.732	3.9	3.9	0.1531	17:44:35.774	sd
249	Spectrogram 1	6	64318.638881123	64375.812905049	0.0	515.4	57.174	0.0	3.9	0.2519	17:51:58.639	su
250	Spectrogram 1	6	65004.239299171	65059.785592879	0.0	572.7	55.546	3.9	3.9	0.1644	18:03:24.239	su
251	Spectrogram 1	6	65808.176154107	65845.817415411	35.2	431.7	37.641	58.6	58.6	0.1300	18:16:48.176	c
252	Spectrogram 1	6	66535.487159005	66575.570015637	0.0	145.4	40.083	3.9	3.9	0.3784	18:28:55.487	c
253	Spectrogram 1	6	68692.638881123	68726.617749435	13.2	493.4	33.979	15.6	66.4	0.2787	19:04:52.639	c
254	Spectrogram 1	6	68858.870829691	68881.659052751	30.8	533.0	22.788	168.0	74.2	0.2656	19:07:38.871	c
255	Spectrogram 1	6	69013.912133007	69038.735018839	0.0	506.6	24.823	164.1	3.9	0.3101	19:10:13.912	sd
256	Spectrogram 1	6	68767.356079879	68801.131481913	44.1	458.1	33.775	70.3	70.3	0.2095	19:06:07.356	c
257	Spectrogram 1	6	69199.188975132	69218.111338922	123.3	502.2	18.922	168.0	160.2	0.1146	19:13:19.189	c
258	Spectrogram 1	6	69561.074545968	69588.542493406	22.0	480.2	27.468	160.2	97.7	0.3017	19:19:21.075	c
259	Spectrogram 1	6	69774.510670874	69811.948465901	0.0	687.2	37.438	152.3	3.9	0.2114	19:22:54.511	sd
260	Spectrogram 1	6	69825.377240203	69861.594237566	13.2	489.0	36.217	171.9	50.8	0.2562	19:23:45.377	c
261	Spectrogram 1	6	69907.374149962	69935.859428787	13.2	625.6	28.485	160.2	85.9	0.2372	19:25:07.374	sd
262	Spectrogram 1	6	70303.035122833	70350.849698003	13.2	475.8	47.815	35.2	46.9	0.1880	19:31:43.035	c
263	Spectrogram 1	6	70409.854918425	70444.647651846	35.2	480.2	34.793	168.0	89.8	0.2768	19:33:29.855	sd
264	Spectrogram 1	6	70116.456546534	70136.396241711	0.0	621.1	19.940	0.0	3.9	0.1761	19:28:36.457	sd
265	Spectrogram 1	6	70148.807684627	70189.094007536	0.0	273.1	40.286	7.8	0.0	0.0435	19:29:08.808	c
266	Spectrogram 1	6	70232.529365992	70255.927987884	0.0	572.7	23.399	164.1	7.8	0.2671	19:30:32.529	sd
267	Spectrogram 1	6	70851.499269970	70873.677094197	0.0	541.9	22.178	164.1	3.9	0.2899	19:40:51.499	c
268	Spectrogram 1	6	70683.029192351	70715.787262999	0.0	594.7	32.758	7.8	7.8	0.1842	19:38:03.029	sd
269	Spectrogram 1	6	70916.201546157	70960.557194612	0.0	198.2	44.356	11.7	0.0	0.0600	19:41:56.202	c
270	Spectrogram 1	6	71081.742159382	71106.565045215	0.0	581.5	24.823	164.1	74.2	0.2770	19:44:41.742	sd
271	Spectrogram 1	6	71030.265191221	71046.339027129	0.0	444.9	16.074	160.2	3.9	0.3363	19:43:50.265	c
272	Spectrogram 1	6	71253.060764883	71280.121779766	0.0	497.8	27.061	164.1	19.5	0.3150	19:47:33.061	sd
273	Spectrogram 1	6	71137.695385644	71181.644101545	0.0	334.8	43.949	7.8	0.0	0.1059	19:45:37.695	c
274	Spectrogram 1	6	71513.213197061	71552.278722306	0.0	541.9	39.066	164.1	7.8	0.2826	19:51:53.213	sd
275	Spectrogram 1	6	71782.399081952	71807.628900339	0.0	555.1	25.230	160.2	7.8	0.2887	19:56:22.399	sd
276	Spectrogram 1	6	71628.985508855	71658.284652788	0.0	585.9	29.299	160.2	43.0	0.2685	19:53:48.986	sd
277	Spectrogram 1	6	71877.214367182	71912.414033158	0.0	326.0	35.200	3.9	0.0	0.0482	19:57:57.214	c
278	Spectrogram 1	6	72018.339027129	72049.672833836	0.0	634.4	31.334	168.0	70.3	0.2593	20:00:18.339	sd
279	Spectrogram 1	6	72231.978618312	72259.039633195	0.0	550.7	27.061	3.9	3.9	0.2571	20:03:51.979	sd
280	Spectrogram 1	6	72101.149801997	72146.726248116	0.0	193.8	45.576	19.5	3.9	0.0816	20:01:41.150	c
281	Spectrogram 1	6	72459.983378674	72533.638171063	0.0	603.5	73.655	160.2	3.9	0.2403	20:07:39.983	c
282	Spectrogram 1	6	72674.970233865	72705.286709186	0.0	555.1	30.316	164.1	93.8	0.2958	20:11:14.970	sd
283	Spectrogram 1	6	72749.642357641	72775.075642305	0.0	581.5	25.433	164.1	3.9	0.2838	20:12:29.642	sd
284	Spectrogram 1	6	73057.279432366	73103.262811040	0.0	312.8	45.983	3.9	0.0	0.0125	20:17:37.279	c
285	Spectrogram 1	6	73576.444435569	73603.301984175	26.4	497.8	26.858	164.1	105.5	0.2917	20:26:16.444	sd
286	Spectrogram 1	6	73869.028942351	73907.687535041	22.0	515.4	38.659	164.1	109.4	0.2880	20:31:09.029	sd
287	Spectrogram 1	6	73401.666903353	73421.606598531	0.0	431.7	19.940	3.9	3.9	0.2727	20:23:21.667	sd
288	Spectrogram 1	6	74460.750470045	74500.629860399	22.0	449.3	39.879	70.3	74.2	0.3119	20:41:00.750	sd
289	Spectrogram 1	6	76786.860138847	76841.185634891	61.7	233.5	54.325	168.0	82.0	0.6279	21:19:46.860	c
290	Spectrogram 1	6	76903.568845516	76936.530382442	0.0	555.1	32.962	7.8	3.9	0.0493	21:21:43.569	c
291	Spectrogram 1	6	77504.730758478	77527.112048983	0.0	497.8	22.381	7.8	3.9	0.0315	21:31:44.731	c
292	Spectrogram 1	6	83740.326916164	83802.587597023	44.1	299.6	62.261	132.8	117.2	0.3594	23:15:40.327	sd
293	Spectrogram 1	6	84143.109208742	84206.387220987	0.0	295.2	63.278	7.8	7.8	0.0400	23:22:23.109	c
294	Spectrogram 1	6	84695.032282592	84738.370599661	0.0	167.4	43.338	7.8	7.8	0.0952	23:31:35.032	sd
295	Spectrogram 1	6	85816.783462698	85877.009480784	0.0	973.6	60.226	11.7	7.8	0.0161	23:50:16.783	sd
296	Spectrogram 1	6	86073.661507729	86142.840042017	0.0	991.2	69.179	11.7	7.8	0.0158	23:54:33.662	c
