Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Q1 Freq (Hz)	Q3 Freq Rel.	Begin Clock Time	calltype
227	Spectrogram 1	6	38900.041389035	38968.812990769	0.0	185.0	68.772	0.0	0.0	0.0213	10:48:20.041	sd
228	Spectrogram 1	6	38969.626855878	39023.341953090	0.0	229.1	53.715	0.0	0.0	0.0172	10:49:29.627	c
229	Spectrogram 1	6	39152.339572909	39202.799209684	0.0	348.0	50.460	0.0	0.0	0.0112	10:52:32.340	c
230	Spectrogram 1	6	39041.043519216	39083.161038621	0.0	193.8	42.118	0.0	0.0	0.0204	10:50:41.044	sd
231	Spectrogram 1	6	39214.803720045	39332.203762057	0.0	237.9	117.400	0.0	0.0	0.0167	10:53:34.804	c
232	Spectrogram 1	6	39442.198081575	39497.540909005	0.0	493.4	55.343	0.0	0.0	0.0317	10:57:22.198	su
233	Spectrogram 1	6	39599.274047664	39646.274757724	0.0	370.0	47.001	54.7	0.0	0.1383	10:59:59.274	c
234	Spectrogram 1	6	39672.928840053	39710.366635079	0.0	215.9	37.438	0.0	0.0	0.0182	11:01:12.929	c
235	Spectrogram 1	6	39791.142747174	39845.061310663	0.0	387.7	53.919	0.0	0.0	0.0101	11:03:11.143	su
236	Spectrogram 1	6	39913.345043331	39999.614744913	0.0	572.7	86.270	0.0	0.0	0.0205	11:05:13.345	c
237	Spectrogram 1	6	40237.263356820	40288.740324981	0.0	224.7	51.477	0.0	0.0	0.0175	11:10:37.263	c
238	Spectrogram 1	6	40012.122596141	40057.495575982	0.0	189.4	45.373	0.0	0.0	0.0208	11:06:52.123	c
239	Spectrogram 1	6	40062.785699193	40113.448802245	0.0	220.3	50.663	0.0	0.0	0.2500	11:07:42.786	c
240	Spectrogram 1	6	40310.811091242	40392.834122457	0.0	273.1	82.023	0.0	0.0	0.1304	11:11:50.811	c
241	Spectrogram 1	6	40623.157948380	40705.561790693	0.0	185.0	82.404	0.0	0.0	0.0213	11:17:03.158	sd
242	Spectrogram 1	6	40716.548969668	40760.701151846	0.0	224.7	44.152	0.0	0.0	0.0175	11:18:36.549	c
243	Spectrogram 1	6	40527.843072592	40600.480533594	0.0	453.7	72.637	0.0	0.0	0.0086	11:15:27.843	c
244	Spectrogram 1	6	41038.351683873	41122.993655237	0.0	189.4	84.642	0.0	0.0	0.0208	11:23:58.352	c
245	Spectrogram 1	6	41307.660098531	41358.730134137	0.0	198.2	51.070	0.0	0.0	0.0200	11:28:27.660	c
246	Spectrogram 1	6	41645.414118877	41695.670289375	0.0	233.5	50.256	0.0	0.0	0.1864	11:34:05.414	c
247	Spectrogram 1	6	41476.957816191	41561.396321278	0.0	299.6	84.439	0.0	0.0	0.0132	11:31:16.958	c
248	Spectrogram 1	6	42174.142037114	42231.519527317	0.0	246.7	57.377	0.0	0.0	0.0159	11:42:54.142	c
249	Spectrogram 1	6	42232.333392427	42278.316771100	0.0	185.0	45.983	0.0	0.0	0.0213	11:43:52.333	c
250	Spectrogram 1	6	42064.677179917	42125.920529390	0.0	449.3	61.243	0.0	0.0	0.0087	11:41:04.677	c
251	Spectrogram 1	6	41991.845019281	42071.400333712	0.0	233.5	79.555	0.0	0.0	0.0169	11:39:51.845	c
252	Spectrogram 1	6	42631.453292012	42714.670999435	0.0	176.2	83.218	0.0	0.0	0.0222	11:50:31.453	c
253	Spectrogram 1	6	42779.699271665	42858.644187265	0.0	229.1	78.945	0.0	0.0	0.0172	11:52:59.699	c
254	Spectrogram 1	6	43053.157948380	43101.989854936	0.0	343.6	48.832	0.0	0.0	0.0115	11:57:33.158	c
255	Spectrogram 1	6	42893.029988131	42961.394657310	70.5	273.1	68.365	175.8	89.8	0.5400	11:54:53.030	su
256	Spectrogram 1	6	43233.958532404	43311.682650339	52.9	176.2	77.724	168.0	78.1	0.9032	12:00:33.959	c
257	Spectrogram 1	6	43374.757196307	43476.897267521	61.7	268.7	102.140	179.7	82.0	0.4808	12:02:54.757	c
258	Spectrogram 1	6	43889.649407687	43969.001255840	88.1	229.1	79.352	132.8	125.0	0.6000	12:11:29.649	su
259	Spectrogram 1	6	44418.473734234	44478.496286043	88.1	211.5	60.023	89.8	101.6	0.6452	12:20:18.474	c
260	Spectrogram 1	6	47479.448781650	47535.402007913	114.5	233.5	55.953	171.9	140.6	0.5172	13:11:19.449	c
261	Spectrogram 1	6	49216.116645064	49251.723243595	66.1	202.6	35.607	66.4	70.3	0.5882	13:40:16.117	c
262	Spectrogram 1	6	49370.751015825	49435.046359457	158.6	229.1	64.295	187.5	175.8	0.4706	13:42:50.751	c
263	Spectrogram 1	6	49586.140866993	49642.704492087	96.9	378.9	56.564	160.2	125.0	0.2817	13:46:26.141	su
264	Spectrogram 1	6	49681.770017332	49796.321531462	79.3	198.2	114.552	82.0	89.8	0.6897	13:48:01.770	sd
265	Spectrogram 1	6	50271.741285041	50348.448071590	0.0	211.5	76.707	0.0	0.0	0.3519	13:57:51.741	sd
266	Spectrogram 1	6	50648.683360399	50724.169349284	114.5	259.9	75.486	144.5	140.6	0.4167	14:04:08.683	su
267	Spectrogram 1	6	50893.249825735	50995.186430671	0.0	198.2	101.937	0.0	0.0	0.3400	14:08:13.250	c
268	Spectrogram 1	6	51041.088872833	51123.696181424	114.5	374.4	82.607	140.6	132.8	0.2769	14:10:41.089	c
269	Spectrogram 1	6	51486.252429291	51532.053000000	0.0	207.0	45.801	0.0	0.0	0.2453	14:18:06.252	c
270	Spectrogram 1	6	51709.492948758	51781.926943483	30.8	519.8	72.434	171.9	78.1	0.2800	14:21:49.493	sd
271	Spectrogram 1	6	51653.946655051	51701.761230220	123.3	242.3	47.815	140.6	140.6	0.5000	14:20:53.947	c
272	Spectrogram 1	6	52296.720863414	52374.241515072	0.0	220.3	77.521	0.0	0.0	0.3750	14:31:36.721	sd
273	Spectrogram 1	6	52205.544179664	52273.908848843	79.3	259.9	68.365	82.0	97.7	0.5111	14:30:05.544	su
274	Spectrogram 1	6	52482.608104371	52544.461852675	0.0	365.6	61.854	0.0	0.0	0.0108	14:34:42.608	c
275	Spectrogram 1	6	52756.066781085	52812.426939902	17.6	220.3	56.360	19.5	50.8	0.5490	14:39:16.067	c
276	Spectrogram 1	6	52886.692131123	52963.805850226	0.0	317.2	77.114	0.0	0.0	0.4444	14:41:26.692	su
277	Spectrogram 1	6	53038.803970045	53097.402257913	0.0	220.3	58.598	0.0	0.0	0.0179	14:43:58.804	c
278	Spectrogram 1	6	53105.337442728	53178.178370008	39.6	189.4	72.841	43.0	46.9	0.4324	14:45:05.337	c
279	Spectrogram 1	6	53556.137776752	53629.385636586	0.0	383.3	73.248	0.0	0.0	0.4286	14:52:36.138	c
280	Spectrogram 1	6	53472.716603052	53541.081272231	0.0	348.0	68.365	0.0	0.0	0.0112	14:51:12.717	c
281	Spectrogram 1	6	53762.249115674	53808.232494348	44.1	202.6	45.983	58.6	58.6	0.7436	14:56:02.249	c
282	Spectrogram 1	6	53630.108101800	53691.961850104	13.2	246.7	61.854	50.8	50.8	0.4068	14:53:50.108	sd
283	Spectrogram 1	6	53954.647277506	54015.890626978	0.0	220.3	61.243	0.0	0.0	0.0179	14:59:14.647	c
284	Spectrogram 1	6	54043.155108139	54098.294469292	30.8	352.4	55.139	58.6	50.8	0.2561	15:00:43.155	c
285	Spectrogram 1	6	54274.089332894	54355.068911266	0.0	224.7	80.980	0.0	0.0	0.7193	15:04:34.089	sd
286	Spectrogram 1	6	54160.598975071	54209.023949072	0.0	242.3	48.425	0.0	0.0	0.0161	15:02:40.599	c
287	Spectrogram 1	6	54205.361556080	54271.895028763	22.0	215.9	66.533	74.2	54.7	0.5102	15:03:25.362	sd
288	Spectrogram 1	6	54830.692131123	54933.442601168	26.4	295.2	102.750	54.7	58.6	0.3971	15:13:50.692	c
289	Spectrogram 1	6	54926.850743783	55003.557530332	0.0	255.5	76.707	171.9	58.6	0.6308	15:15:26.851	sd
290	Spectrogram 1	6	55168.772147513	55223.504576112	13.2	299.6	54.732	43.0	43.0	0.3333	15:19:28.772	c
291	Spectrogram 1	6	55362.413193732	55420.053000000	0.0	418.5	57.640	0.0	0.0	0.0093	15:22:42.413	c
292	Spectrogram 1	6	55442.149887717	55505.834832517	0.0	462.6	63.685	0.0	0.0	0.0085	15:24:02.150	c
293	Spectrogram 1	6	55796.181210249	55888.961832705	0.0	519.8	92.781	0.0	0.0	0.0602	15:29:56.181	c
294	Spectrogram 1	6	55570.868916417	55641.675180923	0.0	563.9	70.806	0.0	3.9	0.2847	15:26:10.869	sd
295	Spectrogram 1	6	56225.210652600	56299.679310098	0.0	506.6	74.469	171.9	74.2	0.3333	15:37:05.211	sd
296	Spectrogram 1	6	56341.619654984	56392.053000000	0.0	467.0	50.433	0.0	0.0	0.0084	15:39:01.620	c
297	Spectrogram 1	6	56145.478163650	56200.617524803	13.2	475.8	55.139	19.5	54.7	0.2906	15:35:45.478	c
298	Spectrogram 1	6	56819.060304450	56887.738444800	0.0	251.1	68.678	0.0	0.0	0.6250	15:46:59.060	sd
299	Spectrogram 1	6	56945.319401281	56992.523577619	0.0	202.6	47.204	0.0	0.0	0.0196	15:49:05.319	c
300	Spectrogram 1	6	57400.189060852	57472.419589299	0.0	493.4	72.231	0.0	0.0	0.3095	15:56:40.189	sd
301	Spectrogram 1	6	57617.287578749	57670.392277129	8.8	224.7	53.105	43.0	35.2	0.5000	16:00:17.288	c
302	Spectrogram 1	6	57934.410568576	58037.364504898	0.0	229.1	102.954	0.0	0.0	0.2414	16:05:34.411	sd
303	Spectrogram 1	6	58353.063230784	58419.189770912	0.0	224.7	66.127	0.0	0.0	0.0175	16:12:33.063	sd
304	Spectrogram 1	6	58427.735354559	58476.974193670	0.0	207.0	49.239	0.0	0.0	0.0189	16:13:47.735	sd
305	Spectrogram 1	6	58489.589102864	58537.200211756	0.0	255.5	47.611	0.0	0.0	0.0615	16:14:49.589	c
306	Spectrogram 1	6	59049.040428975	59121.067491145	0.0	176.2	72.027	0.0	0.0	0.3111	16:24:09.040	c
307	Spectrogram 1	6	58906.614034853	58944.865694989	0.0	198.2	38.252	0.0	0.0	0.0200	16:21:46.614	c
308	Spectrogram 1	6	59640.435960625	59743.593363225	0.0	211.5	103.157	0.0	0.0	0.2037	16:34:00.436	c
309	Spectrogram 1	6	61182.670999435	61226.823181613	0.0	246.7	44.152	0.0	0.0	0.0159	16:59:42.671	c
310	Spectrogram 1	6	60904.532598342	60955.195701394	0.0	211.5	50.663	0.0	0.0	0.0185	16:55:04.533	c
311	Spectrogram 1	6	61497.148927656	61552.695221364	13.2	211.5	55.546	19.5	62.5	0.7400	17:04:57.149	c
312	Spectrogram 1	6	61741.430990203	61825.869495290	0.0	246.7	84.439	0.0	0.0	0.0159	17:09:01.431	sd
314	Spectrogram 1	6	61913.865218540	61978.567494727	0.0	330.4	64.702	0.0	0.0	0.0119	17:11:53.865	c
315	Spectrogram 1	6	62173.512426714	62233.128045968	0.0	224.7	59.616	0.0	0.0	0.0175	17:16:13.512	c
316	Spectrogram 1	6	62241.877095893	62349.103824039	0.0	264.3	107.227	0.0	0.0	0.0149	17:17:21.877	su
317	Spectrogram 1	6	62531.206142238	62615.441181047	0.0	229.1	84.235	0.0	0.0	0.0172	17:22:11.206	sd
318	Spectrogram 1	6	62415.579696995	62461.156143114	13.2	167.4	45.576	15.6	39.1	0.6579	17:20:15.580	c
319	Spectrogram 1	6	62689.218503203	62757.786638659	0.0	295.2	68.568	0.0	0.0	0.0133	17:24:49.219	su
320	Spectrogram 1	6	62779.150597777	62834.086492653	0.0	229.1	54.936	0.0	0.0	0.0172	17:26:19.151	c
321	Spectrogram 1	6	63030.024517709	63077.432160324	0.0	229.1	47.408	0.0	0.0	0.0172	17:30:30.025	c
322	Spectrogram 1	6	62856.749507601	62916.975525687	0.0	224.7	60.226	0.0	0.0	0.0175	17:27:36.750	c
323	Spectrogram 1	6	62920.841384956	62965.807432243	0.0	237.9	44.966	0.0	0.0	0.0167	17:28:40.841	c
324	Spectrogram 1	6	63182.950221741	63259.046609457	0.0	431.7	76.096	0.0	0.0	0.0091	17:33:02.950	c
325	Spectrogram 1	6	63253.349553693	63299.943331198	30.8	211.5	46.594	168.0	85.9	0.7609	17:34:13.350	c
326	Spectrogram 1	6	63364.606790880	63412.624832327	13.2	233.5	48.018	19.5	35.2	0.4909	17:36:04.607	c
327	Spectrogram 1	6	63430.529864731	63459.218609833	0.0	171.8	28.689	0.0	0.0	0.0233	17:37:10.530	c
328	Spectrogram 1	6	63747.488204785	63791.843853240	4.4	180.6	44.356	19.5	27.3	0.5682	17:42:27.488	c
329	Spectrogram 1	6	63831.680676908	63927.106360970	0.0	202.6	95.426	0.0	0.0	0.0196	17:43:51.681	c
330	Spectrogram 1	6	63969.642696677	64044.518286730	0.0	273.1	74.876	0.0	0.0	0.0145	17:46:09.643	c
331	Spectrogram 1	6	64155.153688018	64201.747465524	0.0	207.0	46.594	0.0	0.0	0.0189	17:49:15.154	c
332	Spectrogram 1	6	64407.655338169	64496.163168802	0.0	193.8	88.508	0.0	0.0	0.0204	17:53:27.655	sd
333	Spectrogram 1	6	64281.506246232	64314.874715712	0.0	246.7	33.368	0.0	0.0	0.0159	17:51:21.506	c
334	Spectrogram 1	6	64649.699271665	64706.669829314	0.0	233.5	56.971	0.0	0.0	0.0169	17:57:29.699	c
335	Spectrogram 1	6	64770.354774115	64830.377325923	0.0	220.3	60.023	0.0	0.0	0.0179	17:59:30.355	c
336	Spectrogram 1	6	65010.241515072	65085.320571402	0.0	198.2	75.079	0.0	0.0	0.0200	18:03:30.242	c
337	Spectrogram 1	6	65118.608104371	65157.266697061	0.0	515.4	38.659	0.0	0.0	0.0076	18:05:18.608	c
338	Spectrogram 1	6	65146.889916918	65192.059430482	0.0	171.8	45.170	0.0	0.0	0.0233	18:05:46.890	c
339	Spectrogram 1	6	65514.960412585	65564.402717973	0.0	220.3	49.442	0.0	0.0	0.0179	18:11:54.960	c
340	Spectrogram 1	6	65342.551225946	65387.110340679	0.0	304.0	44.559	0.0	0.0	0.0130	18:09:02.551	c
341	Spectrogram 1	6	65584.668409194	65635.738444800	0.0	392.1	51.070	0.0	0.0	0.1600	18:13:04.668	sd
342	Spectrogram 1	6	65870.538528824	65906.348593632	4.4	171.8	35.810	39.1	35.2	0.5122	18:17:50.539	c
343	Spectrogram 1	6	65780.606434250	65814.178370008	0.0	383.3	33.572	0.0	0.0	0.0102	18:16:20.606	c
344	Spectrogram 1	6	66058.520710752	66112.053000000	0.0	229.1	53.532	0.0	0.0	0.0172	18:20:58.521	c
345	Spectrogram 1	6	66114.820591372	66155.513846835	0.0	273.1	40.693	0.0	0.0	0.0145	18:21:54.821	c
346	Spectrogram 1	6	66189.696181424	66244.835542577	0.0	224.7	55.139	0.0	0.0	0.0175	18:23:09.696	c
347	Spectrogram 1	6	66378.105954220	66414.729884137	44.1	224.7	36.624	54.7	54.7	0.3556	18:26:18.106	c
348	Spectrogram 1	6	66418.595743406	66471.293509231	0.0	215.9	52.698	0.0	0.0	0.0182	18:26:58.596	c
349	Spectrogram 1	6	66459.085532592	66479.635626601	92.5	348.0	20.550	125.0	121.1	0.2923	18:27:39.086	c
350	Spectrogram 1	6	66255.462743093	66343.156708616	0.0	185.0	87.694	171.9	0.0	0.2128	18:24:15.463	sd
351	Spectrogram 1	6	66907.240805011	66977.029738131	0.0	259.9	69.789	0.0	0.0	0.3030	18:35:07.241	sd
352	Spectrogram 1	6	66655.553019970	66697.467073097	0.0	334.8	41.914	0.0	0.0	0.0118	18:30:55.553	c
353	Spectrogram 1	6	66804.484701646	66831.952649084	30.8	189.4	27.468	66.4	70.3	0.6750	18:33:24.485	]c
354	Spectrogram 1	6	67663.159618500	67703.649407687	0.0	392.1	40.490	0.0	0.0	0.0100	18:47:43.160	c
355	Spectrogram 1	6	67789.105244160	67825.525707800	0.0	299.6	36.420	0.0	0.0	0.0132	18:49:49.105	c
356	Spectrogram 1	6	68316.612364732	68386.197831575	0.0	233.5	69.585	0.0	0.0	0.0169	18:58:36.612	c
357	Spectrogram 1	6	68040.101693858	68094.020257347	0.0	334.8	53.919	0.0	0.0	0.0118	18:54:00.102	c
358	Spectrogram 1	6	68498.633746420	68512.469453278	0.0	334.8	13.836	0.0	0.0	0.0235	19:01:38.634	c
359	Spectrogram 1	6	68515.521447438	68522.235834589	0.0	277.5	6.714	0.0	0.0	0.3803	19:01:55.521	c
360	Spectrogram 1	6	68525.898227581	68534.240344951	0.0	326.0	8.342	74.2	0.0	0.2048	19:02:05.898	c
361	Spectrogram 1	6	68550.721113414	68571.271207423	0.0	334.8	20.550	0.0	0.0	0.0118	19:02:30.721	c
362	Spectrogram 1	6	68594.873295592	68615.423389601	8.8	356.8	20.550	101.6	66.4	0.3750	19:03:14.873	c
363	Spectrogram 1	6	68627.020967408	68642.077471929	0.0	361.2	15.057	0.0	0.0	0.0109	19:03:47.021	c
364	Spectrogram 1	6	68648.181460249	68673.614744913	0.0	343.6	25.433	0.0	0.0	0.0115	19:04:08.181	c
365	Spectrogram 1	6	68680.329132065	68691.723243595	0.0	334.8	11.394	0.0	0.0	0.0118	19:04:40.329	c
366	Spectrogram 1	6	68704.745085343	68723.260516579	0.0	330.4	18.515	0.0	0.0	0.0119	19:05:04.745	c
367	Spectrogram 1	6	68779.213742841	68794.066781085	0.0	378.9	14.853	0.0	0.0	0.0104	19:06:19.214	c
368	Spectrogram 1	6	68797.525707800	68810.140616993	0.0	356.8	12.615	0.0	0.0	0.0110	19:06:37.526	c
369	Spectrogram 1	6	68820.720863414	68841.067491145	0.0	361.2	20.347	0.0	0.0	0.0109	19:07:00.721	c
370	Spectrogram 1	6	68847.781878297	68858.158658440	0.0	365.6	10.377	0.0	0.0	0.0108	19:07:27.782	
371	Spectrogram 1	6	68868.738904861	68886.643937264	0.0	352.4	17.905	0.0	0.0	0.0111	19:07:48.739	c
372	Spectrogram 1	6	68954.398207611	68982.273087604	0.0	308.4	27.875	0.0	0.0	0.0128	19:09:14.398	c
373	Spectrogram 1	6	69025.327001884	69072.938110776	0.0	299.6	47.611	0.0	0.0	0.0132	19:10:25.327	c
374	Spectrogram 1	6	69072.124245667	69136.012656745	0.0	246.7	63.888	0.0	0.0	0.0159	19:11:12.124	c
375	Spectrogram 1	6	69161.852873964	69190.134686511	0.0	418.5	28.282	0.0	0.0	0.1402	19:12:41.853	c
376	Spectrogram 1	6	69871.462312735	69939.420049359	0.0	290.7	67.958	0.0	0.0	0.0135	19:24:31.462	c
377	Spectrogram 1	6	70588.925999812	70661.156528259	0.0	246.7	72.231	0.0	0.0	0.3016	19:36:28.926	sd
378	Spectrogram 1	6	71333.124705727	71391.926459872	0.0	215.9	58.802	0.0	0.0	0.0182	19:48:53.125	sd
379	Spectrogram 1	6	70983.162708742	71042.981794273	0.0	215.9	59.819	0.0	0.0	0.0182	19:43:03.163	c
380	Spectrogram 1	6	71594.701401846	71659.403678033	0.0	229.1	64.702	0.0	0.0	0.0172	19:53:14.701	sd
381	Spectrogram 1	6	72183.248405614	72224.755526187	0.0	198.2	41.507	0.0	0.0	0.3600	20:03:03.248	c
382	Spectrogram 1	6	72032.072961567	72101.454962133	0.0	242.3	69.382	0.0	0.0	0.0161	20:00:32.073	c
384	Spectrogram 1	6	72348.259556518	72397.091463075	0.0	233.5	48.832	0.0	0.0	0.0169	20:05:48.260	c
385	Spectrogram 1	6	72475.751975885	72533.129466089	0.0	224.7	57.377	0.0	0.0	0.0702	20:07:55.752	c
386	Spectrogram 1	6	72535.977993971	72591.931220234	83.7	202.6	55.953	171.9	117.2	0.7586	20:08:55.978	c
387	Spectrogram 1	6	72859.451183431	72929.807770347	0.0	220.3	70.357	0.0	0.0	0.0893	20:14:19.451	c
388	Spectrogram 1	6	73828.640847023	73871.165298983	4.4	207.0	42.524	19.5	23.4	0.4314	20:30:28.641	c
389	Spectrogram 1	6	73601.568098278	73638.598960750	105.7	202.6	37.031	171.9	136.7	0.6957	20:26:41.568	c
390	Spectrogram 1	6	81124.134436511	81163.403428033	114.5	224.7	39.269	171.9	136.7	0.5185	22:32:04.134	c
391	Spectrogram 1	6	81025.453292012	81084.051579879	0.0	392.1	58.598	31.2	3.9	0.1400	22:30:25.453	su
392	Spectrogram 1	6	81624.169226387	81680.249365674	0.0	475.8	56.080	43.0	0.0	0.0992	22:40:24.169	su
393	Spectrogram 1	6	81686.760286549	81721.959952524	92.5	215.9	35.200	93.8	101.6	0.6129	22:41:26.760	c
394	Spectrogram 1	6	82092.198460689	82139.606103304	61.7	374.4	47.408	93.8	82.0	0.2405	22:48:12.198	su
395	Spectrogram 1	6	82235.020967408	82303.182170309	48.5	519.8	68.161	168.0	82.0	0.2250	22:50:35.021	c
396	Spectrogram 1	6	82359.949261680	82423.837672758	0.0	211.5	63.888	0.0	0.0	0.1296	22:52:39.949	sd
397	Spectrogram 1	6	82584.671190089	82656.725623775	39.6	409.7	72.054	43.0	54.7	0.2366	22:56:24.671	c
398	Spectrogram 1	6	82893.763836850	82951.141327053	52.9	577.1	57.377	128.9	117.2	0.1579	23:01:33.764	su
399	Spectrogram 1	6	82993.055380181	83041.683820460	79.3	215.9	48.628	125.0	105.5	0.4118	23:03:13.055	c
400	Spectrogram 1	6	83131.738444800	83209.259096458	44.1	202.6	77.521	46.9	54.7	0.3590	23:05:31.738	c
401	Spectrogram 1	6	83240.999835720	83308.550639789	22.0	207.0	67.551	39.1	39.1	0.5957	23:07:21.000	c
402	Spectrogram 1	6	83467.254336096	83523.004096081	0.0	541.9	55.750	0.0	0.0	0.0580	23:11:07.254	su
403	Spectrogram 1	6	83637.474673700	83683.458052374	0.0	83.7	45.983	0.0	0.0	0.0476	23:13:57.475	c
404	Spectrogram 1	6	83906.660558591	83958.544459307	0.0	352.4	51.884	0.0	0.0	0.0111	23:18:26.661	su
405	Spectrogram 1	6	83743.277137905	83807.572481537	0.0	251.1	64.295	0.0	0.0	0.0156	23:15:43.277	c
410	Spectrogram 1	6	83823.216218410	83872.455057520	114.5	233.5	49.239	175.8	140.6	0.5172	23:17:03.216	c
411	Spectrogram 1	6	84043.919359269	84103.738444800	0.0	458.1	59.819	0.0	0.0	0.2564	23:20:43.919	su
412	Spectrogram 1	6	84139.345043331	84205.268117182	0.0	193.8	65.923	0.0	0.0	0.0204	23:22:19.345	sd
413	Spectrogram 1	6	84440.678600038	84503.753146006	13.2	242.3	63.075	31.2	27.3	0.1379	23:27:20.679	c
414	Spectrogram 1	6	84616.189060852	84700.424099661	0.0	537.4	84.235	0.0	0.0	0.0803	23:30:16.189	su
415	Spectrogram 1	6	84808.464692916	84867.266447061	0.0	361.2	58.802	0.0	0.0	0.0109	23:33:28.465	c
416	Spectrogram 1	6	85052.136356631	85118.873295592	0.0	229.1	66.737	0.0	0.0	0.0172	23:37:32.136	sd
417	Spectrogram 1	6	85282.663648832	85333.937150716	0.0	207.0	51.274	0.0	0.0	0.0189	23:41:22.664	c
418	Spectrogram 1	6	85364.660558591	85434.042559156	0.0	444.9	69.382	0.0	0.0	0.0531	23:42:44.661	c
419	Spectrogram 1	6	85203.470817131	85250.064594637	105.7	224.7	46.594	175.8	136.7	0.5862	23:40:03.471	c
420	Spectrogram 1	6	85513.720403353	85575.777617935	0.0	546.3	62.057	0.0	0.0	0.0144	23:45:13.720	su
421	Spectrogram 1	6	85853.712552751	85898.475133760	0.0	207.0	44.763	0.0	0.0	0.0189	23:50:53.713	c
422	Spectrogram 1	6	85893.591943105	85930.622805576	0.0	224.7	37.031	0.0	0.0	0.0175	23:51:33.592	c
423	Spectrogram 1	6	85932.047069518	86012.619715335	0.0	304.0	80.573	0.0	0.0	0.0130	23:52:12.047	c
424	Spectrogram 1	6	85669.655080005	85725.201373712	0.0	317.2	55.546	0.0	0.0	0.0123	23:47:49.655	c
425	Spectrogram 1	6	85704.651279703	85769.760488445	0.0	215.9	65.109	0.0	0.0	0.0182	23:48:24.651	c
426	Spectrogram 1	6	86056.862698440	86119.326845576	0.0	207.0	62.464	0.0	0.0	0.0189	23:54:16.863	su
427	Spectrogram 1	6	86115.867918862	86178.535532276	0.0	546.3	62.668	0.0	0.0	0.1511	23:55:15.868	su
428	Spectrogram 1	6	86285.355327867	86356.161592374	0.0	242.3	70.806	0.0	0.0	0.0161	23:58:05.355	c
