Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Q1 Freq (Hz)	Q3 Freq Rel.	Begin Clock Time	calltype
224	Spectrogram 1	6	56818.534720045	56894.224175207	0.0	462.6	75.689	0.0	3.9	0.3475	15:46:58.535	sd
225	Spectrogram 1	6	56640.461035797	56697.228127168	4.4	295.2	56.767	152.3	78.1	0.5205	15:44:00.461	su
226	Spectrogram 1	6	56701.297452715	56780.649300868	35.2	229.1	79.352	179.7	136.7	0.7500	15:45:01.297	sd
227	Spectrogram 1	6	57036.162700264	57095.778319518	17.6	198.2	59.616	46.9	46.9	0.4889	15:50:36.163	c
228	Spectrogram 1	6	57312.673371138	57372.899389224	0.0	387.7	60.226	0.0	0.0	0.3333	15:55:12.673	sd
229	Spectrogram 1	6	57422.260758101	57500.595274868	0.0	453.7	78.335	0.0	3.9	0.3276	15:57:02.261	sd
230	Spectrogram 1	6	57871.921230972	57931.333383949	0.0	343.6	59.412	0.0	0.0	0.1379	16:04:31.921	su
231	Spectrogram 1	6	57646.402962695	57703.576986621	26.4	299.6	57.174	50.8	46.9	0.3043	16:00:46.403	c
232	Spectrogram 1	6	58019.556811794	58095.449733233	17.6	189.4	75.893	54.7	50.8	0.4186	16:06:59.557	c
233	Spectrogram 1	6	58127.102826804	58175.120868251	158.6	202.6	48.018	179.7	175.8	0.5000	16:08:47.103	c
234	Spectrogram 1	6	58377.162881627	58436.371568326	0.0	471.4	59.209	0.0	0.0	0.1750	16:12:57.163	su
235	Spectrogram 1	6	58901.828183497	58961.850735305	0.0	387.7	60.023	0.0	0.0	0.2121	16:21:41.828	su
236	Spectrogram 1	6	59082.465546158	59126.007329504	0.0	92.5	43.542	54.7	0.0	0.0870	16:24:42.466	c
237	Spectrogram 1	6	59521.708993971	59580.714214393	0.0	555.1	59.005	0.0	0.0	0.2254	16:32:01.709	su
238	Spectrogram 1	6	59576.200393872	59624.625367873	57.3	224.7	48.425	168.0	113.3	0.6905	16:32:56.200	c
239	Spectrogram 1	6	60282.591934627	60334.475835343	22.0	400.9	51.884	128.9	85.9	0.4167	16:44:42.592	c
240	Spectrogram 1	6	60078.984166097	60131.681931923	0.0	242.3	52.698	0.0	0.0	0.0806	16:41:18.984	su
241	Spectrogram 1	6	60372.036160136	60428.192852675	0.0	277.5	56.157	0.0	0.0	0.1690	16:46:12.036	su
242	Spectrogram 1	6	60750.890368500	60813.761448191	101.3	352.4	62.871	148.4	136.7	0.3906	16:52:30.890	su
243	Spectrogram 1	6	61146.754807649	61216.747207046	96.9	220.3	69.992	175.8	144.5	0.6452	16:59:06.755	c
244	Spectrogram 1	6	61290.198533157	61336.792310663	57.3	202.6	46.594	171.9	93.8	0.7500	17:01:30.199	c
245	Spectrogram 1	6	61883.954723625	61939.907949887	74.9	255.5	55.953	175.8	148.4	0.5556	17:11:23.955	c
246	Spectrogram 1	6	61769.484146006	61817.095254898	0.0	462.6	47.611	0.0	0.0	0.0424	17:09:29.484	su
247	Spectrogram 1	6	62166.569382818	62210.111166164	0.0	444.9	43.542	0.0	0.0	0.0265	17:16:06.569	sd
248	Spectrogram 1	6	61948.656999812	61998.099305200	158.6	207.0	49.442	168.0	168.0	0.3333	17:12:28.657	c
249	Spectrogram 1	6	62226.795400904	62279.696633007	123.3	224.7	52.901	183.6	156.2	0.6000	17:17:06.795	c
250	Spectrogram 1	6	62494.451043771	62574.006358202	88.1	220.3	79.555	171.9	117.2	0.6364	17:21:34.451	c
251	Spectrogram 1	6	62747.156160199	62796.394999310	114.5	211.5	49.239	179.7	171.9	0.6667	17:25:47.156	c
252	Spectrogram 1	6	63523.439126535	63577.968088856	74.9	418.5	54.529	175.8	136.7	0.2989	17:38:43.439	su
253	Spectrogram 1	6	64094.902479465	64174.864726451	26.4	264.3	79.962	105.5	66.4	0.4333	17:48:14.902	c
254	Spectrogram 1	6	65249.127327430	65306.911750188	0.0	246.7	57.784	0.0	0.0	0.1111	18:07:29.127	c
255	Spectrogram 1	6	65450.689158501	65495.248273233	110.1	220.3	44.559	171.9	152.3	0.5556	18:10:50.689	c
256	Spectrogram 1	6	65699.927661454	65754.660090053	0.0	211.5	54.732	0.0	0.0	0.1481	18:14:59.928	sd
257	Spectrogram 1	6	65816.106905803	65866.159610023	92.5	207.0	50.053	175.8	125.0	0.7241	18:16:56.107	c
258	Spectrogram 1	6	66296.409850038	66348.700683308	0.0	198.2	52.291	0.0	0.0	0.2200	18:24:56.410	c
259	Spectrogram 1	6	66824.730835720	66875.800871326	0.0	198.2	51.070	0.0	0.0	0.1800	18:33:44.731	c
260	Spectrogram 1	6	67375.374887149	67458.243886775	0.0	361.2	82.869	171.9	0.0	0.3152	18:42:55.375	c
261	Spectrogram 1	6	70008.738497806	70062.046662463	0.0	202.6	53.308	0.0	0.0	0.2353	19:26:48.738	c
262	Spectrogram 1	6	69837.826824859	69889.100326743	0.0	229.1	51.274	0.0	0.0	0.2759	19:23:57.827	su
263	Spectrogram 1	6	70364.477505463	70423.075793331	0.0	378.9	58.598	0.0	0.0	0.2396	19:32:44.478	su
264	Spectrogram 1	6	70301.176951767	70352.043521096	110.1	202.6	50.867	175.8	128.9	0.7273	19:31:41.177	c
265	Spectrogram 1	6	71026.272369066	71055.571512999	0.0	568.3	29.299	0.0	0.0	0.2069	19:43:46.272	su
266	Spectrogram 1	6	70834.200203278	70883.439042389	0.0	237.9	49.239	0.0	0.0	0.3333	19:40:34.200	su
267	Spectrogram 1	6	70775.476707299	70826.953675460	0.0	475.8	51.477	0.0	0.0	0.1322	19:39:35.477	su
268	Spectrogram 1	6	71388.157939902	71464.050861341	0.0	409.7	75.893	46.9	0.0	0.1442	19:49:48.158	su
269	Spectrogram 1	6	71502.786462137	71553.856497743	0.0	202.6	51.070	171.9	0.0	0.6471	19:51:42.786	c
270	Spectrogram 1	6	71226.886190095	71263.306653734	79.3	229.1	36.420	175.8	117.2	0.6486	19:47:06.886	c
271	Spectrogram 1	6	71263.306653734	71306.441504526	0.0	471.4	43.135	156.2	0.0	0.3333	19:47:43.307	su
272	Spectrogram 1	6	71614.534970045	71665.198073097	0.0	467.0	50.663	109.4	3.9	0.2605	19:53:34.535	su
273	Spectrogram 1	6	71902.439752449	71943.539940467	0.0	515.4	41.100	156.2	3.9	0.2748	19:58:22.440	su
274	Spectrogram 1	6	71727.255287679	71770.593604748	30.8	467.0	43.338	46.9	46.9	0.1351	19:55:27.255	c
275	Spectrogram 1	6	72347.339564431	72399.630397702	0.0	480.2	52.291	0.0	43.0	0.3033	20:05:47.340	su
276	Spectrogram 1	6	72195.960654107	72262.494126790	0.0	220.3	66.533	0.0	0.0	0.6786	20:03:15.961	c
277	Spectrogram 1	6	72467.791600603	72519.675501319	22.0	295.2	51.884	46.9	46.9	0.1594	20:07:47.792	c
278	Spectrogram 1	6	72816.044930859	72873.015488508	0.0	493.4	56.971	0.0	0.0	0.1984	20:13:36.045	su
279	Spectrogram 1	6	72979.593614921	73034.122577242	30.8	590.3	54.529	66.4	66.4	0.1608	20:16:19.594	su
280	Spectrogram 1	6	72650.588644499	72700.234416164	22.0	317.2	49.646	46.9	46.9	0.1467	20:10:50.589	c
281	Spectrogram 1	6	73198.238926526	73256.837214393	17.6	392.1	58.598	46.9	46.9	0.1263	20:19:58.239	c
282	Spectrogram 1	6	73325.405349849	73381.358576112	0.0	396.5	55.953	0.0	0.0	0.3168	20:22:05.405	su
283	Spectrogram 1	6	73488.731170808	73577.907000000	0.0	198.2	89.176	171.9	0.0	0.5200	20:24:48.731	c
284	Spectrogram 1	6	73554.427441598	73600.003887717	0.0	489.0	45.576	62.5	0.0	0.2400	20:25:54.427	su
285	Spectrogram 1	6	73874.886828372	73934.502447626	0.0	444.9	59.616	0.0	0.0	0.3805	20:31:14.887	su
286	Spectrogram 1	6	73692.987976451	73741.412950452	22.0	405.3	48.425	46.9	46.9	0.1959	20:28:12.988	c
289	Spectrogram 1	6	74024.150139412	74100.856925961	0.0	176.2	76.707	171.9	0.0	0.2889	20:33:44.150	c
290	Spectrogram 1	6	74369.839344574	74436.372817257	0.0	572.7	66.533	0.0	3.9	0.2466	20:39:29.839	su
291	Spectrogram 1	6	74213.780709872	74270.344334966	0.0	506.6	56.564	113.3	0.0	0.2558	20:36:53.781	su
292	Spectrogram 1	6	74539.652749623	74580.956403919	22.0	237.9	41.304	58.6	58.6	0.3148	20:42:19.653	c
293	Spectrogram 1	6	74889.207814054	74954.317022796	35.2	555.1	65.109	121.1	109.4	0.2273	20:48:09.208	su
294	Spectrogram 1	6	75042.947383195	75102.156069894	0.0	207.0	59.209	0.0	0.0	0.2642	20:50:42.947	c
295	Spectrogram 1	6	75456.655675016	75521.907000000	0.0	568.3	65.251	121.1	3.9	0.2690	20:57:36.656	su
296	Spectrogram 1	6	75620.507207988	75671.373777317	0.0	295.2	50.867	0.0	0.0	0.2000	21:00:20.507	c
297	Spectrogram 1	6	75953.907500000	76012.912720422	0.0	546.3	59.005	0.0	3.9	0.2590	21:05:53.908	su
298	Spectrogram 1	6	76451.708544084	76518.648949322	0.0	414.1	66.940	0.0	0.0	0.3491	21:14:11.709	su
300	Spectrogram 1	6	76935.266948757	77000.579623775	0.0	541.9	65.313	0.0	0.0	0.2029	21:22:15.267	su
301	Spectrogram 1	6	77178.196300372	77272.808119324	0.0	392.1	94.612	0.0	0.0	0.0100	21:26:18.196	c
302	Spectrogram 1	6	77479.661770347	77522.796621138	0.0	462.6	43.135	0.0	0.0	0.1610	21:31:19.662	su
303	Spectrogram 1	6	77780.791860776	77836.338154484	0.0	471.4	55.546	0.0	0.0	0.1667	21:36:20.792	su
304	Spectrogram 1	6	77563.286410324	77612.932181989	0.0	215.9	49.646	0.0	0.0	0.0182	21:32:43.286	c
305	Spectrogram 1	6	77637.575385135	77685.389960305	0.0	207.0	47.815	50.8	0.0	0.2264	21:33:57.575	c
306	Spectrogram 1	6	77914.591734740	77964.237506405	0.0	352.4	49.646	0.0	0.0	0.0111	21:38:34.592	c
307	Spectrogram 1	6	78368.911273676	78425.271432493	0.0	458.1	56.360	0.0	0.0	0.2051	21:46:08.911	su
308	Spectrogram 1	6	78474.043060852	78529.385888282	0.0	392.1	55.343	0.0	0.0	0.1600	21:47:54.043	su
309	Spectrogram 1	6	78618.987425330	78679.416909693	22.0	392.1	60.429	50.8	50.8	0.3191	21:50:18.987	c
310	Spectrogram 1	6	78944.376157498	79012.537360399	0.0	255.5	68.161	0.0	0.0	0.2462	21:55:44.376	c
311	Spectrogram 1	6	79057.706873964	79121.188352487	0.0	572.7	63.481	0.0	0.0	0.1096	21:57:37.707	c
312	Spectrogram 1	6	79731.506247928	79786.035210249	0.0	449.3	54.529	0.0	0.0	0.0522	22:08:51.506	su
313	Spectrogram 1	6	80435.337694424	80488.442392803	0.0	471.4	53.105	74.2	0.0	0.1417	22:20:35.338	su
314	Spectrogram 1	6	80949.619506971	80999.672211191	0.0	123.3	50.053	3.9	0.0	0.0323	22:29:09.620	c
315	Spectrogram 1	6	81568.076053504	81628.302071590	0.0	506.6	60.226	0.0	0.0	0.0698	22:39:28.076	su
316	Spectrogram 1	6	81690.969685004	81744.277849661	0.0	277.5	53.308	0.0	0.0	0.1408	22:41:30.970	su
317	Spectrogram 1	6	81740.411990392	81784.157240015	30.8	185.0	43.745	62.5	58.6	0.3590	22:42:20.412	c
318	Spectrogram 1	6	82033.073944039	82076.615727385	0.0	224.7	43.542	0.0	0.0	0.0175	22:47:13.074	su
319	Spectrogram 1	6	82733.979415787	82787.897979277	0.0	251.1	53.919	0.0	0.0	0.0312	22:58:53.979	su
320	Spectrogram 1	6	83669.355485870	83723.274049359	0.0	202.6	53.919	0.0	0.0	0.0196	23:14:29.355	su
321	Spectrogram 1	6	83517.366176714	83568.639678598	0.0	193.8	51.274	0.0	0.0	0.0204	23:11:57.366	c
322	Spectrogram 1	6	84047.111426338	84110.999837415	0.0	317.2	63.888	0.0	0.0	0.0123	23:20:47.111	sd
323	Spectrogram 1	6	84345.922451206	84400.044480972	0.0	202.6	54.122	0.0	0.0	0.0196	23:25:45.922	c
324	Spectrogram 1	6	84693.014636966	84750.392127169	0.0	237.9	57.377	0.0	0.0	0.0167	23:31:33.015	sd
325	Spectrogram 1	6	85112.095515072	85166.217544838	0.0	471.4	54.122	0.0	0.0	0.1500	23:38:32.096	su
326	Spectrogram 1	6	84914.621792895	84971.592350544	0.0	224.7	56.971	0.0	0.0	0.0877	23:35:14.622	su
327	Spectrogram 1	6	85565.337444424	85624.139198568	0.0	427.3	58.802	0.0	0.0	0.1193	23:46:05.337	su
328	Spectrogram 1	6	85434.346478583	85492.537833896	0.0	246.7	58.191	0.0	0.0	0.0952	23:43:54.346	su
329	Spectrogram 1	6	85677.569892992	85731.081523926	0.0	299.6	53.512	0.0	0.0	0.0921	23:47:57.570	sd
330	Spectrogram 1	6	85929.486811039	85985.440037301	0.0	259.9	55.953	0.0	0.0	0.2576	23:52:09.487	su
331	Spectrogram 1	6	86161.943955539	86207.316935381	44.1	224.7	45.373	132.8	78.1	0.5556	23:56:01.944	c
