Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	score	rating	tags	notes
977	Spectrogram 1	7	7767.843192	7770.661515	8.160237389	487.388724				
978	Spectrogram 1	7	7777.765552	7781.049714	9.643916914	431.0089021				
979	Spectrogram 1	7	7806.158409	7809.163068	8.160237389	448.8130564				
980	Spectrogram 1	7	7825.374248	7828.355614	6.676557864	438.4272997				
981	Spectrogram 1	7	7839.582322	7842.8199	9.643916914	450.2967359				
982	Spectrogram 1	7	7847.431701	7850.692571	9.643916914	463.6498516				
983	Spectrogram 1	7	7936.098548	7938.852509	9.643916914	425.074184				
984	Spectrogram 1	7	8027.501577	8030.243394	8.160237389	322.7002967				
985	Spectrogram 1	7	8034.256235	8037.656857	9.643916914	586.7952522				
986	Spectrogram 1	7	8038.076111	8041.779527	12.61127596	402.8189911				
987	Spectrogram 1	7	8107.206546	8110.444124	9.643916914	414.6884273				
988	Spectrogram 1	7	8148.433254	8152.805024	8.160237389	539.3175074				
989	Spectrogram 1	7	8232.540397	8234.953701	11.12759644	341.9881306				
990	Spectrogram 1	7	8244.954993	8248.588534	5.192878338	451.7804154				
991	Spectrogram 1	7	8253.549714	8260.542489	9.643916914	401.3353116				
992	Spectrogram 1	7	8261.538844	8265.149093	9.643916914	451.7804154				
993	Spectrogram 1	7	8283.829217	8286.997921	9.643916914	546.735905				
994	Spectrogram 1	7	8305.444124	8308.937684	8.160237389	414.7058824				
995	Spectrogram 1	7	8309.357167	8312.29195	14.09495549	346.4391691				
996	Spectrogram 1	7	8313.223627	8316.783088	12.61127596	410.2373887				
997	Spectrogram 1	7	8317.695676	8320.863378	12.61127596	396.884273				
998	Spectrogram 1	7	8322.237602	8324.450335	6.676557864	340.504451				
999	Spectrogram 1	7	8339.170832	8341.267105	8.160237389	312.3145401				
1000	Spectrogram 1	7	8346.391329	8349.931701	8.160237389	454.7477745				
1001	Spectrogram 1	7	8350.863378	8354.63667	8.160237389	416.1721068				
1002	Spectrogram 1	7	8355.708099	8359.522294	12.61127596	451.7804154				
1003	Spectrogram 1	7	8364.722074	8368.122695	11.12759644	350.8902077				
1004	Spectrogram 1	7	8392.299714	8395.257788	12.61127596	352.3738872				
1005	Spectrogram 1	7	8399.916173	8402.78108	8.160237389	402.8189911				
1006	Spectrogram 1	7	8443.084968	8447.737475	8.160237389	444.3620178				
1007	Spectrogram 1	7	8510.92549	8513.441018	8.160237389	362.7596439				
1008	Spectrogram 1	7	8514.535739	8517.144434	17.06231454	377.5964392				
1009	Spectrogram 1	7	8588.452578	8592.016242	12.61127596	454.7477745				
1010	Spectrogram 1	7	8592.421319	8596.115957	11.12759644	531.8991098				
1011	Spectrogram 1	7	8609.343673	8612.171667	11.12759644	411.7210682				
1012	Spectrogram 1	7	8622.039534	8625.764286	9.643916914	450				
1013	Spectrogram 1	7	8638.833012	8641.819996	12.61127596	399.851632				
1014	Spectrogram 1	7	8643.048851	8645.424627	11.12759644	379.0801187				
1015	Spectrogram 1	7	8646.472764	8648.981208	9.643916914	358.3086053				
1016	Spectrogram 1	7	8659.283323	8662.963447	11.12759644	334.5697329				
1017	Spectrogram 1	7	8672.093882	8675.527865	11.12759644	316.7655786				
1018	Spectrogram 1	7	8726.433944	8729.182391	11.12759644	344.9554896				
1019	Spectrogram 1	7	8729.834565	8732.699472	9.643916914	433.9762611				
1020	Spectrogram 1	7	8743.600093	8747.048757	12.61127596	600				
1021	Spectrogram 1	7	8764.60941	8768.126491	11.12759644	349.4065282				
1022	Spectrogram 1	7	8800.269348	8803.297298	11.12759644	477.0029674				
1023	Spectrogram 1	7	8816.38736	8819.801194	14.09495549	353.8575668				
1024	Spectrogram 1	7	8905.315932	8909.275559	11.12759644	629.8219585				
1025	Spectrogram 1	7	8915.191708	8919.314379	11.12759644	339.0207715				
1026	Spectrogram 1	7	8940.510031	8942.79264	9.643916914	579.3768546				
1027	Spectrogram 1	7	8943.910652	8946.612516	14.09495549	539.3175074				
1028	Spectrogram 1	7	8947.730528	8950.921522	12.61127596	306.379822				
1029	Spectrogram 1	7	8952.202578	8954.974317	11.12759644	522.9970326				
1030	Spectrogram 1	7	8968.227422	8970.836118	9.643916914	545.2522255				
1031	Spectrogram 1	7	8971.674627	8974.749161	9.643916914	396.884273				
1032	Spectrogram 1	7	8975.308168	8978.312826	11.12759644	395.4005935				
1033	Spectrogram 1	7	8983.297298	8986.767795	11.12759644	540.8011869				
1034	Spectrogram 1	7	8991.868727	8995.456138	8.160237389	503.7091988				
1035	Spectrogram 1	7	9005.960342	9009.459272	6.676557864	485.9050445				
1036	Spectrogram 1	7	9122.67618	9126.182461	6.676557864	555.6379822				
1037	Spectrogram 1	7	9131.38736	9134.803283	9.643916914	600				
1038	Spectrogram 1	7	9157.427733	9160.939425	14.09495549	600				
1039	Spectrogram 1	7	9161.410652	9164.578354	12.61127596	411.7210682				
1040	Spectrogram 1	7	9165.905994	9168.009411	9.643916914	347.9228487				
1041	Spectrogram 1	7	9182.210342	9184.888913	11.12759644	505.1928783				
1042	Spectrogram 1	7	9200.93705	9205.001403	15.57863501	600				
1043	Spectrogram 1	7	9371.713447	9375.638938	11.12759644	598.6646884				
1044	Spectrogram 1	7	9379.679286	9382.526472	11.12759644	350.8902077				
1045	Spectrogram 1	7	9402.621832	9406.336361	9.643916914	600				
1046	Spectrogram 1	7	9420.111431	9423.642395	15.6462585	566.8541164				
1047	Spectrogram 1	7	9407.248617	9410.562933	9.118236473	500.1002004				
1048	Spectrogram 1	7	9411.185822	9414.781178	4.909819639	514.1282565				
1049	Spectrogram 1	7	9416.261218	9417.465888	7.715430862	465.0300601				
1050	Spectrogram 1	7	9433.019857	9434.379639	22.36309353	479.6777228				
1051	Spectrogram 1	7	9424.356322	9427.728771	4.909819639	514.1282565				
1052	Spectrogram 1	7	9429.290067	9431.179933	9.118236473	500.1002004				
1053	Spectrogram 1	7	9435.358567	9437.248433	9.118236473	500.1002004				
1054	Spectrogram 1	7	9438.037266	9440.910874	4.909819639	514.1282565				
1055	Spectrogram 1	7	9450.215888	9453.564401	1.853366597	511.0718035				
1056	Spectrogram 1	7	9454.513322	9457.513938	4.909819639	514.1282565				
1057	Spectrogram 1	7	9458.493067	9460.980511	9.118236473	500.1002004				
1058	Spectrogram 1	7	9466.001718	9468.962754	7.715430862	465.0300601				
1059	Spectrogram 1	7	9469.591822	9473.187178	4.909819639	514.1282565				
1060	Spectrogram 1	7	9473.93455	9476.415433	9.118236473	500.1002004				
1061	Spectrogram 1	7	9483.774067	9485.663933	9.118236473	500.1002004				
1062	Spectrogram 1	7	9486.713152	9489.985848	11.9238477	493.0861723				
1063	Spectrogram 1	7	9495.509411	9497.906933	9.118236473	500.1002004				
1064	Spectrogram 1	7	9501.211013	9503.471933	9.118236473	500.1002004				
1065	Spectrogram 1	7	9505.539718	9507.095066	7.715430862	465.0300601				
1066	Spectrogram 1	7	9509.002067	9510.891933	9.118236473	500.1002004				
1067	Spectrogram 1	7	9511.884411	9514.283933	9.118236473	500.1002004				
1068	Spectrogram 1	7	9515.898339	9518.815433	9.118236473	500.1002004				
1069	Spectrogram 1	7	9524.831718	9527.75767	7.715430862	465.0300601				
1070	Spectrogram 1	7	9529.033652	9532.592628	11.9238477	493.0861723				
1071	Spectrogram 1	7	9537.296462	9540.569157	13.16033427	494.3226589				
1072	Spectrogram 1	7	9548.139817	9550.029683	9.118236473	500.1002004				
1073	Spectrogram 1	7	9557.041096	9559.641027	11.9238477	493.0861723				
1074	Spectrogram 1	7	9560.497968	9563.217532	7.715430862	465.0300601				
1075	Spectrogram 1	7	9564.459072	9568.054428	4.909819639	514.1282565				
1076	Spectrogram 1	7	9574.078572	9577.673928	4.909819639	514.1282565				
1077	Spectrogram 1	7	9579.072085	9582.280183	9.118236473	500.1002004				
1078	Spectrogram 1	7	9583.115072	9587.054328	4.909819639	514.1282565				
1079	Spectrogram 1	7	9588.216968	9590.936532	7.715430862	465.0300601				
1080	Spectrogram 1	7	9591.843673	9594.446098	11.9238477	493.0861723				
1081	Spectrogram 1	7	9600.393072	9603.988428	4.909819639	514.1282565				
1082	Spectrogram 1	7	9605.194317	9607.260804	9.118236473	500.1002004				
1083	Spectrogram 1	7	9609.139532	9611.09228	8.757651357	466.0722806				
1084	Spectrogram 1	7	9613.783436	9614.923757	9.118236473	500.1002004				
1085	Spectrogram 1	7	9623.223468	9624.593673	7.715430862	465.0300601				
1086	Spectrogram 1	7	9638.414356	9641.671428	4.909819639	514.1282565				
1087	Spectrogram 1	7	9648.996402	9652.964843	11.9238477	493.0861723				
1088	Spectrogram 1	7	9653.329745	9656.750706	4.909819639	514.1282565				
1089	Spectrogram 1	7	9657.982252	9660.190183	9.118236473	500.1002004				
1090	Spectrogram 1	7	9662.497921	9665.325915	7.715430862	465.0300601				
1091	Spectrogram 1	7	9666.910067	9667.880233	9.118236473	500.1002004				
1092	Spectrogram 1	7	9669.61352	9672.644848	11.9238477	493.0861723				
1093	Spectrogram 1	7	9674.312718	9677.032282	7.715430862	465.0300601				
1094	Spectrogram 1	7	9679.237823	9683.023687	11.9238477	493.0861723				
1095	Spectrogram 1	7	9683.773218	9687.220066	7.715430862	465.0300601				
1096	Spectrogram 1	7	9691.598896	9695.339147	7.715430862	465.0300601				
1097	Spectrogram 1	7	9695.602822	9698.075915	8.250514635	499.2324786				
1098	Spectrogram 1	7	9701.998617	9704.461709	4.909819639	514.1282565				
1099	Spectrogram 1	7	9705.373966	9708.443933	9.118236473	500.1002004				
1100	Spectrogram 1	7	9716.731556	9719.361933	9.118236473	500.1002004				
1101	Spectrogram 1	7	9720.699871	9723.345414	9.118236473	500.1002004				
1102	Spectrogram 1	7	9724.57696	9728.590888	4.909819639	514.1282565				
1103	Spectrogram 1	7	9735.545067	9737.434933	9.118236473	500.1002004				
1104	Spectrogram 1	7	9741.909829	9744.600985	9.118236473	500.1002004				
1105	Spectrogram 1	7	9750.074523	9752.993743	9.118236473	500.1002004				
1106	Spectrogram 1	7	9754.270901	9758.147991	4.909819639	514.1282565				
1107	Spectrogram 1	7	9759.10586	9762.207531	9.118236473	500.1002004				
1108	Spectrogram 1	7	9763.211013	9765.922433	9.118236473	500.1002004				
1109	Spectrogram 1	7	9767.239067	9769.459968	9.118236473	500.1002004				
1110	Spectrogram 1	7	9770.737127	9773.017768	11.9238477	493.0861723				
1111	Spectrogram 1	7	9774.632567	9776.666793	9.118236473	500.1002004				
1112	Spectrogram 1	7	9781.045623	9783.682178	4.909819639	514.1282565				
1113	Spectrogram 1	7	9784.968325	9787.841932	4.909819639	514.1282565				
1114	Spectrogram 1	7	9788.342218	9791.061782	7.715430862	465.0300601				
1115	Spectrogram 1	7	9795.538317	9797.785525	9.118236473	500.1002004				
1116	Spectrogram 1	7	9798.743394	9801.43455	4.909819639	514.1282565				
1117	Spectrogram 1	7	9806.588798	9809.279954	4.909819639	514.1282565				
1118	Spectrogram 1	7	9809.827308	9813.089683	9.118236473	500.1002004				
1119	Spectrogram 1	7	9814.525428	9818.621979	10.11819557	467.4328248				
1120	Spectrogram 1	7	9820.090191	9823.602378	4.909819639	514.1282565				
1121	Spectrogram 1	7	9825.107601	9828.197098	11.9238477	493.0861723				
1122	Spectrogram 1	7	9829.573468	9832.72494	7.715430862	465.0300601				
1123	Spectrogram 1	7	9833.545971	9837.194996	4.909819639	514.1282565				
1124	Spectrogram 1	7	9841.163311	9844.470428	4.909819639	514.1282565				
1125	Spectrogram 1	7	9846.50001	9850.240261	9.118236473	500.1002004				
1126	Spectrogram 1	7	9852.429676	9856.762893	4.909819639	514.1282565				
1127	Spectrogram 1	7	9858.861083	9862.327656	9.118236473	500.1002004				
1128	Spectrogram 1	7	9863.057461	9866.295971	4.909819639	514.1282565				
1129	Spectrogram 1	7	9867.755581	9870.401124	9.118236473	500.1002004				
1130	Spectrogram 1	7	9872.453701	9878.428979	9.118236473	500.1002004				
1131	Spectrogram 1	7	9879.341236	9881.986779	7.715430862	465.0300601				
1132	Spectrogram 1	7	9884.176194	9887.505929	7.715430862	465.0300601				
1133	Spectrogram 1	7	9896.582879	9899.274035	7.715430862	465.0300601				
1134	Spectrogram 1	7	9900.277517	9903.880929	4.909819639	514.1282565				
1135	Spectrogram 1	7	9904.154606	9906.519532	7.715430862	465.0300601				
1136	Spectrogram 1	7	9907.484342	9910.631626	4.909819639	514.1282565				
1137	Spectrogram 1	7	9914.235038	9917.477928	4.909819639	514.1282565				
1138	Spectrogram 1	7	9918.385804	9921.806765	4.909819639	514.1282565				
1139	Spectrogram 1	7	9922.836822	9926.094369	4.909819639	514.1282565				
1140	Spectrogram 1	7	9932.063567	9933.953433	9.118236473	500.1002004				
1141	Spectrogram 1	7	9938.476567	9940.366433	9.118236473	500.1002004				
1142	Spectrogram 1	7	9949.580067	9952.36735	9.118236473	500.1002004				
1143	Spectrogram 1	7	9953.644509	9956.335665	9.118236473	500.1002004				
1144	Spectrogram 1	7	9961.216236	9963.816166	4.909819639	514.1282565				
1145	Spectrogram 1	7	9964.956486	9968.240609	7.715430862	465.0300601				
1146	Spectrogram 1	7	9968.833576	9971.185933	9.118236473	500.1002004				
1147	Spectrogram 1	7	9972.847067	9974.736933	9.118236473	500.1002004				
1148	Spectrogram 1	7	9979.366067	9981.255933	9.118236473	500.1002004				
1149	Spectrogram 1	7	9985.514067	9988.03657	9.118236473	500.1002004				
1150	Spectrogram 1	7	9988.954322	9992.461013	4.909819639	514.1282565				
1151	Spectrogram 1	7	9997.43281	10000.44326	9.118236473	500.1002004				
1152	Spectrogram 1	7	10010.18557	10011.84646	9.118236473	500.1002004				
1153	Spectrogram 1	7	10014.64672	10017.13754	7.715430862	465.0300601				
1154	Spectrogram 1	7	10018.90165	10022.17435	11.9238477	493.0861723				
1155	Spectrogram 1	7	10027.29982	10031.59681	4.909819639	514.1282565				
1156	Spectrogram 1	7	10031.97772	10034.69728	7.715430862	465.0300601				
1157	Spectrogram 1	7	10035.65635	10038.76568	4.909819639	514.1282565				
1158	Spectrogram 1	7	10043.50175	10046.44593	9.118236473	500.1002004				
1159	Spectrogram 1	7	10047.73607	10050.25245	9.118236473	500.1002004				
1160	Spectrogram 1	7	10055.44482	10057.96101	9.118236473	500.1002004				
1161	Spectrogram 1	7	10063.66261	10065.97368	9.118236473	500.1002004				
1162	Spectrogram 1	7	10067.49409	10069.91157	9.118236473	500.1002004				
1163	Spectrogram 1	7	10078.12188	10081.63406	4.909819639	514.1282565				
1164	Spectrogram 1	7	10082.1358	10084.9638	9.118236473	500.1002004				
1165	Spectrogram 1	7	10087.01638	10088.61282	9.118236473	500.1002004				
1166	Spectrogram 1	7	10089.61631	10093.94952	4.909819639	514.1282565				
1167	Spectrogram 1	7	10094.55882	10096.44868	9.118236473	500.1002004				
1168	Spectrogram 1	7	10098.55557	10102.70718	4.909819639	514.1282565				
1169	Spectrogram 1	7	10104.08147	10106.80103	7.715430862	465.0300601				
1170	Spectrogram 1	7	10107.81582	10112.05781	4.909819639	514.1282565				
1171	Spectrogram 1	7	10118.0884	10121.72773	11.9238477	493.0861723				
1172	Spectrogram 1	7	10126.16857	10129.76393	4.909819639	514.1282565				
1173	Spectrogram 1	7	10130.48539	10133.28368	9.118236473	500.1002004				
1174	Spectrogram 1	7	10134.18002	10136.88768	9.118236473	500.1002004				
1175	Spectrogram 1	7	10138.49582	10140.38568	9.118236473	500.1002004				
1176	Spectrogram 1	7	10144.16923	10147.0131	11.9238477	493.0861723				
1177	Spectrogram 1	7	10152.1939	10156.07417	11.9238477	493.0861723				
1178	Spectrogram 1	7	10161.14857	10164.33009	4.909819639	514.1282565				
1179	Spectrogram 1	7	10165.4248	10168.65203	7.715430862	465.0300601				
1180	Spectrogram 1	7	10169.57557	10172.81408	4.909819639	514.1282565				
1181	Spectrogram 1	7	10173.89982	10176.41749	9.118236473	500.1002004				
1182	Spectrogram 1	7	10177.59247	10180.79632	7.715430862	465.0300601				
1183	Spectrogram 1	7	10186.58915	10189.81905	8.757651357	466.0722806				
1184	Spectrogram 1	7	10191.78457	10194.75384	9.118236473	500.1002004				
1185	Spectrogram 1	7	10196.35889	10198.40287	10.11819557	467.4328248				
1186	Spectrogram 1	7	10203.5115	10207.34298	1.853366597	511.0718035				
1187	Spectrogram 1	7	10207.47982	10210.39904	9.118236473	500.1002004				
1188	Spectrogram 1	7	10211.73665	10214.64103	11.9238477	493.0861723				
1189	Spectrogram 1	7	10219.79527	10223.17062	4.909819639	514.1282565				
1190	Spectrogram 1	7	10226.27229	10230.37745	7.715430862	465.0300601				
1191	Spectrogram 1	7	10231.65461	10234.57383	4.909819639	514.1282565				
1192	Spectrogram 1	7	10239.77132	10243.19465	4.909819639	514.1282565				
1193	Spectrogram 1	7	10248.03932	10251.31373	4.909819639	514.1282565				
1194	Spectrogram 1	7	10265.63615	10267.79493	9.118236473	500.1002004				
1195	Spectrogram 1	7	10273.03357	10274.43943	9.118236473	500.1002004				
1196	Spectrogram 1	7	10283.50107	10285.24966	9.118236473	500.1002004				
1197	Spectrogram 1	7	10293.88907	10297.20022	9.118236473	500.1002004				
1198	Spectrogram 1	7	10298.54983	10302.14518	5.93499925	515.1534361				
1199	Spectrogram 1	7	10316.4619	10319.7346	11.9238477	493.0861723				
1200	Spectrogram 1	7	10324.38546	10328.61443	4.909819639	514.1282565				
1201	Spectrogram 1	7	10329.35725	10333.0975	4.909819639	514.1282565				
1202	Spectrogram 1	7	10334.05537	10336.56408	9.118236473	500.1002004				
1203	Spectrogram 1	7	10340.72097	10342.76742	7.715430862	465.0300601				
1204	Spectrogram 1	7	10343.64267	10346.23399	6.036562922	463.3511922				
1205	Spectrogram 1	7	10358.7319	10361.60218	9.118236473	500.1002004				
1206	Spectrogram 1	7	10362.74583	10364.84402	9.118236473	500.1002004				
1207	Spectrogram 1	7	10369.63337	10372.2333	7.715430862	465.0300601				
1208	Spectrogram 1	7	10372.85632	10375.19813	9.118236473	500.1002004				
1209	Spectrogram 1	7	10375.97355	10378.5911	11.9238477	493.0861723				
1210	Spectrogram 1	7	10379.48573	10382.35934	7.715430862	465.0300601				
1211	Spectrogram 1	7	10383.36282	10387.83288	4.909819639	514.1282565				
1212	Spectrogram 1	7	10388.28901	10390.70649	7.715430862	465.0300601				
1213	Spectrogram 1	7	10400.01882	10402.70266	9.118236473	500.1002004				
1214	Spectrogram 1	7	10403.30482	10405.19468	9.118236473	500.1002004				
1215	Spectrogram 1	7	10406.48482	10408.37468	9.118236473	500.1002004				
1216	Spectrogram 1	7	10409.40774	10412.48693	4.909819639	514.1282565				
1217	Spectrogram 1	7	10412.87431	10415.93037	7.715430862	465.0300601				
1218	Spectrogram 1	7	10416.70579	10420.96693	4.909819639	514.1282565				
1219	Spectrogram 1	7	10421.7232	10425.69151	7.715430862	465.0300601				
1220	Spectrogram 1	7	10426.42132	10430.84576	11.9238477	493.0861723				
1221	Spectrogram 1	7	10442.61387	10444.43838	9.118236473	500.1002004				
1222	Spectrogram 1	7	10459.87957	10461.76943	9.118236473	500.1002004				
1223	Spectrogram 1	7	10463.7326	10466.33253	9.118236473	500.1002004				
1224	Spectrogram 1	7	10467.2904	10470.25523	4.909819639	514.1282565				
1225	Spectrogram 1	7	10471.32757	10473.94987	9.118236473	500.1002004				
1226	Spectrogram 1	7	10474.7709	10477.82696	11.9238477	493.0861723				
1227	Spectrogram 1	7	10499.21937	10501.22793	9.118236473	500.1002004				
1228	Spectrogram 1	7	10502.41227	10505.44385	11.9238477	493.0861723				
1229	Spectrogram 1	7	10510.80502	10514.45405	11.9238477	493.0861723				
1230	Spectrogram 1	7	10515.06172	10518.05746	7.715430862	465.0300601				
1231	Spectrogram 1	7	10519.36732	10522.39068	4.909819639	514.1282565				
1232	Spectrogram 1	7	10523.79757	10526.7239	9.118236473	500.1002004				
1233	Spectrogram 1	7	10528.59402	10533.06408	4.909819639	514.1282565				
1234	Spectrogram 1	7	10533.97633	10537.35218	4.909819639	514.1282565				
1235	Spectrogram 1	7	10539.08565	10542.96206	11.9238477	493.0861723				
1236	Spectrogram 1	7	10543.05328	10546.10934	9.118236473	500.1002004				
1237	Spectrogram 1	7	10546.88476	10550.71624	9.118236473	500.1002004				
1238	Spectrogram 1	7	10556.07215	10559.70196	11.9238477	493.0861723				
1239	Spectrogram 1	7	10560.52299	10563.47643	9.118236473	500.1002004				
1240	Spectrogram 1	7	10564.26324	10567.24418	4.909819639	514.1282565				
1241	Spectrogram 1	7	10571.43707	10574.38929	4.909819639	514.1282565				
1242	Spectrogram 1	7	10574.84541	10577.09468	9.118236473	500.1002004				
1243	Spectrogram 1	7	10581.82417	10584.83462	4.909819639	514.1282565				
1244	Spectrogram 1	7	10585.56157	10589.16784	4.909819639	514.1282565				
1245	Spectrogram 1	7	10589.3959	10592.90809	9.118236473	500.1002004				
1246	Spectrogram 1	7	10593.67057	10597.26593	4.909819639	514.1282565				
1247	Spectrogram 1	7	10603.49026	10607.77787	4.909819639	514.1282565				
1248	Spectrogram 1	7	10608.04747	10610.97076	7.715430862	465.0300601				
1249	Spectrogram 1	7	10612.06547	10615.97493	4.909819639	514.1282565				
1250	Spectrogram 1	7	10620.04771	10623.20943	4.909819639	514.1282565				
1251	Spectrogram 1	7	10627.66505	10630.51868	9.118236473	500.1002004				
1252	Spectrogram 1	7	10631.96782	10634.50697	9.118236473	500.1002004				
1253	Spectrogram 1	7	10635.94282	10638.42968	9.118236473	500.1002004				
1254	Spectrogram 1	7	10639.38754	10642.67167	7.715430862	465.0300601				
1255	Spectrogram 1	7	10646.86805	10649.5592	11.9238477	493.0861723				
1256	Spectrogram 1	7	10650.51707	10653.07139	9.118236473	500.1002004				
1257	Spectrogram 1	7	10654.07487	10657.08532	4.909819639	514.1282565				
1258	Spectrogram 1	7	10658.41482	10659.91331	9.118236473	500.1002004				
1259	Spectrogram 1	7	10663.83601	10664.83949	9.118236473	500.1002004				
1260	Spectrogram 1	7	10670.67793	10673.46032	9.118236473	500.1002004				
1261	Spectrogram 1	7	10674.84007	10679.29876	4.909819639	514.1282565				
1262	Spectrogram 1	7	10680.30224	10683.46568	9.118236473	500.1002004				
1263	Spectrogram 1	7	10684.7079	10688.30326	0.492822379	509.7112593				
1264	Spectrogram 1	7	10692.16157	10694.71589	4.909819639	514.1282565				
1265	Spectrogram 1	7	10702.56129	10705.34367	4.909819639	514.1282565				
1266	Spectrogram 1	7	10706.39277	10709.22076	4.909819639	514.1282565				
1267	Spectrogram 1	7	10710.59057	10712.77856	9.118236473	500.1002004				
1268	Spectrogram 1	7	10720.68465	10723.95735	11.9238477	493.0861723				
1269	Spectrogram 1	7	10732.89381	10735.31129	7.715430862	465.0300601				
1270	Spectrogram 1	7	10736.7709	10740.83044	9.118236473	500.1002004				
1271	Spectrogram 1	7	10741.14973	10744.20579	9.118236473	500.1002004				
1272	Spectrogram 1	7	10748.88307	10750.77293	9.118236473	500.1002004				
1273	Spectrogram 1	7	10752.56657	10754.97041	9.118236473	500.1002004				
1274	Spectrogram 1	7	10759.62292	10762.08843	9.118236473	500.1002004				
1275	Spectrogram 1	7	10762.63337	10765.09646	9.118236473	500.1002004				
1276	Spectrogram 1	7	10769.71207	10772.62257	9.118236473	500.1002004				
1277	Spectrogram 1	7	10773.4436	10776.18037	9.118236473	500.1002004				
1278	Spectrogram 1	7	10776.81895	10779.55193	9.118236473	500.1002004				
1279	Spectrogram 1	7	10780.51359	10783.12943	9.118236473	500.1002004				
1280	Spectrogram 1	7	10784.43629	10787.08183	7.715430862	465.0300601				
1281	Spectrogram 1	7	10788.76951	10792.69221	9.118236473	500.1002004				
1282	Spectrogram 1	7	10799.30607	10802.02393	9.118236473	500.1002004				
1283	Spectrogram 1	7	10802.81826	10807.10586	7.715430862	465.0300601				
1284	Spectrogram 1	7	10820.97215	10824.20443	9.118236473	500.1002004				
1285	Spectrogram 1	7	10825.52107	10829.18246	9.118236473	500.1002004				
1286	Spectrogram 1	7	10830.63557	10833.05955	9.118236473	500.1002004				
1287	Spectrogram 1	7	10834.95232	10836.48051	9.118236473	500.1002004				
1288	Spectrogram 1	7	10841.49792	10844.05224	4.909819639	514.1282565				
1289	Spectrogram 1	7	10845.6943	10848.52229	9.118236473	500.1002004				
1290	Spectrogram 1	7	10849.66261	10853.24568	9.118236473	500.1002004				
1291	Spectrogram 1	7	10861.33949	10864.34994	11.9238477	493.0861723				
1292	Spectrogram 1	7	10865.07975	10868.28853	7.715430862	465.0300601				
1293	Spectrogram 1	7	10869.23051	10873.4725	4.909819639	514.1282565				
1294	Spectrogram 1	7	10874.29353	10877.78468	9.118236473	500.1002004				
1295	Spectrogram 1	7	10878.94604	10883.14242	11.9238477	493.0861723				
1296	Spectrogram 1	7	10884.50732	10887.20196	9.118236473	500.1002004				
1297	Spectrogram 1	7	10889.39138	10892.49305	4.909819639	514.1282565				
1298	Spectrogram 1	7	10897.00871	10899.28936	11.9238477	493.0861723				
1299	Spectrogram 1	7	10900.48682	10902.84715	9.118236473	500.1002004				
1300	Spectrogram 1	7	10903.60907	10906.86108	4.909819639	514.1282565				
1301	Spectrogram 1	7	10908.32069	10911.59621	10.11819557	467.4328248				
1302	Spectrogram 1	7	10912.72507	10916.32043	4.909819639	514.1282565				
1303	Spectrogram 1	7	10918.53796	10920.68818	9.118236473	500.1002004				
1304	Spectrogram 1	7	10922.32383	10924.34518	9.118236473	500.1002004				
1305	Spectrogram 1	7	10925.92682	10927.9342	9.118236473	500.1002004				
1306	Spectrogram 1	7	10929.30259	10932.31303	4.909819639	514.1282565				
1307	Spectrogram 1	7	10933.11747	10936.00767	7.715430862	465.0300601				
1308	Spectrogram 1	7	10937.33044	10939.47424	9.118236473	500.1002004				
1309	Spectrogram 1	7	10948.53132	10950.42118	9.118236473	500.1002004				
1310	Spectrogram 1	7	10951.97215	10954.63468	9.118236473	500.1002004				
1311	Spectrogram 1	7	10955.54907	10959.54388	4.909819639	514.1282565				
1312	Spectrogram 1	7	10960.13685	10962.87362	9.118236473	500.1002004				
1313	Spectrogram 1	7	10963.84082	10967.43618	4.909819639	514.1282565				
1314	Spectrogram 1	7	10973.19765	10976.87675	11.9238477	493.0861723				
1315	Spectrogram 1	7	10981.59815	10985.36073	11.9238477	493.0861723				
1316	Spectrogram 1	7	10985.49757	10988.09228	7.715430862	465.0300601				
1317	Spectrogram 1	7	10989.37466	10992.65878	7.715430862	465.0300601				
1318	Spectrogram 1	7	11001.02507	11002.91493	9.118236473	500.1002004				
1319	Spectrogram 1	7	11009.27572	11011.99528	7.715430862	465.0300601				
1320	Spectrogram 1	7	11013.00307	11014.89293	9.118236473	500.1002004				
1321	Spectrogram 1	7	11019.7528	11022.44543	9.118236473	500.1002004				
1322	Spectrogram 1	7	11024.30122	11028.73852	7.715430862	465.0300601				
1323	Spectrogram 1	7	11029.0122	11031.66985	11.9238477	493.0861723				
1324	Spectrogram 1	7	11043.69952	11047.39416	4.909819639	514.1282565				
1325	Spectrogram 1	7	11048.03274	11050.48243	9.118236473	500.1002004				
1326	Spectrogram 1	7	11055.79552	11058.51508	0.594386051	457.9090153				
1327	Spectrogram 1	7	11060.62357	11062.8569	9.118236473	500.1002004				
1328	Spectrogram 1	7	11064.31651	11067.73748	9.118236473	500.1002004				
1329	Spectrogram 1	7	11072.34437	11075.74168	4.909819639	514.1282565				
1330	Spectrogram 1	7	11077.59272	11079.68803	7.715430862	465.0300601				
1331	Spectrogram 1	7	11088.63407	11090.27021	9.118236473	500.1002004				
1332	Spectrogram 1	7	11091.04557	11092.93543	9.118236473	500.1002004				
1333	Spectrogram 1	7	11097.70509	11101.03483	4.909819639	514.1282565				
1334	Spectrogram 1	7	11101.6278	11104.1365	7.715430862	465.0300601				
