Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
47	Spectrogram 1	6	11618.301024115	11673.236918990	0.000	467.000	54.9359	156.250	3.906	3:13:38.3010	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_030000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_030000.aif	818.3010	sd
48	Waveform 1	6	11713.238839111	11753.932094574	0.000	365.600	40.6933			3:15:13.2388	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	13.2390	c
48	Spectrogram 1	6	11713.238839111	11753.932094574	0.000	365.600	40.6933	50.781	0.000	3:15:13.2388	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	13.2390	c
49	Waveform 1	6	12102.673293896	12159.847317822	0.000	577.100	57.1740			3:21:42.6733	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	402.6735	sd
49	Spectrogram 1	6	12102.673293896	12159.847317822	0.000	577.100	57.1740	156.250	46.875	3:21:42.6733	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	402.6735	sd
50	Waveform 1	6	11844.881520535	11888.219837604	0.000	330.400	43.3383			3:17:24.8815	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	144.8815	c
50	Spectrogram 1	6	11844.881520535	11888.219837604	0.000	330.400	43.3383	46.875	0.000	3:17:24.8815	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	144.8815	c
51	Waveform 1	6	11759.425684062	11789.945625659	0.000	383.300	30.5199			3:15:59.4257	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	59.4255	sd
51	Spectrogram 1	6	11759.425684062	11789.945625659	0.000	383.300	30.5199	164.062	3.906	3:15:59.4257	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	59.4255	sd
52	Waveform 1	6	12208.598287867	12216.736938960	0.000	471.400	8.1387			3:23:28.5983	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	508.5985	c
52	Spectrogram 1	6	12208.598287867	12216.736938960	0.000	471.400	8.1387	167.969	78.125	3:23:28.5983	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	508.5985	c
53	Waveform 1	6	12236.269701583	12273.504030332	0.000	387.700	37.2343			3:23:56.2697	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	536.2695	c
53	Spectrogram 1	6	12236.269701583	12273.504030332	0.000	387.700	37.2343	46.875	0.000	3:23:56.2697	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	536.2695	c
54	Waveform 1	6	12297.106118500	12314.807684627	0.000	528.600	17.7016			3:24:57.1061	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	597.1060	c
54	Spectrogram 1	6	12297.106118500	12314.807684627	0.000	528.600	17.7016	160.156	148.438	3:24:57.1061	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	597.1060	c
55	Waveform 1	6	12330.067655426	12391.921403730	0.000	378.900	61.8537			3:25:30.0677	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	630.0675	c
55	Spectrogram 1	6	12330.067655426	12391.921403730	0.000	378.900	61.8537	50.781	0.000	3:25:30.0677	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	630.0675	c
56	Waveform 1	6	12483.277762246	12498.334266767	0.000	489.000	15.0565			3:28:03.2778	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	783.2780	c
56	Spectrogram 1	6	12483.277762246	12498.334266767	0.000	489.000	15.0565	0.000	0.000	3:28:03.2778	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	783.2780	c
57	Waveform 1	6	12526.616079314	12559.577616240	35.200	471.400	32.9615			3:28:46.6161	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	826.6160	c
57	Spectrogram 1	6	12526.616079314	12559.577616240	35.200	471.400	32.9615	46.875	42.969	3:28:46.6161	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	826.6160	c
58	Waveform 1	6	12632.418543519	12678.605388470	0.000	422.900	46.1868			3:30:32.4185	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	32.4185	sd
58	Spectrogram 1	6	12632.418543519	12678.605388470	0.000	422.900	46.1868	164.062	78.125	3:30:32.4185	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	32.4185	sd
59	Waveform 1	6	12415.110300994	12464.552606383	0.000	211.500	49.4423			3:26:55.1103	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	715.1105	c
59	Spectrogram 1	6	12415.110300994	12464.552606383	0.000	211.500	49.4423	0.000	0.000	3:26:55.1103	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_031500.aif	715.1105	c
60	Waveform 1	6	12694.801754145	12743.633660701	0.000	374.400	48.8319			3:31:34.8018	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	94.8020	sd
60	Spectrogram 1	6	12694.801754145	12743.633660701	0.000	374.400	48.8319	46.875	0.000	3:31:34.8018	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	94.8020	sd
61	Waveform 1	6	12920.852788244	12944.251410136	0.000	502.200	23.3986			3:35:20.8528	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	320.8530	sd
61	Spectrogram 1	6	12920.852788244	12944.251410136	0.000	502.200	23.3986	160.156	105.469	3:35:20.8528	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	320.8530	sd
62	Waveform 1	6	12958.290583271	12992.879850414	0.000	387.700	34.5893			3:35:58.2906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	358.2905	c
62	Spectrogram 1	6	12958.290583271	12992.879850414	0.000	387.700	34.5893	46.875	3.906	3:35:58.2906	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	358.2905	c
63	Waveform 1	6	13041.915223248	13064.499980030	0.000	546.300	22.5848			3:37:21.9152	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	441.9150	sd
63	Spectrogram 1	6	13041.915223248	13064.499980030	0.000	546.300	22.5848	160.156	66.406	3:37:21.9152	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	441.9150	sd
64	Waveform 1	6	12776.391731349	12786.565045215	0.000	427.300	10.1733			3:32:56.3917	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	176.3915	c
64	Spectrogram 1	6	12776.391731349	12786.565045215	0.000	427.300	10.1733	140.625	0.000	3:32:56.3917	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	176.3915	c
65	Waveform 1	6	12794.907162585	12847.604928410	0.000	343.600	52.6978			3:33:14.9072	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	194.9070	c
65	Spectrogram 1	6	12794.907162585	12847.604928410	0.000	343.600	52.6978	46.875	0.000	3:33:14.9072	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	194.9070	c
66	Waveform 1	6	12985.961996986	13044.967217408	0.000	497.800	59.0052			3:36:25.9620	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	385.9620	su
66	Spectrogram 1	6	12985.961996986	13044.967217408	0.000	497.800	59.0052	46.875	0.000	3:36:25.9620	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	385.9620	su
67	Waveform 1	6	13088.712467031	13104.582836662	0.000	352.400	15.8704			3:38:08.7125	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	488.7125	c
67	Spectrogram 1	6	13088.712467031	13104.582836662	0.000	352.400	15.8704	50.781	0.000	3:38:08.7125	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	488.7125	c
68	Waveform 1	6	13133.538906243	13186.295343632	0.000	348.000	52.7564			3:38:53.5389	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	533.5390	c
68	Spectrogram 1	6	13133.538906243	13186.295343632	0.000	348.000	52.7564	50.781	42.969	3:38:53.5389	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	533.5390	c
69	Waveform 1	6	13208.676634137	13230.650992087	0.000	356.800	21.9744			3:40:08.6766	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	608.6765	c
69	Spectrogram 1	6	13208.676634137	13230.650992087	0.000	356.800	21.9744	50.781	39.062	3:40:08.6766	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	608.6765	c
70	Waveform 1	6	13304.305784476	13345.609438772	0.000	458.100	41.3037			3:41:44.3058	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	704.3060	sd
70	Spectrogram 1	6	13304.305784476	13345.609438772	0.000	458.100	41.3037	167.969	82.031	3:41:44.3058	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	704.3060	sd
71	Waveform 1	6	13401.766131311	13446.528712321	0.000	286.300	44.7626			3:43:21.7661	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	801.7660	c
71	Spectrogram 1	6	13401.766131311	13446.528712321	0.000	286.300	44.7626	46.875	3.906	3:43:21.7661	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_033000.aif	801.7660	c
72	Waveform 1	6	13587.937775057	13647.146461756	0.000	471.400	59.2087			3:46:27.9378	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	87.9380	sd
72	Spectrogram 1	6	13587.937775057	13647.146461756	0.000	471.400	59.2087	164.062	3.906	3:46:27.9378	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	87.9380	sd
73	Waveform 1	6	13722.958446684	13782.370599661	0.000	299.600	59.4122			3:48:42.9584	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	222.9585	c
73	Spectrogram 1	6	13722.958446684	13782.370599661	0.000	299.600	59.4122	50.781	0.000	3:48:42.9584	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	222.9585	c
74	Waveform 1	6	14038.738109081	14103.033452713	0.000	511.000	64.2953			3:53:58.7381	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	538.7380	sd
74	Spectrogram 1	6	14038.738109081	14103.033452713	0.000	511.000	64.2953	167.969	74.219	3:53:58.7381	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	538.7380	sd
75	Waveform 1	6	14152.394821590	14199.802464205	0.000	352.400	47.4076			3:55:52.3948	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	652.3950	c
75	Spectrogram 1	6	14152.394821590	14199.802464205	0.000	352.400	47.4076	50.781	0.000	3:55:52.3948	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	652.3950	c
76	Waveform 1	6	14471.226478146	14528.603968350	0.000	484.600	57.3775			4:01:11.2265	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	71.2265	sd
76	Spectrogram 1	6	14471.226478146	14528.603968350	0.000	484.600	57.3775	164.062	82.031	4:01:11.2265	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	71.2265	sd
77	Waveform 1	6	14226.456546534	14255.959156745	39.600	444.900	29.5026			3:57:06.4565	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	726.4565	c
77	Spectrogram 1	6	14226.456546534	14255.959156745	39.600	444.900	29.5026	50.781	46.875	3:57:06.4565	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	726.4565	c
78	Waveform 1	6	14399.809814808	14442.741199322	118.900	207.000	42.9314			3:59:59.8098	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	899.8100	c
78	Spectrogram 1	6	14399.809814808	14442.741199322	118.900	207.000	42.9314	167.969	148.438	3:59:59.8098	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_034500.aif	899.8100	c
79	Waveform 1	6	14595.423544711	14633.999500000	0.000	343.600	38.5760			4:03:15.4235	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	195.4235	c
79	Spectrogram 1	6	14595.423544711	14633.999500000	0.000	343.600	38.5760	46.875	0.000	4:03:15.4235	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	195.4235	c
80	Waveform 1	6	14736.669033534	14797.912383007	0.000	471.400	61.2433			4:05:36.6690	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	336.6690	su
80	Spectrogram 1	6	14736.669033534	14797.912383007	0.000	471.400	61.2433	46.875	0.000	4:05:36.6690	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	336.6690	su
81	Waveform 1	6	14999.954396383	15048.175904107	0.000	198.200	48.2215			4:09:59.9544	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	599.9545	c
81	Spectrogram 1	6	14999.954396383	15048.175904107	0.000	198.200	48.2215	0.000	0.000	4:09:59.9544	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	599.9545	c
82	Waveform 1	6	15056.314555200	15114.098977958	0.000	414.100	57.7844			4:10:56.3146	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	656.3145	sd
82	Spectrogram 1	6	15056.314555200	15114.098977958	0.000	414.100	57.7844	171.875	3.906	4:10:56.3146	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	656.3145	sd
83	Waveform 1	6	15186.452036172	15239.353268274	4.400	339.200	52.9012			4:13:06.4520	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	786.4520	c
83	Spectrogram 1	6	15186.452036172	15239.353268274	4.400	339.200	52.9012	54.688	42.969	4:13:06.4520	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_040000.aif	786.4520	c
84	Waveform 1	6	15551.566945990	15618.533472683	0.000	519.800	66.9665			4:19:11.5669	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	251.5670	sd
84	Spectrogram 1	6	15551.566945990	15618.533472683	0.000	519.800	66.9665	164.062	3.906	4:19:11.5669	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	251.5670	sd
85	Waveform 1	6	15763.209887651	15846.427595073	0.000	321.600	83.2177			4:22:43.2099	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	463.2100	sd
85	Spectrogram 1	6	15763.209887651	15846.427595073	0.000	321.600	83.2177	0.000	0.000	4:22:43.2099	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	463.2100	sd
86	Waveform 1	6	16103.516141296	16161.707496609	0.000	621.100	58.1914			4:28:23.5161	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	803.5160	su
86	Spectrogram 1	6	16103.516141296	16161.707496609	0.000	621.100	58.1914	0.000	0.000	4:28:23.5161	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_041500.aif	803.5160	su
87	Waveform 1	6	16239.024681989	16290.094717596	0.000	497.800	51.0700			4:30:39.0247	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	39.0245	sd
87	Spectrogram 1	6	16239.024681989	16290.094717596	0.000	497.800	51.0700	167.969	0.000	4:30:39.0247	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	39.0245	sd
88	Waveform 1	6	16599.282522607	16660.525872080	0.000	189.400	61.2433			4:36:39.2825	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	399.2825	c
88	Spectrogram 1	6	16599.282522607	16660.525872080	0.000	189.400	61.2433	0.000	0.000	4:36:39.2825	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	399.2825	c
89	Waveform 1	6	16683.110628862	16754.934224755	0.000	480.200	71.8236			4:38:03.1106	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	483.1105	su
89	Spectrogram 1	6	16683.110628862	16754.934224755	0.000	480.200	71.8236	0.000	0.000	4:38:03.1106	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_043000.aif	483.1105	su
90	Waveform 1	6	17110.919273549	17173.179954408	0.000	374.400	62.2607			4:45:10.9193	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	10.9195	su
90	Spectrogram 1	6	17110.919273549	17173.179954408	0.000	374.400	62.2607	0.000	0.000	4:45:10.9193	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	10.9195	su
91	Waveform 1	6	17286.103738320	17385.802214205	0.000	467.000	99.6985			4:48:06.1037	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	186.1035	c
91	Spectrogram 1	6	17286.103738320	17385.802214205	0.000	467.000	99.6985	0.000	0.000	4:48:06.1037	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	186.1035	c
92	Waveform 1	6	17394.754730407	17452.539153165	0.000	281.900	57.7844			4:49:54.7547	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	294.7545	su
92	Spectrogram 1	6	17394.754730407	17452.539153165	0.000	281.900	57.7844	0.000	0.000	4:49:54.7547	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	294.7545	su
93	Waveform 1	6	17254.760548111	17281.211164162	0.000	211.500	26.4506			4:47:34.7605	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	154.7605	c
93	Spectrogram 1	6	17254.760548111	17281.211164162	0.000	211.500	26.4506	0.000	0.000	4:47:34.7605	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161223_044500.aif	154.7605	c
