Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
102	Spectrogram 1	6	22652.246899774	22688.870829691	102.200	231.100	36.6239	132.812	125.000	6:17:32.2469	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	152.2470	c
103	Waveform 1	6	22694.771351733	22743.806724567	53.300	200.000	49.0354			6:18:14.7714	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	194.7715	c
103	Spectrogram 1	6	22694.771351733	22743.806724567	53.300	200.000	49.0354	167.969	82.031	6:18:14.7714	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	194.7715	c
104	Waveform 1	6	22902.022551809	22964.283232668	75.600	622.200	62.2607			6:21:42.0226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	402.0225	c
104	Spectrogram 1	6	22902.022551809	22964.283232668	75.600	622.200	62.2607	140.625	109.375	6:21:42.0226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	402.0225	c
105	Waveform 1	6	23211.087827054	23277.214367182	115.600	266.700	66.1265			6:26:51.0878	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	711.0880	c
105	Spectrogram 1	6	23211.087827054	23277.214367182	115.600	266.700	66.1265	171.875	140.625	6:26:51.0878	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_061500.aif	711.0880	c
106	Waveform 1	6	23761.179704408	23820.388391108	88.900	408.900	59.2087			6:36:01.1797	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	361.1795	c
106	Spectrogram 1	6	23761.179704408	23820.388391108	88.900	408.900	59.2087	171.875	128.906	6:36:01.1797	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	361.1795	c
107	Waveform 1	6	23579.172544460	23631.463377730	88.900	471.100	52.2908			6:32:59.1725	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	179.1725	su
107	Spectrogram 1	6	23579.172544460	23631.463377730	88.900	471.100	52.2908	132.812	128.906	6:32:59.1725	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	179.1725	su
108	Waveform 1	6	24244.127710249	24301.912133007	111.100	217.800	57.7844			6:44:04.1277	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	844.1275	c
108	Spectrogram 1	6	24244.127710249	24301.912133007	111.100	217.800	57.7844	117.188	125.000	6:44:04.1277	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_063000.aif	844.1275	c
109	Waveform 1	6	25151.221967784	25194.153352298	4.400	231.100	42.9314			6:59:11.2220	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_064500.aif	851.2220	c
109	Spectrogram 1	6	25151.221967784	25194.153352298	4.400	231.100	42.9314	7.812	7.812	6:59:11.2220	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_064500.aif	851.2220	c
110	Waveform 1	6	25255.193235494	25309.315265260	120.000	182.200	54.1220			7:00:55.1932	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	55.1930	c
110	Spectrogram 1	6	25255.193235494	25309.315265260	120.000	182.200	54.1220	167.969	132.812	7:00:55.1932	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	55.1930	c
111	Waveform 1	6	25742.414033157	25794.094467596	53.300	217.800	51.6804			7:09:02.4140	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	542.4140	c
111	Spectrogram 1	6	25742.414033157	25794.094467596	53.300	217.800	51.6804	58.594	89.844	7:09:02.4140	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_070000.aif	542.4140	c
112	Waveform 1	6	26876.699185946	26916.171643745	71.100	208.900	39.4725			7:27:56.6992	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_071500.aif	776.6990	c
112	Spectrogram 1	6	26876.699185946	26916.171643745	71.100	208.900	39.4725	144.531	128.906	7:27:56.6992	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_071500.aif	776.6990	c
113	Waveform 1	6	27688.627120636	27755.999500000	102.200	226.700	67.3724			7:41:28.6271	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	688.6270	c
113	Spectrogram 1	6	27688.627120636	27755.999500000	102.200	226.700	67.3724	164.062	140.625	7:41:28.6271	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	688.6270	c
114	Waveform 1	6	27463.389951646	27503.269342000	17.800	231.100	39.8794			7:37:43.3900	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	463.3900	c
114	Spectrogram 1	6	27463.389951646	27503.269342000	17.800	231.100	39.8794	19.531	39.062	7:37:43.3900	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_073000.aif	463.3900	c
115	Waveform 1	6	27987.463187076	28022.866319329	0.000	226.700	35.4031			7:46:27.4632	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	87.4630	c
115	Spectrogram 1	6	27987.463187076	28022.866319329	0.000	226.700	35.4031	3.906	0.000	7:46:27.4632	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	87.4630	c
116	Waveform 1	6	28506.831656556	28546.914513188	0.000	226.700	40.0829			7:55:06.8317	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	606.8315	c
116	Spectrogram 1	6	28506.831656556	28546.914513188	0.000	226.700	40.0829	3.906	0.000	7:55:06.8317	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_074500.aif	606.8315	c
117	Waveform 1	6	29037.187305011	29076.252830256	26.700	533.300	39.0655			8:03:57.1873	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	237.1875	c
117	Spectrogram 1	6	29037.187305011	29076.252830256	26.700	533.300	39.0655	148.438	101.562	8:03:57.1873	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	237.1875	c
118	Waveform 1	6	29224.702276187	29298.560534853	0.000	222.200	73.8583			8:07:04.7023	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	424.7025	c
118	Spectrogram 1	6	29224.702276187	29298.560534853	0.000	222.200	73.8583	0.000	0.000	8:07:04.7023	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	424.7025	c
119	Waveform 1	6	29337.015661266	29388.085696873	40.000	226.700	51.0700			8:08:57.0157	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	537.0155	c
119	Spectrogram 1	6	29337.015661266	29388.085696873	40.000	226.700	51.0700	175.781	109.375	8:08:57.0157	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	537.0155	c
120	Waveform 1	6	29638.959616805	29673.955816503	0.000	213.300	34.9962			8:13:58.9596	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	838.9595	c
120	Spectrogram 1	6	29638.959616805	29673.955816503	0.000	213.300	34.9962	0.000	0.000	8:13:58.9596	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_080000.aif	838.9595	c
121	Waveform 1	6	29828.712717031	29884.055544461	26.700	208.900	55.3428			8:17:08.7127	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	128.7125	c
121	Spectrogram 1	6	29828.712717031	29884.055544461	26.700	208.900	55.3428	50.781	54.688	8:17:08.7127	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	128.7125	c
122	Waveform 1	6	29940.822635833	29997.386260927	31.100	182.200	56.5636			8:19:00.8226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	240.8225	c
122	Spectrogram 1	6	29940.822635833	29997.386260927	31.100	182.200	56.5636	171.875	50.781	8:19:00.8226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	240.8225	c
123	Waveform 1	6	30004.711046910	30063.919733610	31.100	440.000	59.2087			8:20:04.7110	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	304.7110	su
123	Spectrogram 1	6	30004.711046910	30063.919733610	31.100	440.000	59.2087	31.250	66.406	8:20:04.7110	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	304.7110	su
124	Waveform 1	6	30224.577156179	30287.041303316	0.000	213.300	62.4641			8:23:44.5772	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	524.5770	c
124	Spectrogram 1	6	30224.577156179	30287.041303316	0.000	213.300	62.4641	3.906	3.906	8:23:44.5772	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	524.5770	c
125	Waveform 1	6	30514.109668802	30557.447985870	71.100	257.800	43.3383			8:28:34.1097	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	814.1095	c
125	Spectrogram 1	6	30514.109668802	30557.447985870	71.100	257.800	43.3383	171.875	109.375	8:28:34.1097	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	814.1095	c
126	Waveform 1	6	30400.670019279	30467.610424516	40.000	422.200	66.9404			8:26:40.6700	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	700.6700	c
126	Spectrogram 1	6	30400.670019279	30467.610424516	40.000	422.200	66.9404	167.969	89.844	8:26:40.6700	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_081500.aif	700.6700	c
127	Waveform 1	6	30869.423585839	30932.091199253	26.700	431.100	62.6676			8:34:29.4236	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	269.4235	c
127	Spectrogram 1	6	30869.423585839	30932.091199253	26.700	431.100	62.6676	160.156	70.312	8:34:29.4236	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	269.4235	c
128	Waveform 1	6	31385.597327807	31445.619879616	31.100	426.700	60.0226			8:43:05.5973	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	785.5975	su
128	Spectrogram 1	6	31385.597327807	31445.619879616	31.100	426.700	60.0226	167.969	128.906	8:43:05.5973	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	785.5975	su
129	Waveform 1	6	31441.143621515	31480.616079314	66.700	226.700	39.4725			8:44:01.1436	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	841.1435	c
129	Spectrogram 1	6	31441.143621515	31480.616079314	66.700	226.700	39.4725	167.969	101.562	8:44:01.1436	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_083000.aif	841.1435	c
130	Waveform 1	6	31875.870119631	31944.031322532	35.600	355.600	68.1612			8:51:15.8701	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	375.8700	c
130	Spectrogram 1	6	31875.870119631	31944.031322532	35.600	355.600	68.1612	117.188	66.406	8:51:15.8701	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	375.8700	c
131	Waveform 1	6	32055.327376225	32096.427564243	0.000	207.000	41.1002			8:54:15.3274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	555.3275	c
131	Spectrogram 1	6	32055.327376225	32096.427564243	0.000	207.000	41.1002	0.000	0.000	8:54:15.3274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	555.3275	c
132	Waveform 1	6	32445.698225885	32510.603968350	8.800	462.600	64.9057			9:00:45.6982	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	45.6980	su
132	Spectrogram 1	6	32445.698225885	32510.603968350	8.800	462.600	64.9057	11.719	50.781	9:00:45.6982	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	45.6980	su
133	Waveform 1	6	32126.052704220	32182.616329314	79.300	229.100	56.5636			8:55:26.0527	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	626.0525	c
133	Spectrogram 1	6	32126.052704220	32182.616329314	79.300	229.100	56.5636	167.969	109.375	8:55:26.0527	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	626.0525	c
134	Waveform 1	6	32250.632915852	32299.668288685	0.000	171.800	49.0354			8:57:30.6329	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	750.6330	c
134	Spectrogram 1	6	32250.632915852	32299.668288685	0.000	171.800	49.0354	0.000	0.000	8:57:30.6329	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	750.6330	c
135	Waveform 1	6	32300.278687517	32357.452711443	88.100	246.700	57.1740			8:58:20.2787	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	800.2785	c
135	Spectrogram 1	6	32300.278687517	32357.452711443	88.100	246.700	57.1740	132.812	121.094	8:58:20.2787	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_084500.aif	800.2785	c
136	Waveform 1	6	32570.481903794	32608.123165098	17.600	237.900	37.6413			9:02:50.4819	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	170.4820	c
136	Spectrogram 1	6	32570.481903794	32608.123165098	17.600	237.900	37.6413	19.531	35.156	9:02:50.4819	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	170.4820	c
137	Waveform 1	6	32634.637461002	32687.335226827	0.000	202.600	52.6978			9:03:54.6375	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	234.6375	c
137	Spectrogram 1	6	32634.637461002	32687.335226827	0.000	202.600	52.6978	0.000	0.000	9:03:54.6375	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	234.6375	c
138	Waveform 1	6	32959.776572155	33025.496179729	0.000	612.300	65.7196			9:09:19.7766	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	559.7765	c
138	Spectrogram 1	6	32959.776572155	33025.496179729	0.000	612.300	65.7196	3.906	0.000	9:09:19.7766	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	559.7765	c
139	Waveform 1	6	33127.758780708	33190.222927845	39.600	233.500	62.4641			9:12:07.7588	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	727.7590	sd
139	Spectrogram 1	6	33127.758780708	33190.222927845	39.600	233.500	62.4641	46.875	78.125	9:12:07.7588	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_090000.aif	727.7590	sd
140	Waveform 1	6	33446.386970987	33517.396701771	66.100	427.300	71.0097			9:17:26.3870	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	146.3870	c
140	Spectrogram 1	6	33446.386970987	33517.396701771	66.100	427.300	71.0097	167.969	128.906	9:17:26.3870	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	146.3870	c
141	Waveform 1	6	33891.083316692	33959.244519593	0.000	550.700	68.1612			9:24:51.0833	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	591.0835	su
141	Spectrogram 1	6	33891.083316692	33959.244519593	0.000	550.700	68.1612	0.000	0.000	9:24:51.0833	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	591.0835	su
142	Waveform 1	6	33740.925204032	33774.293673512	74.900	224.700	33.3685			9:22:20.9252	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	440.9250	c
142	Spectrogram 1	6	33740.925204032	33774.293673512	74.900	224.700	33.3685	167.969	97.656	9:22:20.9252	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_091500.aif	440.9250	c
143	Waveform 1	6	34339.442055388	34407.603258289	44.100	550.700	68.1612			9:32:19.4421	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	139.4420	su
143	Spectrogram 1	6	34339.442055388	34407.603258289	44.100	550.700	68.1612	46.875	109.375	9:32:19.4421	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	139.4420	su
144	Waveform 1	6	34839.481228523	34909.880560475	57.300	418.500	70.3993			9:40:39.4812	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	639.4810	su
144	Spectrogram 1	6	34839.481228523	34909.880560475	57.300	418.500	70.3993	62.500	93.750	9:40:39.4812	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	639.4810	su
145	Waveform 1	6	34917.815745290	34955.457006594	22.000	224.700	37.6413			9:41:57.8157	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	717.8155	c
145	Spectrogram 1	6	34917.815745290	34955.457006594	22.000	224.700	37.6413	78.125	66.406	9:41:57.8157	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	717.8155	c
146	Waveform 1	6	35017.840217219	35081.321695742	48.500	400.900	63.4815			9:43:37.8402	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	817.8400	c
146	Spectrogram 1	6	35017.840217219	35081.321695742	48.500	400.900	63.4815	140.625	93.750	9:43:37.8402	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_093000.aif	817.8400	c
147	Waveform 1	6	35444.509000754	35496.596367747	0.000	237.900	52.0874			9:50:44.5090	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	344.5090	c
147	Spectrogram 1	6	35444.509000754	35496.596367747	0.000	237.900	52.0874	0.000	0.000	9:50:44.5090	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	344.5090	c
148	Waveform 1	6	35789.913803127	35852.581416541	48.500	422.900	62.6676			9:56:29.9138	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	689.9140	c
148	Spectrogram 1	6	35789.913803127	35852.581416541	48.500	422.900	62.6676	167.969	113.281	9:56:29.9138	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161225_094500.aif	689.9140	c
