Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
47	Spectrogram 1	6	23016.980998493	23055.029192351	110.100	220.300	38.0482	171.875	132.812	6:23:36.9810	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_061500.aif	516.9810	c
48	Waveform 1	6	23226.754730407	23281.690625283	118.900	215.900	54.9359			6:27:06.7547	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_061500.aif	726.7545	c
48	Spectrogram 1	6	23226.754730407	23281.690625283	118.900	215.900	54.9359	191.406	160.156	6:27:06.7547	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_061500.aif	726.7545	c
50	Waveform 1	6	23412.031572532	23466.153602298	117.600	199.100	54.1220			6:30:12.0316	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	12.0315	c
50	Spectrogram 1	6	23412.031572532	23466.153602298	117.600	199.100	54.1220	121.094	132.812	6:30:12.0316	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	12.0315	c
51	Waveform 1	6	23634.216747362	23683.455586473	99.500	203.600	49.2388			6:33:54.2167	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	234.2165	c
51	Spectrogram 1	6	23634.216747362	23683.455586473	99.500	203.600	49.2388	175.781	132.812	6:33:54.2167	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	234.2165	c
52	Waveform 1	6	23715.634562360	23812.891442918	0.000	407.200	97.2569			6:35:15.6346	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	315.6345	sd
52	Spectrogram 1	6	23715.634562360	23812.891442918	0.000	407.200	97.2569	7.812	3.906	6:35:15.6346	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	315.6345	sd
53	Waveform 1	6	23565.272983423	23618.581148080	13.600	307.700	53.3082			6:32:45.2730	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	165.2730	sd
53	Spectrogram 1	6	23565.272983423	23618.581148080	13.600	307.700	53.3082	15.625	19.531	6:32:45.2730	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	165.2730	sd
54	Waveform 1	6	23849.199665976	23914.512340995	0.000	208.100	65.3127			6:37:29.1997	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	449.1995	sd
54	Spectrogram 1	6	23849.199665976	23914.512340995	0.000	208.100	65.3127	3.906	0.000	6:37:29.1997	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	449.1995	sd
55	Waveform 1	6	24214.218167483	24253.283692728	0.000	215.900	39.0655			6:43:34.2182	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	814.2180	c
55	Spectrogram 1	6	24214.218167483	24253.283692728	0.000	215.900	39.0655	3.906	0.000	6:43:34.2182	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	814.2180	c
56	Waveform 1	6	23991.626060098	24052.462477016	132.200	193.800	60.8364			6:39:51.6261	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	591.6260	c
56	Spectrogram 1	6	23991.626060098	24052.462477016	132.200	193.800	60.8364	171.875	148.438	6:39:51.6261	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_063000.aif	591.6260	c
58	Waveform 1	6	24680.075006029	24750.270871703	0.000	185.000	70.1959			6:51:20.0750	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	380.0750	sd
58	Spectrogram 1	6	24680.075006029	24750.270871703	0.000	185.000	70.1959	3.906	3.906	6:51:20.0750	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	380.0750	sd
59	Waveform 1	6	24809.199709176	24874.100898078	0.000	202.600	64.9012			6:53:29.1997	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	509.1995	c
59	Spectrogram 1	6	24809.199709176	24874.100898078	0.000	202.600	64.9012	3.906	0.000	6:53:29.1997	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_064500.aif	509.1995	c
60	Waveform 1	6	25210.227188206	25285.306244537	0.000	185.000	75.0791			7:00:10.2272	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	10.2270	sd
60	Spectrogram 1	6	25210.227188206	25285.306244537	0.000	185.000	75.0791	7.812	0.000	7:00:10.2272	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	10.2270	sd
61	Waveform 1	6	25732.086711254	25790.481532844	0.000	207.000	58.3948			7:08:52.0867	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	532.0865	c
61	Spectrogram 1	6	25732.086711254	25790.481532844	0.000	207.000	58.3948	3.906	0.000	7:08:52.0867	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	532.0865	c
62	Waveform 1	6	25818.429484363	25887.811484928	0.000	185.000	69.3820			7:10:18.4295	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	618.4295	c
62	Spectrogram 1	6	25818.429484363	25887.811484928	0.000	185.000	69.3820	0.000	0.000	7:10:18.4295	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	618.4295	c
63	Waveform 1	6	26093.922823851	26134.819545592	0.000	215.900	40.8967			7:14:53.9228	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	893.9230	c
63	Spectrogram 1	6	26093.922823851	26134.819545592	0.000	215.900	40.8967	3.906	0.000	7:14:53.9228	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_070000.aif	893.9230	c
64	Waveform 1	6	26282.862058968	26386.222927845	0.000	215.900	103.3609			7:18:02.8621	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	182.8620	sd
64	Spectrogram 1	6	26282.862058968	26386.222927845	0.000	215.900	103.3609	0.000	0.000	7:18:02.8621	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	182.8620	sd
65	Waveform 1	6	26672.906912585	26742.695845705	0.000	176.200	69.7889			7:24:32.9069	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	572.9070	c
65	Spectrogram 1	6	26672.906912585	26742.695845705	0.000	176.200	69.7889	0.000	0.000	7:24:32.9069	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	572.9070	c
66	Waveform 1	6	26885.855168425	26927.565755275	0.000	185.000	41.7106			7:28:05.8552	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	785.8550	c
66	Spectrogram 1	6	26885.855168425	26927.565755275	0.000	185.000	41.7106	0.000	0.000	7:28:05.8552	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	785.8550	c
67	Waveform 1	6	26925.938025057	26976.397661831	118.900	220.300	50.4596			7:28:45.9380	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	825.9380	c
67	Spectrogram 1	6	26925.938025057	26976.397661831	118.900	220.300	50.4596	167.969	140.625	7:28:45.9380	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_071500.aif	825.9380	c
68	Waveform 1	6	27003.458676714	27056.359908817	110.100	189.400	52.9012			7:30:03.4587	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	3.4585	c
68	Spectrogram 1	6	27003.458676714	27056.359908817	110.100	189.400	52.9012	171.875	156.250	7:30:03.4587	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	3.4585	c
69	Waveform 1	6	27304.507830633	27352.729338357	101.300	242.300	48.2215			7:35:04.5078	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	304.5080	c
69	Spectrogram 1	6	27304.507830633	27352.729338357	101.300	242.300	48.2215	167.969	125.000	7:35:04.5078	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	304.5080	c
70	Waveform 1	6	27339.504030332	27384.063145064	74.900	180.600	44.5591			7:35:39.5040	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	339.5040	c
70	Spectrogram 1	6	27339.504030332	27384.063145064	74.900	180.600	44.5591	132.812	93.750	7:35:39.5040	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	339.5040	c
71	Waveform 1	6	27514.078096270	27572.472917860	127.800	207.000	58.3948			7:38:34.0781	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	514.0780	c
71	Spectrogram 1	6	27514.078096270	27572.472917860	127.800	207.000	58.3948	171.875	156.250	7:38:34.0781	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	514.0780	c
72	Waveform 1	6	27393.626060098	27453.852078184	0.000	220.300	60.2260			7:36:33.6261	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	393.6260	c
72	Spectrogram 1	6	27393.626060098	27453.852078184	0.000	220.300	60.2260	0.000	0.000	7:36:33.6261	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	393.6260	c
73	Waveform 1	6	27703.970982920	27755.999500000	0.000	193.800	52.0285			7:41:43.9710	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	703.9710	sd
73	Spectrogram 1	6	27703.970982920	27755.999500000	0.000	193.800	52.0285	3.906	0.000	7:41:43.9710	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	703.9710	sd
74	Waveform 1	6	27759.377490203	27802.919273549	88.100	207.000	43.5418			7:42:39.3775	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	759.3775	c
74	Spectrogram 1	6	27759.377490203	27802.919273549	88.100	207.000	43.5418	175.781	160.156	7:42:39.3775	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_073000.aif	759.3775	c
75	Waveform 1	6	27915.436124906	27959.588307084	101.300	229.100	44.1522			7:45:15.4361	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	15.4360	c
75	Spectrogram 1	6	27915.436124906	27959.588307084	101.300	229.100	44.1522	171.875	125.000	7:45:15.4361	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	15.4360	c
76	Waveform 1	6	28266.334516767	28322.898141861	132.200	202.600	56.5636			7:51:06.3345	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	366.3345	c
76	Spectrogram 1	6	28266.334516767	28322.898141861	132.200	202.600	56.5636	167.969	144.531	7:51:06.3345	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	366.3345	c
77	Waveform 1	6	28541.013991145	28589.032032592	132.200	207.000	48.0180			7:55:41.0140	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	641.0140	c
77	Spectrogram 1	6	28541.013991145	28589.032032592	132.200	207.000	48.0180	175.781	148.438	7:55:41.0140	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	641.0140	c
78	Waveform 1	6	28784.482188583	28864.851368124	13.200	185.000	80.3692			7:59:44.4822	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	884.4820	c
78	Spectrogram 1	6	28784.482188583	28864.851368124	13.200	185.000	80.3692	46.875	35.156	7:59:44.4822	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_074500.aif	884.4820	c
79	Waveform 1	6	29024.165463263	29062.824055953	0.000	207.000	38.6586			8:03:44.1655	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	224.1655	c
79	Spectrogram 1	6	29024.165463263	29062.824055953	0.000	207.000	38.6586	0.000	0.000	8:03:44.1655	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	224.1655	c
80	Waveform 1	6	29258.070745667	29304.664523173	92.500	189.400	46.5938			8:07:38.0707	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	458.0705	c
80	Spectrogram 1	6	29258.070745667	29304.664523173	92.500	189.400	46.5938	171.875	101.562	8:07:38.0707	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	458.0705	c
81	Waveform 1	6	29485.342577430	29543.737399020	0.000	224.700	58.3948			8:11:25.3426	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	685.3425	c
81	Spectrogram 1	6	29485.342577430	29543.737399020	0.000	224.700	58.3948	3.906	0.000	8:11:25.3426	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_080000.aif	685.3425	c
82	Waveform 1	6	33619.252370196	33672.560534853	83.700	211.500	53.3082			9:20:19.2524	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	319.2525	su
82	Spectrogram 1	6	33619.252370196	33672.560534853	83.700	211.500	53.3082	167.969	105.469	9:20:19.2524	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	319.2525	su
83	Waveform 1	6	33845.506870573	33881.723867935	92.500	189.400	36.2170			9:24:05.5069	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	545.5070	c
83	Spectrogram 1	6	33845.506870573	33881.723867935	92.500	189.400	36.2170	93.750	109.375	9:24:05.5069	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	545.5070	c
84	Waveform 1	6	34032.352771353	34143.097097777	0.000	185.000	110.7443			9:27:12.3528	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	732.3530	sd
84	Spectrogram 1	6	34032.352771353	34143.097097777	0.000	185.000	110.7443	0.000	0.000	9:27:12.3528	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_091500.aif	732.3530	sd
85	Waveform 1	6	34389.901692163	34416.148841937	132.200	198.200	26.2471			9:33:09.9017	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	189.9015	c
85	Spectrogram 1	6	34389.901692163	34416.148841937	132.200	198.200	26.2471	171.875	164.062	9:33:09.9017	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	189.9015	c
86	Waveform 1	6	34634.997619819	34736.934224755	0.000	352.400	101.9366			9:37:14.9976	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	434.9975	sd
86	Spectrogram 1	6	34634.997619819	34736.934224755	0.000	352.400	101.9366	0.000	0.000	9:37:14.9976	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_093000.aif	434.9975	sd
87	Waveform 1	6	35406.053874341	35437.387681047	0.000	207.000	31.3338			9:50:06.0539	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	306.0540	c
87	Spectrogram 1	6	35406.053874341	35437.387681047	0.000	207.000	31.3338	0.000	0.000	9:50:06.0539	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	306.0540	c
89	Waveform 1	6	35989.433284665	36091.980288433	0.000	189.400	102.5470			9:59:49.4333	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	889.4335	su
89	Spectrogram 1	6	35989.433284665	36091.980288433	0.000	189.400	102.5470	0.000	0.000	9:59:49.4333	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_094500.aif	889.4335	su
90	Waveform 1	6	36133.894341560	36156.682564619	52.900	295.200	22.7882			10:02:13.8943	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	133.8945	c
90	Spectrogram 1	6	36133.894341560	36156.682564619	52.900	295.200	22.7882	62.500	66.406	10:02:13.8943	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	133.8945	c
91	Waveform 1	6	36818.070495667	36878.906912585	0.000	414.100	60.8364			10:13:38.0705	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	818.0705	c
91	Spectrogram 1	6	36818.070495667	36878.906912585	0.000	414.100	60.8364	0.000	0.000	10:13:38.0705	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	818.0705	c
92	Waveform 1	6	36885.010900904	36950.730508478	0.000	224.700	65.7196			10:14:45.0109	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	885.0110	su
92	Spectrogram 1	6	36885.010900904	36950.730508478	0.000	224.700	65.7196	0.000	0.000	10:14:45.0109	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	885.0110	su
93	Waveform 1	6	36666.815535473	36742.911923190	0.000	198.200	76.0964			10:11:06.8155	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	666.8155	sd
93	Spectrogram 1	6	36666.815535473	36742.911923190	0.000	198.200	76.0964	0.000	0.000	10:11:06.8155	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_100000.aif	666.8155	sd
94	Waveform 1	6	37321.365129239	37403.972437830	0.000	215.900	82.6073			10:22:01.3651	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	421.3650	sd
94	Spectrogram 1	6	37321.365129239	37403.972437830	0.000	215.900	82.6073	0.000	0.000	10:22:01.3651	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	421.3650	sd
95	Waveform 1	6	37175.276342125	37284.334266767	0.000	193.800	109.0579			10:19:35.2763	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	275.2765	su
95	Spectrogram 1	6	37175.276342125	37284.334266767	0.000	193.800	109.0579	0.000	0.000	10:19:35.2763	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	275.2765	su
96	Waveform 1	6	37407.024431989	37472.337107008	0.000	400.900	65.3127			10:23:27.0244	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	507.0245	c
96	Spectrogram 1	6	37407.024431989	37472.337107008	0.000	400.900	65.3127	0.000	0.000	10:23:27.0244	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	507.0245	c
