Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
47	Spectrogram 1	6	14369.493339488	14415.680184439	4.400	211.500	46.1868	89.844	58.594	3:59:29.4933	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_034500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_034500.aif	869.4935	c
48	Waveform 1	6	14434.399081952	14494.014701206	13.200	524.200	59.6156			4:00:34.3991	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	34.3990	sd
48	Spectrogram 1	6	14434.399081952	14494.014701206	13.200	524.200	59.6156	132.812	78.125	4:00:34.3991	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	34.3990	sd
49	Waveform 1	6	14531.859428787	14611.211276940	0.000	480.200	79.3518			4:02:11.8594	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	131.8595	sd
49	Spectrogram 1	6	14531.859428787	14611.211276940	0.000	480.200	79.3518	175.781	0.000	4:02:11.8594	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	131.8595	sd
50	Waveform 1	6	14665.455836473	14739.721027694	0.000	779.700	74.2652			4:04:25.4558	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	265.4560	sd
50	Spectrogram 1	6	14665.455836473	14739.721027694	0.000	779.700	74.2652	167.969	66.406	4:04:25.4558	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	265.4560	sd
51	Waveform 1	6	14899.848987943	14960.685404861	0.000	299.600	60.8364			4:08:19.8490	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	499.8490	c
51	Spectrogram 1	6	14899.848987943	14960.685404861	0.000	299.600	60.8364	46.875	0.000	4:08:19.8490	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	499.8490	c
52	Waveform 1	6	14781.628822471	14856.911345079	0.000	304.000	75.2825			4:06:21.6288	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	381.6290	c
52	Spectrogram 1	6	14781.628822471	14856.911345079	0.000	304.000	75.2825	0.000	0.000	4:06:21.6288	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	381.6290	c
53	Waveform 1	6	15381.779662396	15456.655252449	0.000	788.500	74.8756			4:16:21.7797	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	81.7795	sd
53	Spectrogram 1	6	15381.779662396	15456.655252449	0.000	788.500	74.8756	171.875	70.312	4:16:21.7797	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	81.7795	sd
54	Waveform 1	6	15487.785592879	15542.111088922	8.800	233.500	54.3255			4:18:07.7856	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	187.7855	c
54	Spectrogram 1	6	15487.785592879	15542.111088922	8.800	233.500	54.3255	46.875	46.875	4:18:07.7856	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	187.7855	c
55	Waveform 1	6	15237.835721300	15319.222232226	8.800	400.900	81.3865			4:13:57.8357	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	837.8355	c
55	Spectrogram 1	6	15237.835721300	15319.222232226	8.800	400.900	81.3865	179.688	89.844	4:13:57.8357	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_040000.aif	837.8355	c
56	Waveform 1	6	15316.373704344	15358.491223749	8.800	224.700	42.1175			4:15:16.3737	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	16.3735	c
56	Spectrogram 1	6	15316.373704344	15358.491223749	8.800	224.700	42.1175	167.969	85.938	4:15:16.3737	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	16.3735	c
57	Waveform 1	6	15628.096387717	15691.374399962	22.000	453.700	63.2780			4:20:28.0964	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	328.0965	c
57	Spectrogram 1	6	15628.096387717	15691.374399962	22.000	453.700	63.2780	46.875	66.406	4:20:28.0964	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	328.0965	c
58	Waveform 1	6	15909.286782969	15983.958906745	4.400	572.700	74.6721			4:25:09.2868	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	609.2870	sd
58	Spectrogram 1	6	15909.286782969	15983.958906745	4.400	572.700	74.6721	160.156	82.031	4:25:09.2868	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	609.2870	sd
59	Waveform 1	6	16031.429157501	16077.616002452	22.000	215.900	46.1868			4:27:11.4292	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	731.4290	c
59	Spectrogram 1	6	16031.429157501	16077.616002452	22.000	215.900	46.1868	74.219	70.312	4:27:11.4292	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	731.4290	c
60	Waveform 1	6	16092.732428598	16211.353268274	0.000	612.300	118.6208			4:28:12.7324	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	792.7325	sd
60	Spectrogram 1	6	16092.732428598	16211.353268274	0.000	612.300	118.6208	171.875	62.500	4:28:12.7324	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_041500.aif	792.7325	sd
61	Waveform 1	6	16358.052454220	16404.646231726	0.000	224.700	46.5938			4:32:38.0525	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	158.0525	c
61	Spectrogram 1	6	16358.052454220	16404.646231726	0.000	224.700	46.5938	3.906	0.000	4:32:38.0525	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	158.0525	c
62	Waveform 1	6	16420.516601356	16487.050074039	0.000	467.000	66.5335			4:33:40.5166	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	220.5165	sd
62	Spectrogram 1	6	16420.516601356	16487.050074039	0.000	467.000	66.5335	0.000	0.000	4:33:40.5166	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	220.5165	sd
63	Waveform 1	6	16499.461516956	16545.444895629	0.000	229.100	45.9834			4:34:59.4615	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	299.4615	c
63	Spectrogram 1	6	16499.461516956	16545.444895629	0.000	229.100	45.9834	0.000	0.000	4:34:59.4615	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	299.4615	c
64	Waveform 1	6	16627.360868877	16713.223637905	0.000	572.700	85.8628			4:37:07.3609	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	427.3610	sd
64	Spectrogram 1	6	16627.360868877	16713.223637905	0.000	572.700	85.8628	164.062	42.969	4:37:07.3609	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	427.3610	sd
65	Waveform 1	6	16878.438255087	16931.949886021	0.000	317.200	53.5116			4:41:18.4383	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	678.4385	c
65	Spectrogram 1	6	16878.438255087	16931.949886021	0.000	317.200	53.5116	46.875	0.000	4:41:18.4383	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	678.4385	c
66	Waveform 1	6	16778.358513375	16854.861833646	0.000	638.800	76.5033			4:39:38.3585	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	578.3585	sd
66	Spectrogram 1	6	16778.358513375	16854.861833646	0.000	638.800	76.5033	167.969	85.938	4:39:38.3585	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_043000.aif	578.3585	sd
67	Waveform 1	6	17376.646231726	17461.288203090	22.000	572.700	84.6420			4:49:36.6462	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	276.6460	sd
67	Spectrogram 1	6	17376.646231726	17461.288203090	22.000	572.700	84.6420	74.219	85.938	4:49:36.6462	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	276.6460	sd
68	Waveform 1	6	17105.425684062	17188.846857762	92.500	229.100	83.4212			4:45:05.4257	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	5.4255	c
68	Spectrogram 1	6	17105.425684062	17188.846857762	92.500	229.100	83.4212	97.656	136.719	4:45:05.4257	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	5.4255	c
69	Waveform 1	6	17496.000000000	17568.230528448	0.000	493.400	72.2305			4:51:36.0000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	396.0000	sd
69	Spectrogram 1	6	17496.000000000	17568.230528448	0.000	493.400	72.2305	3.906	3.906	4:51:36.0000	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	396.0000	sd
70	Waveform 1	6	17633.136270912	17685.223637905	0.000	348.000	52.0874			4:53:53.1363	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	533.1365	c
70	Spectrogram 1	6	17633.136270912	17685.223637905	0.000	348.000	52.0874	74.219	3.906	4:53:53.1363	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_044500.aif	533.1365	c
71	Waveform 1	6	18029.814575170	18119.339737189	0.000	599.100	89.5252			5:00:29.8146	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	29.8145	sd
71	Spectrogram 1	6	18029.814575170	18119.339737189	0.000	599.100	89.5252	78.125	11.719	5:00:29.8146	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	29.8145	sd
72	Waveform 1	6	18170.409772796	18247.930424454	0.000	541.900	77.5207			5:02:50.4098	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	170.4100	sd
72	Spectrogram 1	6	18170.409772796	18247.930424454	0.000	541.900	77.5207	3.906	3.906	5:02:50.4098	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	170.4100	sd
73	Waveform 1	6	18291.879140354	18376.521111718	13.200	396.500	84.6420			5:04:51.8791	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	291.8790	c
73	Spectrogram 1	6	18291.879140354	18376.521111718	13.200	396.500	84.6420	15.625	46.875	5:04:51.8791	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	291.8790	c
74	Waveform 1	6	18754.683984740	18828.745709683	0.000	585.900	74.0617			5:12:34.6840	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	754.6840	sd
74	Spectrogram 1	6	18754.683984740	18828.745709683	0.000	585.900	74.0617	0.000	0.000	5:12:34.6840	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	754.6840	sd
75	Waveform 1	6	18885.105868500	18972.392901469	0.000	484.600	87.2870			5:14:45.1059	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	885.1060	sd
75	Spectrogram 1	6	18885.105868500	18972.392901469	0.000	484.600	87.2870	179.688	50.781	5:14:45.1059	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_050000.aif	885.1060	sd
76	Waveform 1	6	19131.422593821	19182.492629427	118.900	211.500	51.0700			5:18:51.4226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	231.4225	c
76	Spectrogram 1	6	19131.422593821	19182.492629427	118.900	211.500	51.0700	167.969	156.250	5:18:51.4226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	231.4225	c
77	Waveform 1	6	19414.049777887	19534.611818953	0.000	563.900	120.5620			5:23:34.0498	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	514.0500	c
77	Spectrogram 1	6	19414.049777887	19534.611818953	0.000	563.900	120.5620	0.000	0.000	5:23:34.0498	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	514.0500	c
78	Waveform 1	6	19580.188265072	19665.033702713	0.000	467.000	84.8454			5:26:20.1883	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	680.1885	sd
78	Spectrogram 1	6	19580.188265072	19665.033702713	0.000	467.000	84.8454	3.906	3.906	5:26:20.1883	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	680.1885	sd
79	Waveform 1	6	19790.368929540	19867.482648644	0.000	396.500	77.1137			5:29:50.3689	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	890.3690	c
79	Spectrogram 1	6	19790.368929540	19867.482648644	0.000	396.500	77.1137	46.875	3.906	5:29:50.3689	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_051500.aif	890.3690	c
80	Waveform 1	6	20047.469367558	20091.214617182	52.900	202.600	43.7452			5:34:07.4694	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	247.4695	c
80	Spectrogram 1	6	20047.469367558	20091.214617182	52.900	202.600	43.7452	74.219	74.219	5:34:07.4694	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	247.4695	c
81	Waveform 1	6	20341.658438078	20426.096943165	52.900	224.700	84.4385			5:39:01.6584	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	541.6585	sd
81	Spectrogram 1	6	20341.658438078	20426.096943165	52.900	224.700	84.4385	58.594	78.125	5:39:01.6584	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	541.6585	sd
82	Waveform 1	6	20153.452131560	20204.318700889	22.000	506.600	50.8666			5:35:53.4521	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	353.4520	c
82	Spectrogram 1	6	20153.452131560	20204.318700889	22.000	506.600	50.8666	167.969	46.875	5:35:53.4521	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_053000.aif	353.4520	c
83	Waveform 1	6	20721.675674077	20793.092337415	48.500	361.200	71.4167			5:45:21.6757	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	21.6755	sd
83	Spectrogram 1	6	20721.675674077	20793.092337415	48.500	361.200	71.4167	171.875	109.375	5:45:21.6757	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	21.6755	sd
84	Waveform 1	6	20844.976238131	20896.249740015	105.700	246.700	51.2735			5:47:24.9762	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	144.9760	c
84	Spectrogram 1	6	20844.976238131	20896.249740015	105.700	246.700	51.2735	171.875	164.062	5:47:24.9762	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	144.9760	c
85	Waveform 1	6	20934.827396194	20988.542493406	8.800	321.600	53.7151			5:48:54.8274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	234.8275	c
85	Spectrogram 1	6	20934.827396194	20988.542493406	8.800	321.600	53.7151	35.156	31.250	5:48:54.8274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	234.8275	c
86	Waveform 1	6	21014.993109457	21068.504740392	57.300	453.700	53.5116			5:50:14.9931	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	314.9930	c
86	Spectrogram 1	6	21014.993109457	21068.504740392	57.300	453.700	53.5116	167.969	78.125	5:50:14.9931	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	314.9930	c
87	Waveform 1	6	21179.190395252	21249.793193482	8.800	480.200	70.6028			5:52:59.1904	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	479.1905	sd
87	Spectrogram 1	6	21179.190395252	21249.793193482	8.800	480.200	70.6028	89.844	70.312	5:52:59.1904	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	479.1905	sd
88	Waveform 1	6	21375.331886586	21434.744039563	0.000	370.000	59.4122			5:56:15.3319	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	675.3320	c
88	Spectrogram 1	6	21375.331886586	21434.744039563	0.000	370.000	59.4122	42.969	3.906	5:56:15.3319	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	675.3320	c
89	Waveform 1	6	21443.005220422	21494.075256029	88.100	233.500	51.0700			5:57:23.0052	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	743.0050	c
89	Spectrogram 1	6	21443.005220422	21494.075256029	88.100	233.500	51.0700	167.969	101.562	5:57:23.0052	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_054500.aif	743.0050	c
90	Waveform 1	6	21667.225058026	21730.096137717	0.000	519.800	62.8711			6:01:07.2251	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	67.2250	sd
90	Spectrogram 1	6	21667.225058026	21730.096137717	0.000	519.800	62.8711	74.219	35.156	6:01:07.2251	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	67.2250	sd
91	Waveform 1	6	21789.508290693	21890.631030520	0.000	211.500	101.1227			6:03:09.5083	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	189.5085	sd
91	Spectrogram 1	6	21789.508290693	21890.631030520	0.000	211.500	101.1227	42.969	3.906	6:03:09.5083	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	189.5085	sd
92	Waveform 1	6	22016.292253391	22064.106828561	136.600	224.700	47.8146			6:06:56.2923	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	416.2925	c
92	Spectrogram 1	6	22016.292253391	22064.106828561	136.600	224.700	47.8146	171.875	164.062	6:06:56.2923	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	416.2925	c
93	Waveform 1	6	22131.861098907	22184.762331010	0.000	409.700	52.9012			6:08:51.8611	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	531.8610	c
93	Spectrogram 1	6	22131.861098907	22184.762331010	0.000	409.700	52.9012	7.812	3.906	6:08:51.8611	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	531.8610	c
