Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
112	Waveform 1	6	20772.440470987	20796.246025433	30.800	370.000	23.8056			5:46:12.4405	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	72.4405	c
112	Spectrogram 1	6	20772.440470987	20796.246025433	30.800	370.000	23.8056	54.688	58.594	5:46:12.4405	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	72.4405	c
113	Waveform 1	6	20851.181920309	20880.277597965	26.400	237.900	29.0957			5:47:31.1819	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	151.1820	c
113	Spectrogram 1	6	20851.181920309	20880.277597965	26.400	237.900	29.0957	54.688	54.688	5:47:31.1819	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	151.1820	c
114	Waveform 1	6	20479.449031650	20510.172439525	0.000	392.100	30.7234			5:41:19.4490	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	679.4490	c
114	Spectrogram 1	6	20479.449031650	20510.172439525	0.000	392.100	30.7234	0.000	0.000	5:41:19.4490	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	679.4490	c
115	Waveform 1	6	20514.241765072	20543.337442728	61.700	365.600	29.0957			5:41:54.2418	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	714.2420	c
115	Spectrogram 1	6	20514.241765072	20543.337442728	61.700	365.600	29.0957	62.500	78.125	5:41:54.2418	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	714.2420	c
116	Waveform 1	6	20543.337442728	20561.039008855	17.600	383.300	17.7016			5:42:23.3374	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	743.3375	c
116	Spectrogram 1	6	20543.337442728	20561.039008855	17.600	383.300	17.7016	109.375	85.938	5:42:23.3374	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	743.3375	c
117	Waveform 1	6	20572.840052939	20627.979414092	17.600	185.000	55.1394			5:42:52.8401	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	772.8400	c
117	Spectrogram 1	6	20572.840052939	20627.979414092	17.600	185.000	55.1394	58.594	39.062	5:42:52.8401	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_053000.aif	772.8400	c
118	Waveform 1	6	20905.223013564	20941.236544650	44.100	273.100	36.0135			5:48:25.2230	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	205.2230	c
118	Spectrogram 1	6	20905.223013564	20941.236544650	44.100	273.100	36.0135	58.594	58.594	5:48:25.2230	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	205.2230	c
119	Waveform 1	6	20935.539488885	20988.644187265	13.200	189.400	53.1047			5:48:55.5395	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	235.5395	c
119	Spectrogram 1	6	20935.539488885	20988.644187265	13.200	189.400	53.1047	167.969	97.656	5:48:55.5395	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	235.5395	c
120	Waveform 1	6	20986.202591937	21016.925999812	17.600	123.300	30.7234			5:49:46.2026	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	286.2025	c
120	Spectrogram 1	6	20986.202591937	21016.925999812	17.600	123.300	30.7234	58.594	54.688	5:49:46.2026	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	286.2025	c
121	Waveform 1	6	21161.387056707	21204.928840053	0.000	453.700	43.5418			5:52:41.3871	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	461.3870	c
121	Spectrogram 1	6	21161.387056707	21204.928840053	0.000	453.700	43.5418	0.000	0.000	5:52:41.3871	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	461.3870	c
122	Waveform 1	6	21215.305620196	21270.241515072	0.000	220.300	54.9359			5:53:35.3056	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	515.3055	sd
122	Spectrogram 1	6	21215.305620196	21270.241515072	0.000	220.300	54.9359	58.594	0.000	5:53:35.3056	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	515.3055	sd
123	Waveform 1	6	21283.059890543	21329.857134326	0.000	268.700	46.7972			5:54:43.0599	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	583.0600	c
123	Spectrogram 1	6	21283.059890543	21329.857134326	0.000	268.700	46.7972	58.594	0.000	5:54:43.0599	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	583.0600	c
124	Waveform 1	6	21617.274047664	21656.339572909	0.000	211.500	39.0655			6:00:17.2740	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	17.2740	c
124	Spectrogram 1	6	21617.274047664	21656.339572909	0.000	211.500	39.0655	167.969	0.000	6:00:17.2740	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	17.2740	c
125	Waveform 1	6	21421.946421439	21478.103113979	0.000	242.300	56.1567			5:57:01.9464	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	721.9465	c
125	Spectrogram 1	6	21421.946421439	21478.103113979	0.000	242.300	56.1567	0.000	0.000	5:57:01.9464	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	721.9465	c
126	Waveform 1	6	21470.167929164	21510.861184627	0.000	207.000	40.6933			5:57:50.1679	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	770.1680	c
126	Spectrogram 1	6	21470.167929164	21510.861184627	0.000	207.000	40.6933	54.688	0.000	5:57:50.1679	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	770.1680	c
127	Waveform 1	6	21706.392277129	21750.747925584	0.000	185.000	44.3556			6:01:46.3923	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	106.3925	c
127	Spectrogram 1	6	21706.392277129	21750.747925584	0.000	185.000	44.3556	0.000	0.000	6:01:46.3923	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	106.3925	c
128	Waveform 1	6	21744.847403542	21790.016917106	13.200	268.700	45.1695			6:02:24.8474	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	144.8475	c
128	Spectrogram 1	6	21744.847403542	21790.016917106	13.200	268.700	45.1695	109.375	58.594	6:02:24.8474	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	144.8475	c
129	Waveform 1	6	21533.242475132	21581.463982856	0.000	326.000	48.2215			5:58:53.2425	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	833.2425	c
129	Spectrogram 1	6	21533.242475132	21581.463982856	0.000	326.000	48.2215	58.594	0.000	5:58:53.2425	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_054500.aif	833.2425	c
130	Waveform 1	6	21844.138946873	21871.606894310	0.000	431.700	27.4679			6:04:04.1389	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	244.1390	c
130	Spectrogram 1	6	21844.138946873	21871.606894310	0.000	431.700	27.4679	0.000	0.000	6:04:04.1389	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	244.1390	c
131	Waveform 1	6	21897.366175019	21997.471583459	0.000	207.000	100.1054			6:04:57.3662	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	297.3660	c
131	Spectrogram 1	6	21897.366175019	21997.471583459	0.000	207.000	100.1054	0.000	0.000	6:04:57.3662	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	297.3660	c
132	Waveform 1	6	22019.445941409	22092.490334966	0.000	220.300	73.0444			6:06:59.4459	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	419.4460	su
132	Spectrogram 1	6	22019.445941409	22092.490334966	0.000	220.300	73.0444	0.000	0.000	6:06:59.4459	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	419.4460	su
133	Waveform 1	6	22168.179790128	22247.328172005	0.000	246.700	79.1484			6:09:28.1798	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	568.1800	c
133	Spectrogram 1	6	22168.179790128	22247.328172005	0.000	246.700	79.1484	0.000	0.000	6:09:28.1798	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	568.1800	c
134	Waveform 1	6	22271.995795715	22318.996505776	0.000	211.500	47.0007			6:11:11.9958	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	671.9960	c
134	Spectrogram 1	6	22271.995795715	22318.996505776	0.000	211.500	47.0007	0.000	0.000	6:11:11.9958	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	671.9960	c
135	Waveform 1	6	22319.884696496	22375.634456481	0.000	202.600	55.7498			6:11:59.8847	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	719.8845	c
135	Spectrogram 1	6	22319.884696496	22375.634456481	0.000	202.600	55.7498	171.875	0.000	6:11:59.8847	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_060000.aif	719.8845	c
136	Waveform 1	6	22508.294469292	22576.659138470	0.000	171.800	68.3647			6:15:08.2945	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	8.2945	su
136	Spectrogram 1	6	22508.294469292	22576.659138470	0.000	171.800	68.3647	0.000	0.000	6:15:08.2945	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	8.2945	su
137	Waveform 1	6	23127.564880934	23168.258136398	0.000	202.600	40.6933			6:25:27.5649	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	627.5650	su
137	Spectrogram 1	6	23127.564880934	23168.258136398	0.000	202.600	40.6933	0.000	0.000	6:25:27.5649	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	627.5650	su
138	Waveform 1	6	23253.713972871	23326.554900151	0.000	207.000	72.8409			6:27:33.7140	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	753.7140	sd
138	Spectrogram 1	6	23253.713972871	23326.554900151	0.000	207.000	72.8409	0.000	0.000	6:27:33.7140	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	753.7140	sd
139	Waveform 1	6	22986.846979341	23090.207848218	0.000	180.600	103.3609			6:23:06.8470	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	486.8470	c
139	Spectrogram 1	6	22986.846979341	23090.207848218	0.000	180.600	103.3609	0.000	0.000	6:23:06.8470	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	486.8470	c
140	Waveform 1	6	23343.972063489	23389.345043331	0.000	242.300	45.3730			6:29:03.9721	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	843.9720	su
140	Spectrogram 1	6	23343.972063489	23389.345043331	0.000	242.300	45.3730	0.000	0.000	6:29:03.9721	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_061500.aif	843.9720	su
141	Waveform 1	6	23606.647027506	23678.877555953	0.000	220.300	72.2305			6:33:26.6470	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	206.6470	su
141	Spectrogram 1	6	23606.647027506	23678.877555953	0.000	220.300	72.2305	0.000	0.000	6:33:26.6470	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	206.6470	su
142	Waveform 1	6	23522.353763939	23600.281348152	0.000	189.400	77.9276			6:32:02.3538	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	122.3540	c
142	Spectrogram 1	6	23522.353763939	23600.281348152	0.000	189.400	77.9276	0.000	0.000	6:32:02.3538	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_063000.aif	122.3540	c
144	Waveform 1	6	24328.586972683	24394.713512811	0.000	207.000	66.1265			6:45:28.5870	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	28.5870	su
144	Spectrogram 1	6	24328.586972683	24394.713512811	0.000	207.000	66.1265	27.344	0.000	6:45:28.5870	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	28.5870	su
145	Waveform 1	6	24760.871875471	24814.180040128	0.000	220.300	53.3082			6:52:40.8719	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	460.8720	sd
145	Spectrogram 1	6	24760.871875471	24814.180040128	0.000	220.300	53.3082	0.000	0.000	6:52:40.8719	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	460.8720	sd
146	Waveform 1	6	24913.064650904	24975.528798041	0.000	224.700	62.4641			6:55:13.0647	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	613.0645	su
146	Spectrogram 1	6	24913.064650904	24975.528798041	0.000	224.700	62.4641	0.000	0.000	6:55:13.0647	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_064500.aif	613.0645	su
147	Waveform 1	6	25235.070831387	25303.842433120	0.000	211.500	68.7716			7:00:35.0708	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	35.0710	sd
147	Spectrogram 1	6	25235.070831387	25303.842433120	0.000	211.500	68.7716	27.344	0.000	7:00:35.0708	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	35.0710	sd
148	Waveform 1	6	25590.933350414	25659.908418425	0.000	207.000	68.9751			7:06:30.9334	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	390.9335	su
148	Spectrogram 1	6	25590.933350414	25659.908418425	0.000	207.000	68.9751	31.250	3.906	7:06:30.9334	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	390.9335	su
149	Waveform 1	6	25411.272627543	25455.831742276	0.000	215.900	44.5591			7:03:31.2726	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	211.2725	c
149	Spectrogram 1	6	25411.272627543	25455.831742276	0.000	215.900	44.5591	31.250	0.000	7:03:31.2726	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	211.2725	c
150	Waveform 1	6	25809.578662020	25851.085782592	0.000	198.200	41.5071			7:10:09.5787	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	609.5785	c
150	Spectrogram 1	6	25809.578662020	25851.085782592	0.000	198.200	41.5071	27.344	3.906	7:10:09.5787	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	609.5785	c
151	Waveform 1	6	26035.833162396	26109.894887340	0.000	215.900	74.0617			7:13:55.8332	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	835.8330	c
151	Spectrogram 1	6	26035.833162396	26109.894887340	0.000	215.900	74.0617	0.000	0.000	7:13:55.8332	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_070000.aif	835.8330	c
152	Waveform 1	6	26297.613324793	26363.943331198	8.800	229.100	66.3300			7:18:17.6133	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	197.6135	sd
152	Spectrogram 1	6	26297.613324793	26363.943331198	8.800	229.100	66.3300	27.344	27.344	7:18:17.6133	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	197.6135	sd
153	Waveform 1	6	26694.698561605	26739.461142615	0.000	198.200	44.7626			7:24:54.6986	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	594.6985	c
153	Spectrogram 1	6	26694.698561605	26739.461142615	0.000	198.200	44.7626	31.250	0.000	7:24:54.6986	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	594.6985	c
154	Waveform 1	6	26996.642517144	27056.461602675	0.000	202.600	59.8191			7:29:56.6425	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	896.6425	c
154	Spectrogram 1	6	26996.642517144	27056.461602675	0.000	202.600	59.8191	27.344	0.000	7:29:56.6425	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	896.6425	c
155	Waveform 1	6	26840.176949887	26905.286158628	0.000	233.500	65.1092			7:27:20.1769	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	740.1770	su
155	Spectrogram 1	6	26840.176949887	26905.286158628	0.000	233.500	65.1092	31.250	0.000	7:27:20.1769	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_071500.aif	740.1770	su
156	Waveform 1	6	27277.548509608	27329.025477769	118.900	233.500	51.4770			7:34:37.5485	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	277.5485	c
156	Spectrogram 1	6	27277.548509608	27329.025477769	118.900	233.500	51.4770	175.781	148.438	7:34:37.5485	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	277.5485	c
157	Waveform 1	6	27742.794949322	27811.973483610	105.700	215.900	69.1785			7:42:22.7949	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	742.7950	sd
157	Spectrogram 1	6	27742.794949322	27811.973483610	105.700	215.900	69.1785	171.875	140.625	7:42:22.7949	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_073000.aif	742.7950	sd
158	Waveform 1	6	27943.412698757	27989.396077430	118.900	233.500	45.9834			7:45:43.4127	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_074500.aif	43.4125	c
158	Spectrogram 1	6	27943.412698757	27989.396077430	118.900	233.500	45.9834	175.781	144.531	7:45:43.4127	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_074500.aif	43.4125	c
159	Waveform 1	6	28754.674339676	28830.567261115	0.000	202.600	75.8929			7:59:14.6743	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_074500.aif	854.6745	sd
