Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
268	Spectrogram 1	1	81406.824948135	81453.524205594	90.9	385.3	2:36:46.825	2017/1/23	SU
269	Spectrogram 1	1	82163.832140210	82203.104831119	77.9	346.3	2:49:23.832	2017/1/23	SU
270	Spectrogram 1	1	82597.341329185	82647.690932915	99.6	355.0	2:56:37.341	2017/1/23	SU
271	Spectrogram 1	1	83119.846141026	83162.769178205	428.6	506.5	3:05:19.846	2017/1/23	SU
272	Spectrogram 1	1	83163.272674242	83218.657238345	82.3	359.3	3:06:03.273	2017/1/23	SU
273	Spectrogram 1	1	83801.706099534	83851.174585198	86.6	385.3	3:16:41.706	2017/1/23	SU
274	Spectrogram 1	1	83575.770219841	83620.833115179	69.3	424.2	3:12:55.770	2017/1/23	SU
275	Spectrogram 1	1	84310.363421212	84369.775953613	82.3	376.6	3:25:10.363	2017/1/23	SU
276	Spectrogram 1	1	85114.195744755	85166.307584615	73.6	363.6	3:38:34.196	2017/1/23	SU
277	Spectrogram 1	1	85743.062745338	85792.531231002	86.6	385.3	3:49:03.063	2017/1/23	SU
278	Spectrogram 1	1	85873.284672308	85923.634276038	103.9	346.3	3:51:13.285	2017/1/23	SU
