Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	score	rating	tags	notes
659	Spectrogram 1	8	21076.2006	21079.49235	40.85365854	430.7017544				
660	Spectrogram 1	8	21082.75789	21086.07075	45.73170732	430.7017544				
661	Spectrogram 1	8	21090.6056	21092.6119	83.33333333	430.7017544				
662	Spectrogram 1	8	21103.2351	21109.78137	40.85365854	430.7017544				
663	Spectrogram 1	8	21111.48513	21114.8224	48.17073171	430.7017544				
664	Spectrogram 1	8	21119.01185	21122.13361	49.3902439	430.7017544				
665	Spectrogram 1	8	21125.65683	21128.85398	50.6097561	409.6491228				
666	Spectrogram 1	8	21129.4219	21131.16865	53.04878049	430.7017544				
667	Spectrogram 1	8	21131.93021	21135.22215	53.04878049	430.7017544				
668	Spectrogram 1	8	21135.76367	21144.85037	42.07317073	430.7017544				
669	Spectrogram 1	8	21145.22898	21148.82315	60.36585366	430.7017544				
670	Spectrogram 1	8	21152.64585	21156.72934	34.75609756	430.7017544				
671	Spectrogram 1	8	21158.05449	21163.07111	44.51219512	430.7017544				
672	Spectrogram 1	8	21149.19512	21150.15095	28.14505777	375.5134788				
673	Spectrogram 1	8	21166.88335	21173.9089	53.04878049	430.7017544				
674	Spectrogram 1	8	21178.96355	21181.85976	67.68292683	474.2939666				
675	Spectrogram 1	8	21186.71535	21188.72165	83.33333333	430.7017544				
676	Spectrogram 1	8	21193.31485	21196.19972	71.34146341	430.7017544				
677	Spectrogram 1	8	21196.57833	21197.71417	72.56097561	430.7017544				
678	Spectrogram 1	8	21199.3706	21202.82515	60.36585366	430.7017544				
679	Spectrogram 1	8	21206.61157	21211.95947	57.92682927	430.7017544				
680	Spectrogram 1	8	21214.35285	21217.02342	59.14634146	430.7017544				
681	Spectrogram 1	8	21221.47212	21224.56665	56.70731707	430.7017544				
682	Spectrogram 1	8	21227.76656	21233.63505	45.73170732	430.7017544				
683	Spectrogram 1	8	21237.16635	21239.97682	46.95121951	430.7017544				
684	Spectrogram 1	8	21257.03634	21261.60507	40.85365854	452.2411211				
685	Spectrogram 1	8	21241.91721	21247.35976	38.41463415	430.7017544				
686	Spectrogram 1	8	21251.21308	21254.22212	51.82926829	409.6491228				
687	Spectrogram 1	8	21263.54546	21266.1719	40.85365854	430.7017544				
688	Spectrogram 1	8	21269.46128	21273.20008	57.92682927	430.7017544				
689	Spectrogram 1	8	21277.12819	21280.7444	56.70731707	430.7017544				
690	Spectrogram 1	8	21284.8686	21287.77667	60.36585366	430.7017544				
691	Spectrogram 1	8	21291.5686	21294.35507	53.04878049	430.7017544				
692	Spectrogram 1	8	21297.6991	21300.88614	57.92682927	430.7017544				
693	Spectrogram 1	8	21304.0641	21307.36988	60.36585366	430.7017544				
694	Spectrogram 1	8	21308.0171	21313.66432	56.70731707	430.7017544				
695	Spectrogram 1	8	21317.92371	21320.7633	51.82926829	430.7017544				
696	Spectrogram 1	8	21322.08845	21326.91576	40.85365854	430.7017544				
697	Spectrogram 1	8	21329.18744	21331.6644	38.41463415	430.7017544				
698	Spectrogram 1	8	21336.00247	21338.5319	51.82926829	430.7017544				
699	Spectrogram 1	8	21353.5133	21356.73151	45.73170732	430.7017544				
700	Spectrogram 1	8	21362.1866	21364.58773	49.3902439	430.7017544				
701	Spectrogram 1	8	21368.08989	21371.78137	43.29268293	430.7017544				
702	Spectrogram 1	8	21372.0691	21374.0754	83.33333333	430.7017544				
703	Spectrogram 1	8	21377.69719	21383.0451	40.85365854	430.7017544				
704	Spectrogram 1	8	21392.73685	21394.74315	83.33333333	430.7017544				
705	Spectrogram 1	8	21400.12999	21405.05196	46.95121951	409.6491228				
706	Spectrogram 1	8	21405.51593	21406.47176	57.41335045	404.7817715				
707	Spectrogram 1	8	21406.70839	21412.2456	42.07317073	430.7017544				
708	Spectrogram 1	8	21414.91385	21416.92015	83.33333333	430.7017544				
709	Spectrogram 1	8	21417.76135	21419.76765	83.33333333	430.7017544				
710	Spectrogram 1	8	21428.61535	21432.87999	83.33333333	430.7017544				
711	Spectrogram 1	8	21435.78435	21438.2279	83.33333333	430.7017544				
712	Spectrogram 1	8	21462.88505	21464.4088	30.58408216	377.9525032				
713	Spectrogram 1	8	21448.7344	21453.40165	57.92682927	430.7017544				
714	Spectrogram 1	8	21456.08535	21459.28823	77.43902439	430.7017544				
715	Spectrogram 1	8	21473.06985	21475.07615	83.33333333	430.7017544				
716	Spectrogram 1	8	21476.41985	21478.42615	83.33333333	430.7017544				
717	Spectrogram 1	8	21478.93235	21482.85687	39.63414634	430.7017544				
718	Spectrogram 1	8	21486.07508	21490.48575	43.29268293	408.4403081				
719	Spectrogram 1	8	21483.58885	21485.59515	83.33333333	430.7017544				
720	Spectrogram 1	8	21466.37793	21468.38423	2.78E-14	347.3684211				
721	Spectrogram 1	8	21496.4396	21499.33015	66.46341463	430.7017544				
722	Spectrogram 1	8	21502.95185	21507.37205	68.90243902	430.7017544				
723	Spectrogram 1	8	21545.99054	21549.07607	73.7804878	427.9525032				
724	Spectrogram 1	8	21511.2055	21514.39142	81.09756098	409.6491228				
725	Spectrogram 1	8	21517.3886	21521.19141	59.14634146	430.7017544				
726	Spectrogram 1	8	21523.98368	21527.72248	59.14634146	430.7017544				
727	Spectrogram 1	8	21531.0901	21536.05196	54.26829268	430.7017544				
728	Spectrogram 1	8	21538.41829	21543.3809	60.36585366	430.7017544				
729	Spectrogram 1	8	21563.92732	21567.54029	62.29139923	409.6598203				
730	Spectrogram 1	8	21558.0576	21560.0639	83.33333333	430.7017544				
731	Spectrogram 1	8	21568.75463	21573.2294	83.33333333	430.7017544				
732	Spectrogram 1	8	21576.18491	21580.30232	83.33333333	430.7017544				
733	Spectrogram 1	8	21584.04112	21586.3279	83.33333333	430.7017544				
734	Spectrogram 1	8	21589.29437	21595.73079	83.33333333	430.7017544				
735	Spectrogram 1	8	21596.7836	21600.22682	83.33333333	430.7017544				
736	Spectrogram 1	8	21603.53038	21610.1654	60.36585366	418.1964056				
737	Spectrogram 1	8	21624.49606	21628.52812	70.12195122	415.7573813				
738	Spectrogram 1	8	21610.82797	21614.8029	73.7804878	430.7017544				
739	Spectrogram 1	8	21619.1616	21622.42299	77.43902439	430.7017544				
740	Spectrogram 1	8	21630.6856	21635.24849	64.02439024	430.7017544				
741	Spectrogram 1	8	21636.28968	21640.36165	67.68292683	430.7017544				
742	Spectrogram 1	8	21640.63335	21642.9154	71.34146341	430.7017544				
743	Spectrogram 1	8	21646.62985	21649.39914	51.82926829	430.7017544				
744	Spectrogram 1	8	21651.86013	21657.35001	45.73170732	430.7017544				
745	Spectrogram 1	8	21661.13535	21664.96959	42.07317073	430.7017544				
746	Spectrogram 1	8	21667.4779	21671.35868	34.75609756	430.7017544				
747	Spectrogram 1	8	21673.66435	21684.61013	56.70731707	430.7017544				
748	Spectrogram 1	8	21740.31352	21744.43093	54.26829268	462.0988447				
749	Spectrogram 1	8	21731.7191	21737.47393	50.6097561	458.1835687				
750	Spectrogram 1	8	21686.52835	21690.19466	61.58536585	430.7017544				
751	Spectrogram 1	8	21704.98685	21707.94213	44.51219512	430.7017544				
752	Spectrogram 1	8	21710.92371	21715.84567	53.04878049	430.7017544				
753	Spectrogram 1	8	21718.08535	21722.70803	44.51219512	430.7017544				
754	Spectrogram 1	8	21725.89085	21730.89553	64.02439024	430.7017544				
755	Spectrogram 1	8	21746.13469	21754.22754	61.58536585	430.7017544				
756	Spectrogram 1	8	21755.97862	21761.32653	50.6097561	430.7017544				
757	Spectrogram 1	8	21807.12937	21811.91865	35.46213094	382.830552				
758	Spectrogram 1	8	21763.91335	21768.23621	83.33333333	430.7017544				
759	Spectrogram 1	8	21772.21164	21776.47104	64.02439024	430.7017544				
760	Spectrogram 1	8	21778.8861	21784.04329	51.82926829	430.7017544				
761	Spectrogram 1	8	21761.88515	21763.26692	19.6084724	366.9768935				
762	Spectrogram 1	8	21785.8541	21789.24921	57.92682927	430.7017544				
763	Spectrogram 1	8	21793.4586	21795.49632	83.53658537	430.7017544				
764	Spectrogram 1	8	21799.9241	21804.5357	51.82926829	430.7017544				
765	Spectrogram 1	8	21813.9606	21816.55666	83.33333333	430.7017544				
766	Spectrogram 1	8	21820.7946	21822.8009	83.33333333	430.7017544				
767	Spectrogram 1	8	21833.45225	21835.6314	48.17073171	430.7017544				
768	Spectrogram 1	8	21845.42588	21849.54329	38.41463415	430.7017544				
769	Spectrogram 1	8	21852.7615	21857.35218	35.97560976	430.7017544				
770	Spectrogram 1	8	21858.91395	21863.50463	38.41463415	430.7017544				
771	Spectrogram 1	8	21865.72898	21870.0357	48.17073171	430.7017544				
772	Spectrogram 1	8	21906.48585	21909.93202	49.3902439	430.7017544				
773	Spectrogram 1	8	21915.70586	21919.41315	51.82926829	430.7017544				
774	Spectrogram 1	8	21920.28785	21922.29415	83.33333333	430.7017544				
775	Spectrogram 1	8	21923.37277	21929.32915	50.6097561	430.7017544				
776	Spectrogram 1	8	21931.89156	21934.25365	66.46341463	430.7017544				
777	Spectrogram 1	8	21935.89885	21937.94936	76.2195122	430.7017544				
778	Spectrogram 1	8	21939.70044	21944.20315	57.92682927	430.7017544				
779	Spectrogram 1	8	21946.46815	21949.54437	67.68292683	409.6491228				
780	Spectrogram 1	8	21961.17742	21963.69502	51.82926829	429.1720154				
781	Spectrogram 1	8	21964.64185	21966.64815	83.33333333	430.7017544				
782	Spectrogram 1	8	21975.38469	21979.69141	83.33333333	430.7017544				
783	Spectrogram 1	8	21980.01835	21986.97971	83.33333333	430.7017544				
784	Spectrogram 1	8	21989.26435	21992.75355	83.33333333	430.7017544				
785	Spectrogram 1	8	22017.93403	22023.46851	32.31707317	401.0216089				
786	Spectrogram 1	8	21993.98785	21999.28462	83.33333333	430.7017544				
787	Spectrogram 1	8	22003.23385	22007.33014	49.3902439	430.7017544				
788	Spectrogram 1	8	22026.35227	22028.53561	54.41805734	361.4356012				
789	Spectrogram 1	8	22009.06285	22017.03209	83.53658537	430.7017544				
790	Spectrogram 1	8	22033.35047	22035.35678	67.16944801	414.5378691				
791	Spectrogram 1	8	22029.00572	22031.9044	51.82926829	430.7017544				
792	Spectrogram 1	8	22037.1341	22039.1404	83.33333333	430.7017544				
793	Spectrogram 1	8	22040.45875	22047.41576	35.97560976	430.7017544				
794	Spectrogram 1	8	22047.74705	22055.41395	50.6097561	430.7017544				
795	Spectrogram 1	8	22064.1351	22068.80738	40.85365854	430.7017544				
796	Spectrogram 1	8	22070.17985	22076.9619	43.29268293	430.7017544				
797	Spectrogram 1	8	22078.6741	22083.99921	53.04878049	430.7017544				
798	Spectrogram 1	8	22084.42515	22089.25247	53.04878049	430.7017544				
799	Spectrogram 1	8	22089.77306	22093.6114	45.73170732	430.7017544				
800	Spectrogram 1	8	22109.6281	22111.9219	55.48780488	430.7017544				
801	Spectrogram 1	8	22112.3081	22114.3144	83.33333333	430.7017544				
802	Spectrogram 1	8	22117.12783	22120.53534	56.70731707	430.7017544				
803	Spectrogram 1	8	22124.2341	22129.10145	59.14634146	430.7017544				
804	Spectrogram 1	8	22131.2691	22134.92263	44.51219512	430.7017544				
805	Spectrogram 1	8	22139.0076	22143.82002	38.41463415	430.7017544				
806	Spectrogram 1	8	22148.5886	22150.5949	83.33333333	430.7017544				
807	Spectrogram 1	8	22153.19069	22159.95839	37.19512195	430.7017544				
808	Spectrogram 1	8	22167.01185	22171.60073	42.07317073	430.7017544				
809	Spectrogram 1	8	22175.67082	22177.92915	56.70731707	430.7017544				
810	Spectrogram 1	8	22179.59893	22184.09495	46.95121951	430.7017544				
811	Spectrogram 1	8	22188.02306	22192.14047	54.26829268	430.7017544				
812	Spectrogram 1	8	22203.64083	22207.04835	60.36585366	409.6491228				
813	Spectrogram 1	8	22209.79329	22212.25427	44.51219512	409.6491228				
814	Spectrogram 1	8	22215.70911	22222.0982	39.63414634	430.7017544				
815	Spectrogram 1	8	22227.62612	22229.63243	12.29139923	359.6598203				
816	Spectrogram 1	8	22222.19286	22226.53765	42.07317073	430.7017544				
817	Spectrogram 1	8	22229.81244	22231.83065	84.75609756	430.7017544				
818	Spectrogram 1	8	22232.23635	22234.24265	83.33333333	430.7017544				
819	Spectrogram 1	8	22236.52435	22240.98151	46.95121951	430.7017544				
820	Spectrogram 1	8	22271.30856	22274.82002	64.02439024	413.3183569				
821	Spectrogram 1	8	22243.02335	22247.60723	42.07317073	430.7017544				
822	Spectrogram 1	8	22250.35985	22253.14445	61.58536585	430.7017544				
823	Spectrogram 1	8	22255.71985	22261.47393	49.3902439	430.7017544				
824	Spectrogram 1	8	22263.98223	22267.62638	60.36585366	430.7017544				
825	Spectrogram 1	8	22278.03085	22280.45189	70.12195122	430.7017544				
826	Spectrogram 1	8	22282.9602	22287.97682	51.82926829	430.7017544				
827	Spectrogram 1	8	22291.1611	22294.98115	48.17073171	430.7017544				
828	Spectrogram 1	8	22298.0286	22302.08014	49.3902439	430.7017544				
829	Spectrogram 1	8	22304.30449	22309.36843	45.73170732	430.7017544				
830	Spectrogram 1	8	22310.7586	22313.86446	53.04878049	430.7017544				
831	Spectrogram 1	8	22317.46128	22320.3359	59.14634146	430.7017544				
832	Spectrogram 1	8	22331.8971	22336.58122	54.26829268	430.7017544				
833	Spectrogram 1	8	22352.0306	22353.6188	76.2195122	430.7017544				
834	Spectrogram 1	8	22355.7491	22358.44611	83.33333333	430.7017544				
835	Spectrogram 1	8	22387.4736	22392.00066	37.19512195	430.7017544				
836	Spectrogram 1	8	22394.2071	22398.43708	45.73170732	430.7017544				
837	Spectrogram 1	8	22432.69223	22435.63578	50.6097561	436.4890886				
838	Spectrogram 1	8	22400.80341	22403.5164	68.90243902	430.7017544				
839	Spectrogram 1	8	22405.9991	22408.0054	83.33333333	430.7017544				
840	Spectrogram 1	8	22412.5404	22415.2079	51.82926829	430.7017544				
841	Spectrogram 1	8	22418.45622	22422.57364	45.73170732	430.7017544				
842	Spectrogram 1	8	22439.76535	22443.49199	46.95121951	430.7017544				
843	Spectrogram 1	8	22446.66635	22449.31316	64.02439024	430.7017544				
844	Spectrogram 1	8	22453.4779	22456.71265	70.12195122	430.7017544				
845	Spectrogram 1	8	22460.36785	22466.06677	48.17073171	430.7017544				
846	Spectrogram 1	8	22466.56535	22470.65745	56.70731707	430.7017544				
847	Spectrogram 1	8	22474.3016	22478.51367	45.73170732	390.8536585				
848	Spectrogram 1	8	22481.53985	22483.95622	50.6097561	430.7017544				
849	Spectrogram 1	8	22488.13935	22493.13758	32.31707317	430.7017544				
850	Spectrogram 1	8	22494.2168	22499.05341	55.48780488	423.0744544				
851	Spectrogram 1	8	22508.80268	22512.30485	65.24390244	446.2451861				
852	Spectrogram 1	8	22502.17585	22506.24705	62.80487805	430.7017544				
853	Spectrogram 1	8	22514.33635	22518.31533	68.90243902	430.7017544				
854	Spectrogram 1	8	22522.15383	22525.41432	65.24390244	409.6491228				
855	Spectrogram 1	8	22527.33435	22531.28281	67.68292683	430.7017544				
856	Spectrogram 1	8	22535.82617	22541.36338	44.51219512	430.7017544				
857	Spectrogram 1	8	22542.34235	22546.33267	39.63414634	430.7017544				
858	Spectrogram 1	8	22550.26078	22552.9899	46.95121951	430.7017544				
859	Spectrogram 1	8	22556.93382	22560.4269	57.92682927	430.7017544				
860	Spectrogram 1	8	22562.4406	22567.10904	42.07317073	430.7017544				
861	Spectrogram 1	8	22567.1306	22569.04943	70.12195122	430.7017544				
862	Spectrogram 1	8	22569.8106	22576.00644	40.85365854	430.7017544				
863	Spectrogram 1	8	22577.08566	22581.78028	37.19512195	403.5622593				
864	Spectrogram 1	8	22586.4266	22590.3464	83.33333333	430.7017544				
865	Spectrogram 1	8	22592.0881	22596.12024	83.33333333	430.7017544				
866	Spectrogram 1	8	22597.3811	22602.2727	83.33333333	430.7017544				
867	Spectrogram 1	8	22603.8818	22609.27703	83.33333333	430.7017544				
868	Spectrogram 1	8	22610.88614	22617.89047	83.33333333	430.7017544				
869	Spectrogram 1	8	22627.63975	22631.2124	83.33333333	430.7017544				
870	Spectrogram 1	8	22634.2981	22636.3044	83.33333333	430.7017544				
871	Spectrogram 1	8	22642.78426	22646.5554	83.33333333	430.7017544				
872	Spectrogram 1	8	22654.0631	22656.0694	83.33333333	430.7017544				
873	Spectrogram 1	8	22658.1501	22660.1564	83.33333333	430.7017544				
874	Spectrogram 1	8	22661.28895	22664.9331	49.3902439	430.7017544				
875	Spectrogram 1	8	22667.64258	22669.82592	102.6315789	409.6491228				
876	Spectrogram 1	8	22670.5786	22672.5849	83.33333333	430.7017544				
877	Spectrogram 1	8	22673.6606	22675.6669	83.33333333	430.7017544				
878	Spectrogram 1	8	22675.46785	22679.27306	57.92682927	430.7017544				
879	Spectrogram 1	8	22680.55088	22686.04076	53.04878049	430.7017544				
880	Spectrogram 1	8	22697.57785	22701.37458	83.33333333	430.7017544				
881	Spectrogram 1	8	22703.26764	22707.47971	32.31707317	409.6491228				
882	Spectrogram 1	8	22711.74835	22716.56641	35.97560976	430.7017544				
883	Spectrogram 1	8	22719.73729	22723.13465	60.36585366	430.7017544				
884	Spectrogram 1	8	22725.46381	22733.462	32.31707317	430.7017544				
885	Spectrogram 1	8	22734.64517	22740.89228	44.51219512	430.7017544				
886	Spectrogram 1	8	22758.35579	22759.54825	73.7804878	425.5134788				
887	Spectrogram 1	8	22744.34385	22746.14553	61.58536585	430.7017544				
888	Spectrogram 1	8	22746.75148	22748.75779	54.97432606	402.3427471				
889	Spectrogram 1	8	22761.06035	22763.06665	83.33333333	430.7017544				
890	Spectrogram 1	8	22765.64985	22768.10507	73.7804878	430.7017544				
891	Spectrogram 1	8	22768.52171	22771.60723	80.58408216	427.9525032				
892	Spectrogram 1	8	22772.45035	22774.45665	83.33333333	430.7017544				
893	Spectrogram 1	8	22782.72898	22787.01915	83.33333333	430.7017544				
894	Spectrogram 1	8	22799.65235	22801.65865	83.33333333	430.7017544				
895	Spectrogram 1	8	22805.2786	22809.46851	83.33333333	430.7017544				
896	Spectrogram 1	8	22812.82869	22815.8944	83.33333333	430.7017544				
897	Spectrogram 1	8	22820.3871	22823.66648	83.33333333	430.7017544				
898	Spectrogram 1	8	22826.1826	22828.1889	83.33333333	430.7017544				
899	Spectrogram 1	8	22828.6951	22830.7014	83.33333333	430.7017544				
900	Spectrogram 1	8	22833.5526	22838.81099	83.33333333	430.7017544				
901	Spectrogram 1	8	22840.3531	22842.3594	83.33333333	430.7017544				
902	Spectrogram 1	8	22843.8371	22845.29473	70.12195122	430.7017544				
903	Spectrogram 1	8	22848.2926	22853.15095	83.53658537	430.7017544				
904	Spectrogram 1	8	22855.5621	22860.06063	77.43902439	430.7017544				
905	Spectrogram 1	8	22862.52161	22873.73802	51.82926829	430.7017544				
906	Spectrogram 1	8	22934.36338	22938.1495	12.29139923	359.6598203				
907	Spectrogram 1	8	22876.3991	22879.32255	61.58536585	430.7017544				
908	Spectrogram 1	8	22879.4476	22881.4539	83.33333333	430.7017544				
909	Spectrogram 1	8	22882.3956	22886.61085	59.14634146	430.7017544				
910	Spectrogram 1	8	22890.25499	22894.23043	83.33333333	430.7017544				
911	Spectrogram 1	8	22901.6581	22905.68346	83.33333333	430.7017544				
912	Spectrogram 1	8	22917.6478	22919.6541	26.92554557	374.2939666				
913	Spectrogram 1	8	22909.5976	22911.6039	83.33333333	430.7017544				
914	Spectrogram 1	8	22920.5186	22923.28895	60.36585366	430.7017544				
915	Spectrogram 1	8	22925.3761	22930.10398	43.29268293	430.7017544				
916	Spectrogram 1	8	22940.34885	22944.96453	83.33333333	430.7017544				
917	Spectrogram 1	8	22947.21635	22948.89264	75	430.7017544				
918	Spectrogram 1	8	22948.89264	22954.05124	48.17073171	430.7017544				
919	Spectrogram 1	8	22954.92135	22956.92765	83.33333333	430.7017544				
920	Spectrogram 1	8	22957.22212	22959.80865	59.14634146	430.7017544				
921	Spectrogram 1	8	22994.18335	22996.18965	83.33333333	430.7017544				
922	Spectrogram 1	8	22997.16485	22999.17115	83.33333333	430.7017544				
923	Spectrogram 1	8	23002.42435	23005.40059	83.33333333	430.7017544				
924	Spectrogram 1	8	23009.02385	23010.65384	83.33333333	430.7017544				
925	Spectrogram 1	8	23011.06735	23013.07365	83.33333333	430.7017544				
926	Spectrogram 1	8	22986.93392	22991.29726	23.26700899	370.63543				
927	Spectrogram 1	8	23015.5758	23019.90765	64.02439024	430.7017544				
928	Spectrogram 1	8	23027.11385	23029.12015	83.33333333	430.7017544				
929	Spectrogram 1	8	23022.99678	23027.26547	82.31707317	470.63543				
930	Spectrogram 1	8	23029.53715	23034.45911	68.90243902	430.7017544				
931	Spectrogram 1	8	23038.20235	23041.3688	83.33333333	430.7017544				
932	Spectrogram 1	8	23042.82535	23044.83165	83.33333333	430.7017544				
933	Spectrogram 1	8	23055.62235	23059.16359	83.33333333	430.7017544				
934	Spectrogram 1	8	23061.95385	23065.55268	83.33333333	430.7017544				
935	Spectrogram 1	8	23068.58158	23071.1944	83.33333333	430.7017544				
936	Spectrogram 1	8	23074.1188	23078.6314	83.33333333	430.7017544				
937	Spectrogram 1	8	23081.35976	23086.13975	83.33333333	430.7017544				
938	Spectrogram 1	8	23087.9816	23091.29835	83.33333333	430.7017544				
939	Spectrogram 1	8	23094.98982	23098.1954	83.33333333	430.7017544				
940	Spectrogram 1	8	23100.9126	23104.7391	83.33333333	430.7017544				
941	Spectrogram 1	8	23108.57255	23112.3324	83.33333333	430.7017544				
942	Spectrogram 1	8	23121.6491	23123.6554	83.33333333	430.7017544				
943	Spectrogram 1	8	23135.45406	23138.7639	71.34146341	430.7017544				
944	Spectrogram 1	8	23142.2181	23145.6766	83.33333333	430.7017544				
945	Spectrogram 1	8	23148.51619	23151.4269	55.48780488	430.7017544				
946	Spectrogram 1	8	23156.65637	23159.5674	49.3902439	430.7017544				
947	Spectrogram 1	8	23163.28209	23166.5019	39.63414634	430.7017544				
948	Spectrogram 1	8	23197.1553	23203.55702	33.53658537	387.195122				
949	Spectrogram 1	8	23176.48621	23182.96995	83.33333333	430.7017544				
950	Spectrogram 1	8	23188.0796	23190.0859	83.33333333	430.7017544				
951	Spectrogram 1	8	23207.87635	23209.88265	83.33333333	430.7017544				
952	Spectrogram 1	8	23212.88036	23217.84965	83.33333333	430.7017544				
953	Spectrogram 1	8	23219.80235	23225.09062	83.33333333	430.7017544				
954	Spectrogram 1	8	23226.6431	23228.64941	63.51091142	410.8793325				
955	Spectrogram 1	8	23229.28285	23231.28915	83.33333333	430.7017544				
956	Spectrogram 1	8	23231.42685	23233.43315	83.33333333	430.7017544				
957	Spectrogram 1	8	23239.13185	23241.13815	83.33333333	430.7017544				
958	Spectrogram 1	8	23241.71135	23243.71765	83.33333333	430.7017544				
959	Spectrogram 1	8	23245.25174	23250.32498	80.58408216	427.9525032				
960	Spectrogram 1	8	23250.85685	23252.86315	83.33333333	430.7017544				
961	Spectrogram 1	8	23269.34885	23271.35515	83.33333333	430.7017544				
962	Spectrogram 1	8	23273.97185	23275.97815	83.33333333	430.7017544				
963	Spectrogram 1	8	23279.09735	23281.10365	83.33333333	430.7017544				
964	Spectrogram 1	8	23281.60985	23283.61615	83.33333333	430.7017544				
965	Spectrogram 1	8	23285.86435	23289.73874	83.33333333	430.7017544				
966	Spectrogram 1	8	23306.19885	23308.20515	83.33333333	430.7017544				
967	Spectrogram 1	8	23313.93735	23315.94365	83.33333333	430.7017544				
968	Spectrogram 1	8	23321.64235	23324.57111	83.33333333	430.7017544				
969	Spectrogram 1	8	23334.07446	23336.08076	19.6084724	366.9768935				
970	Spectrogram 1	8	23345.1241	23347.1304	83.33333333	430.7017544				
971	Spectrogram 1	8	23381.35372	23385.14914	69.6084724	416.9768935				
972	Spectrogram 1	8	23357.36843	23364.70406	83.33333333	430.7017544				
973	Spectrogram 1	8	23366.4636	23369.0581	83.33333333	430.7017544				
974	Spectrogram 1	8	23369.80603	23372.27631	79.36456996	426.732991				
975	Spectrogram 1	8	23373.5991	23378.23946	83.33333333	430.7017544				
976	Spectrogram 1	8	23385.3241	23391.72754	83.33333333	430.7017544				
977	Spectrogram 1	8	23395.7091	23397.7154	83.33333333	430.7017544				
978	Spectrogram 1	8	23402.3756	23406.54076	83.33333333	430.7017544				
979	Spectrogram 1	8	23408.81958	23413.07183	102.6315789	409.6491228				
980	Spectrogram 1	8	23415.29618	23420.40745	48.17073171	430.7017544				
981	Spectrogram 1	8	23420.3651	23424.85615	77.43902439	430.7017544				
982	Spectrogram 1	8	23427.69575	23431.33989	65.24390244	430.7017544				
983	Spectrogram 1	8	23434.2006	23439.10145	70.12195122	430.7017544				
984	Spectrogram 1	8	23441.1365	23446.34242	66.46341463	430.7017544				
985	Spectrogram 1	8	23449.0076	23451.0139	83.33333333	430.7017544				
986	Spectrogram 1	8	23452.58953	23461.72356	79.87804878	430.7017544				
987	Spectrogram 1	8	23465.92335	23469.10651	66.46341463	430.7017544				
988	Spectrogram 1	8	23473.08195	23481.45875	67.68292683	430.7017544				
989	Spectrogram 1	8	23482.7746	23484.25102	69.6084724	416.9768935				
990	Spectrogram 1	8	23489.22031	23496.46128	53.04878049	430.7017544				
991	Spectrogram 1	8	23498.25969	23501.76465	66.46341463	430.7017544				
992	Spectrogram 1	8	23501.99849	23505.73729	61.58536585	430.7017544				
993	Spectrogram 1	8	23508.19828	23511.68065	67.68292683	430.7017544				
994	Spectrogram 1	8	23516.05449	23519.38565	68.90243902	430.7017544				
995	Spectrogram 1	8	23522.87335	23527.03426	67.68292683	430.7017544				
996	Spectrogram 1	8	23527.46285	23534.70117	83.33333333	430.7017544				
997	Spectrogram 1	8	23538.28869	23543.74054	74.48652118	421.8549422				
998	Spectrogram 1	8	23546.76945	23550.22429	83.33333333	430.7017544				
999	Spectrogram 1	8	23553.30052	23557.41793	83.33333333	430.7017544				
1000	Spectrogram 1	8	23560.69485	23565.51078	83.33333333	430.7017544				
1001	Spectrogram 1	8	23568.56735	23573.22501	83.33333333	430.7017544				
1002	Spectrogram 1	8	23598.07147	23603.79799	91.55969191	438.928113				
1003	Spectrogram 1	8	23575.80335	23577.80965	83.33333333	430.7017544				
1004	Spectrogram 1	8	23578.38285	23580.38915	83.33333333	430.7017544				
1005	Spectrogram 1	8	23583.57535	23585.58165	83.33333333	430.7017544				
1006	Spectrogram 1	8	23586.6556	23588.6619	83.33333333	430.7017544				
1007	Spectrogram 1	8	23591.4796	23593.4859	83.33333333	430.7017544				
1008	Spectrogram 1	8	23594.0926	23596.0989	83.33333333	430.7017544				
1009	Spectrogram 1	8	23607.3251	23610.9443	83.33333333	430.7017544				
1010	Spectrogram 1	8	23615.6666	23617.6729	83.33333333	430.7017544				
1011	Spectrogram 1	8	23621.7301	23626.18346	83.33333333	430.7017544				
1012	Spectrogram 1	8	23636.5706	23640.42877	83.33333333	430.7017544				
1013	Spectrogram 1	8	23658.50752	23663.6014	68.90243902	430.7017544				
1014	Spectrogram 1	8	23674.40926	23677.9729	72.56097561	430.7017544				
1015	Spectrogram 1	8	23680.3551	23682.3614	83.33333333	430.7017544				
1016	Spectrogram 1	8	23684.06388	23687.09278	83.33333333	430.7017544				
1017	Spectrogram 1	8	23698.21453	23701.81135	49.3902439	430.7017544				
1018	Spectrogram 1	8	23703.2691	23707.91648	64.02439024	430.7017544				
1019	Spectrogram 1	8	23710.4381	23714.40023	83.33333333	430.7017544				
1020	Spectrogram 1	8	23716.86121	23722.09065	83.33333333	430.7017544				
1021	Spectrogram 1	8	23731.30685	23735.55521	83.33333333	430.7017544				
1022	Spectrogram 1	8	23741.84965	23745.77776	83.33333333	430.7017544				
1023	Spectrogram 1	8	23749.18527	23752.78209	83.33333333	430.7017544				
1024	Spectrogram 1	8	23763.4779	23766.79076	83.33333333	430.7017544				
